Entropy,NumTrajs,LossAfter,MinReturn,MeanKL,Iteration,ExplainedVariance,AverageReturn,Perplexity,AverageDiscountedReturn,MeanKLBefore,AveragePolicyStd,LossBefore,dLoss,StdReturn,MaxReturn
1.4737687975,54,-0.00642612897506,0.0,0.00910712543729,24,0.0837778728546,3.01851851852,4.36565745436,1.740201297,6.68292958472e-09,1.05636129723,-1.62161060267e-08,0.00642611275895,2.7520412676,13.0
1.44628562106,54,-0.00823295420973,0.0,0.00730495560577,25,0.0822138040946,2.94444444444,4.2473090643,1.92676645312,5.78168949106e-08,1.02772445155,-3.33606410224e-08,0.00823292084909,2.97157313785,11.0
1.43800611495,54,-0.0209741553855,-1000.0,0.00837075385866,26,4.86428207513e-06,-33.8148148148,4.21228861898,-15.3444854422,2.41881153301e-09,1.01925052902,6.70067186196e-09,0.0209741620862,188.912195367,8.0
1.41084834262,54,-0.00359021591877,0.0,0.00802404910045,27,-26.5036703614,4.25925925926,4.09943165191,2.40018173875,1.12049277513e-08,0.991942446929,1.08375382633e-08,0.00359022675631,4.01471914605,13.0
1.41722373319,54,-0.00825525685901,0.0,0.00819784166594,28,0.000924942247757,2.90740740741,4.12565061908,1.84147227066,-1.24042836519e-08,0.998286669411,-1.41164536442e-08,0.00825524274256,3.07479911129,14.0
1.43486438206,54,-0.00856018128339,0.0,0.00983579202279,29,0.0603898693158,3.07407407407,4.19907550021,1.88503010818,-1.13879099553e-08,1.0160533411,-8.40081299806e-09,0.00856017288257,3.39853918428,16.0
1.43568263276,54,-0.00513474421503,0.0,0.00655798634229,30,0.0814987280454,2.66666666667,4.20251280277,1.42668242451,-3.81284212189e-09,1.01688506769,-2.04266876729e-08,0.00513472378834,2.47206616237,10.0
1.43241531103,54,-0.00810680083355,0.0,0.00656576048287,31,0.0563086594304,2.68518518519,4.18880424867,1.76009891563,2.82899015377e-08,1.01356799892,-1.54635616695e-08,0.00810678536998,3.04791412629,11.0
1.4376470249,54,-0.00590534424761,0.0,0.00847069390918,32,0.0925948510302,4.2962962963,4.21077629961,2.61663104316,-2.81382783809e-08,1.018884592,3.58861191415e-08,0.00590538013373,3.85683438428,15.0
1.43511856979,54,-0.00893336734732,0.0,0.00847521820007,33,0.118723737222,3.5,4.20014298935,2.15474861138,5.82922848533e-09,1.01631164222,2.10825218485e-08,0.00893338842984,2.94234726153,10.0
1.40596881396,54,-0.00631961810003,0.0,0.0083676976809,34,0.0586060655639,3.12962962963,4.07947708173,1.79740006695,-7.99202424032e-09,0.987114025125,-2.59031038109e-08,0.00631959219693,3.13313413253,12.0
1.38681820853,54,-0.00754999829374,0.0,0.00991138517986,35,0.166957109716,2.81481481481,4.00209593858,1.72752264634,5.84486005428e-09,0.968390053854,-2.74307993304e-09,0.00754999555066,2.00068575349,8.0
1.37896181716,54,-0.00821268023843,0.0,0.00947352877519,36,0.0765798663249,4.03703703704,3.97077709423,2.28192888962,-1.82589700651e-08,0.960811810394,-4.19556842347e-08,0.00821263828274,2.94368730074,12.0
1.37797690629,54,-0.00671741196456,0.0,0.00706919451943,37,0.109390765546,4.11111111111,3.96686815798,2.38684181478,3.5286631471e-08,0.959865962257,-1.88381950755e-08,0.00671739312637,3.54686437767,13.0
1.36851573064,54,-0.00777607256502,0.0,0.00675000891289,38,0.203126852253,4.09259259259,3.92951390776,2.61046537578,-1.302837737e-08,0.950827327268,3.55082668071e-08,0.00777610807329,3.25615382359,13.0
1.360458602,54,-0.00432031379744,0.0,0.00836603484968,39,-0.0388692463822,3.22222222222,3.89798051361,1.84307704252,3.37637755879e-08,0.94319716904,-5.69380340005e-08,0.00432025685941,3.8473977096,17.0
1.34697771891,54,-0.00826002849015,0.0,0.00868745814691,40,0.0729946928228,4.35185185185,3.84578490593,2.63155989469,2.26617095644e-08,0.930567360033,-4.20374540089e-08,0.00825998645269,4.18620931422,13.0
1.3282144673,54,-0.00511371065228,1.0,0.00531321559852,41,0.198257978289,5.61111111111,3.77429823462,3.48405751817,3.45083650682e-08,0.913269678381,1.21563992897e-08,0.00511372280868,3.2683480178,12.0
1.32048937007,54,-0.00946052050676,0.0,0.00854845383964,42,0.0811368722793,4.07407407407,3.74525374394,2.55712854652,1.8430555207e-08,0.90624176193,-1.94392293663e-08,0.00946050106753,3.56345572938,15.0
1.30786616428,54,-0.00566044651538,0.0,0.00838688223635,43,0.0681116072298,3.35185185185,3.69827377795,1.96155183763,-1.28291716972e-08,0.894873985522,-1.53513405646e-08,0.00566043116404,3.10410366025,19.0
1.29613401069,54,-0.00387304558523,0.0,0.00630489551521,44,0.0761281908419,4.33333333333,3.65513859105,2.59145588935,7.6323235787e-09,0.884436533094,2.22028452877e-08,0.00387306778808,4.26440912498,18.0
1.28186445011,54,-0.0097301718962,0.0,0.00901520739994,45,0.134344090412,4.42592592593,3.60335173608,2.6560099522,-2.16692699895e-08,0.871905630276,-1.77927865146e-08,0.00973015410342,2.97894992593,15.0
1.27966572418,54,-0.0103614505207,0.0,0.00990166359193,46,0.129198192011,4.35185185185,3.59543765678,2.62368555991,6.79438671991e-10,0.869990654775,-3.44974849519e-08,0.0103614160232,2.63282278741,11.0
1.27292811944,54,-0.00684321768915,0.0,0.00634389641162,47,0.111026539662,5.96296296296,3.57129444404,3.45122840504,-4.35373636309e-08,0.864148704095,-4.77406083553e-08,0.00684316994854,4.84180469477,21.0
1.26461857631,54,-0.00861719083748,0.0,0.0087358477558,48,0.139854453902,4.68518518519,3.54174157429,2.59792027064,1.92501440621e-08,0.85699777479,-6.40266099148e-08,0.00861712681087,3.48979503842,12.0
1.25655348672,54,-0.0102072274712,0.0,0.00957234309854,49,0.0607251944508,4.81481481481,3.51329198964,2.87485402093,1.10986650148e-08,0.850113808182,-6.20791202564e-08,0.0102071653921,3.8924146275,12.0
1.23197110071,54,-0.00764194929316,0.0,0.00647150646836,50,0.132696298562,6.53703703704,3.42797977476,3.95994582137,-3.78644174348e-09,0.829470749735,-7.8302161377e-08,0.007641870991,5.21292184708,20.0
1.23586094453,54,-0.00574601792658,0.0,0.00616901430424,51,0.0852033786453,4.46296296296,3.44134004855,2.49744526499,2.71321115575e-09,0.832703544864,1.03114662439e-07,0.00574612104124,3.67026572337,13.0
1.2441902019,54,-0.0108221105533,0.0,0.00769752213512,52,0.113205261036,4.83333333333,3.47012356174,2.80055244634,1.68757834651e-08,0.839668312406,-3.52082628543e-08,0.0108220753451,4.25027232243,19.0
1.24778997971,54,-0.00760796821641,0.0,0.00601316248201,53,0.113299954373,6.12962962963,3.48263774619,3.38491538203,1.2583192821e-09,0.842696378684,2.55910293506e-08,0.00760799380744,5.01865518469,19.0
1.24295894875,54,-0.0112664601081,0.0,0.009544520469,54,0.139656244012,6.44444444444,3.46585359043,3.72045393525,-1.24634962351e-08,0.838635104355,-9.46908110663e-08,0.0112663654173,5.31129706787,24.0
1.24727998747,54,-0.0092664616977,0.0,0.00975682301533,55,0.0561761432218,5.09259259259,3.48086208079,2.93963356993,2.40117198347e-09,0.84226671964,-7.90201708083e-08,0.00926638267753,3.37895731517,12.0
1.22528579904,54,-0.00712186525954,0.0,0.00690216750807,56,0.130998787577,4.75925925926,3.40513912924,2.85792033437,-1.03329051981e-08,0.823943982192,-5.10153457424e-09,0.00712186015801,3.43691929875,11.0
1.22071485295,54,-0.00610963020055,1.0,0.00693658042459,57,0.19354055078,5.5,3.38960994041,3.24671413517,1.73065921871e-08,0.820186373119,-7.57015849443e-08,0.00610955449896,2.998456393,10.0
1.20828935577,54,-0.00727593594385,0.0,0.00794074831356,58,0.0292074864311,4.07407407407,3.34775293725,2.51444589104,-1.81227592377e-08,0.810058203737,4.13803394781e-08,0.00727597732419,3.16140997524,12.0
1.19846285953,54,-0.0100980052523,0.0,0.00736807428526,59,0.15694954221,7.40740740741,3.31501735703,4.57364799729,-2.76488873463e-08,0.802137151673,-9.47067024962e-10,0.0100980043053,4.59274193306,18.0
1.19648817255,54,-0.00710284119484,0.0,0.007077376713,60,0.144790331904,6.33333333333,3.30847769443,3.72133737123,1.30319023628e-08,0.800554744776,6.21867483327e-09,0.00710284741351,4.90275810509,20.0
1.16522134914,54,-0.0131962892157,0.0,0.0093164430499,61,0.164962691608,6.31481481481,3.20663259001,4.10669626596,-2.32327923566e-09,0.775911211072,3.806069102e-08,0.0131963272764,4.05437155049,19.0
1.15968449487,54,-0.00667160519302,0.0,0.00951870923395,62,0.190525021356,6.85185185185,3.18892699456,4.22856536109,-3.98178456318e-08,0.771626975312,-1.49198718935e-08,0.00667159027315,4.1917352873,15.0
1.14845754279,54,-0.00809944891264,0.0,0.00900696368775,63,0.138039096691,6.24074074074,3.1533252873,3.74353002167,1.8314860073e-08,0.763012404411,1.9951252554e-08,0.00809946886389,4.63055546298,21.0
1.14904414191,54,-0.0095484247104,0.0,0.00769675673778,64,0.10833478548,6.05555555556,3.15517556774,3.49243396332,-2.92372944188e-08,0.763460118111,1.23215901283e-08,0.00954843703199,4.63248060365,17.0
1.14410938396,54,-0.00967875655476,0.0,0.00843900681165,65,0.190957505034,6.83333333333,3.13964389407,3.91733904691,1.58554899765e-08,0.759701907781,-1.07823372866e-08,0.00967874577242,4.13991411612,18.0
1.13840390815,54,-0.012382442771,0.0,0.00966928956973,66,0.214106616815,6.7962962963,3.1217817363,3.82259395435,3.24126036011e-08,0.755379788524,7.512037525e-08,0.0123825178914,4.04319102813,15.0
1.12886999621,54,-0.0103822005119,0.0,0.00999226127165,67,0.133177045936,5.88888888889,3.09216037223,3.39436355974,-1.66460794593e-08,0.748212285598,5.29669340577e-08,0.0103822534788,4.36173031698,15.0
1.13968749418,54,-0.00701253884273,0.0,0.00913113205464,68,0.159744391834,6.11111111111,3.12579138453,3.65676472219,-3.30400012905e-08,0.75635000601,1.306897824e-07,0.00701266953252,4.79068025274,20.0
1.12775822057,54,-0.0168152546337,0.0,0.0099229823836,69,0.202406806513,6.90740740741,3.08872449398,3.96846069872,3.37048416399e-08,0.747380903649,-6.83630626752e-08,0.0168151862706,4.07916348777,15.0
1.13467831983,54,-0.00854360605549,0.0,0.00823196161054,70,0.141009144958,6.2962962963,3.11017290102,3.61953843256,3.43551687099e-09,0.75257079024,3.6428292197e-09,0.00854360969832,4.03975443712,16.0
1.14076210632,54,-0.00795683365491,0.0,0.00937785191736,71,0.103192429696,4.2037037037,3.12915220336,2.25834627848,-1.81125851539e-08,0.757163225778,5.93064785582e-08,0.00795689296139,2.94630735384,12.0
1.11602158918,54,-0.0132008731318,0.0,0.00997831531188,72,0.148977710641,7.42592592593,3.05268517691,4.28776123273,-1.98293426124e-09,0.738660443985,8.76994296285e-10,0.0132008740088,4.45388657513,20.0
1.12162144555,54,-0.00778196749296,0.0,0.00922347996262,73,0.168046895867,6.55555555556,3.06982772858,3.91249168129,4.58766489242e-08,0.742808439633,3.30182627937e-08,0.00778200051122,5.13761245409,20.0
1.12754000797,54,-0.00749933757511,0.0,0.00946224380379,74,0.213148251474,4.94444444444,3.0880505689,3.0162976961,-1.8731469098e-08,0.747217833508,-5.29995388625e-08,0.00749928457557,3.43412432456,12.0
1.12399818076,54,-0.00951807769189,0.0,0.00843544877983,75,0.0545272170228,4.03703703704,3.07713257363,2.43115005153,-5.89516024885e-09,0.744575998283,9.18478587069e-08,0.00951816953974,3.14444226323,10.0
1.10966046228,54,-0.0184677443377,0.0,0.00996812063908,76,0.179678075102,6.59259259259,3.03332829019,4.28017985262,2.43066375916e-08,0.733976644081,-1.62952074671e-09,0.0184677427082,4.34408289993,14.0
1.10552652253,54,-0.0130434164816,0.0,0.00870216855474,77,0.190839311266,6.74074074074,3.0208145771,3.84585023135,-2.57822889149e-08,0.73094869186,6.64728875688e-09,0.0130434231288,3.8402603364,13.0
1.10068117155,54,-0.0065346663241,0.0,0.00912873913809,78,0.197398508388,7.81481481481,3.0062130735,4.76142070639,-1.02598577967e-08,0.727415555454,-1.53099678756e-07,0.00653451322442,4.36770163339,16.0
1.08763398303,54,-0.00556934448469,0.0,0.00700934872321,79,0.239459816554,6.83333333333,2.96724520813,3.94567882667,-3.50766991564e-08,0.717986472837,-4.3316704206e-08,0.00556930116799,3.65528536658,17.0
1.06873525752,54,-0.00927965755456,0.0,0.00999587209482,80,0.143664433256,7.57407407407,2.91169462639,4.6929012927,-2.90298696193e-08,0.704544858326,-1.68450385843e-07,0.00927948910417,6.39328887672,26.0
1.06226764693,54,-0.00599741663821,0.0,0.0098590290189,81,0.193869080074,6.7962962963,2.89292368636,3.97925377185,2.70655347023e-08,0.700002840368,2.29392581224e-08,0.00599743957746,4.32640313197,21.0
1.05214460267,54,-0.00302467136957,0.0,0.00713162929126,82,0.183463725105,6.62962962963,2.86378622062,3.87201344251,3.03115815226e-08,0.692952426671,-4.32690703654e-08,0.0030246281005,4.32176359876,15.0
1.03290550484,54,-0.00665353158445,0.0,0.00648898792952,83,0.222125821362,8.53703703704,2.80921617974,5.25720259997,-3.56035780302e-08,0.679748074343,-1.82545076985e-08,0.00665351332995,5.07613502346,21.0
1.02636437191,54,-0.00834511083488,1.0,0.00992136381896,84,0.227525246343,7.24074074074,2.79090069062,4.37856285928,1.19997237702e-08,0.67531626217,8.83081151638e-08,0.008345199143,3.863097899,15.0
1.01896347179,54,-0.0115408958695,1.0,0.00948875257442,85,0.193248149304,9.2962962963,2.77032175859,5.45632897728,2.69334254344e-08,0.670336763076,1.40609478839e-07,0.011541036479,5.35975963263,21.0
1.01768343224,54,-0.00862702556019,0.0,0.00657910350746,86,0.125869069538,6.64814814815,2.76677790579,3.8815420963,-1.24187941042e-08,0.669479254448,-3.02000128269e-08,0.00862699536017,4.91090022451,16.0
1.01523019447,54,-0.00672424593151,0.0,0.00983773415636,87,0.252248659732,8.18518518519,2.75999866068,4.69955016423,8.85699719122e-09,0.667838875596,-1.34090652217e-07,0.00672411184085,4.69070820711,21.0
1.01307447328,54,-0.012338098538,1.0,0.00947792373049,88,0.218091246372,9.18518518519,2.75405528152,5.56800001009,-4.80710079647e-08,0.666400751836,-2.67699725844e-08,0.0123380717681,5.59455447561,23.0
1.01123984231,54,-0.00712057937785,2.0,0.00677732357996,89,0.222199855303,8.46296296296,2.74900723848,4.89982852082,-4.26236665962e-08,0.665179273205,-1.21424011537e-08,0.00712056723544,4.50396106721,22.0
1.01000209226,54,-0.00767304679008,0.0,0.00644747658648,90,0.198505407224,10.537037037,2.74560675953,6.26866683559,3.60035001257e-08,0.664356456849,-9.15043078389e-10,0.00767304587504,5.83004022273,24.0
1.00872628464,54,-0.00803233028598,1.0,0.00671903858567,91,0.184925746111,6.40740740741,2.74210612705,3.84017341422,3.62059999204e-08,0.663509406271,-4.20030786039e-08,0.0080322882829,3.68439410828,18.0
1.00262714996,54,-0.0105641570929,1.0,0.00660477473311,92,0.260510926997,7.33333333333,2.72543255135,4.3976860193,4.4637519625e-08,0.659474889077,-4.08464692496e-08,0.0105641162464,4.45554170128,18.0
1.00033803357,54,-0.0135464935686,0.0,0.00986124094599,93,0.181203717177,7.64814814815,2.7192008543,4.66898860578,-3.33092653459e-08,0.657967000829,-7.79179182743e-08,0.0135464156506,5.62783231543,26.0
0.998460129636,54,-0.00810930308555,2.0,0.00692751318322,94,0.17488159198,10.2407407407,2.71409924797,6.03077261467,3.02166569544e-09,0.656732561449,1.98414065931e-08,0.00810932292695,6.5431196127,37.0
0.994481907028,54,-0.0116063913055,0.0,0.00671579817738,95,0.204063737813,9.83333333333,2.70332340555,5.69019823458,-5.26842641735e-08,0.654125123049,-5.2289751513e-09,0.0116063860765,6.17566910455,29.0
0.99392782225,54,-0.00740609175148,0.0,0.00946663394395,96,0.162736806328,8.16666666667,2.70182595009,4.95927833393,-3.65131299085e-08,0.653762782669,3.14269795905e-08,0.00740612317846,6.07286008645,26.0
0.989459530252,54,-0.0110358186345,2.0,0.00913312928628,97,0.224962558856,10.1296296296,2.68978033453,5.83060665436,-9.25123971873e-09,0.650848096343,-1.14028982414e-08,0.0110358072316,5.90996113385,23.0
0.98917217626,54,-0.0133779542855,1.0,0.00969775715018,98,0.255104441926,8.75925925926,2.68900752645,5.09860431315,5.45910244787e-09,0.650661099412,9.283161502e-09,0.0133779635687,4.29010569319,19.0
0.974068597692,54,-0.0110397398349,0.0,0.00925178628406,99,0.169534615909,8.46296296296,2.64869905732,5.03235441696,2.18420629916e-08,0.640907629934,1.18925410115e-07,0.0110398587603,6.28553001084,24.0
0.965417400735,54,-0.0086482149143,0.0,0.00655575736518,100,0.153845658912,8.25925925926,2.62588347345,4.81056102553,2.19418076486e-08,0.635386926575,-1.13899671413e-07,0.00864810101463,5.28164250962,21.0
0.954238847631,54,-0.00851120003621,0.0,0.00653091248593,101,0.11066003135,9.66666666667,2.59669335123,5.53901745019,4.62634438536e-08,0.628323771552,4.97260473698e-08,0.00851124976226,6.84754619472,32.0
0.952432737487,54,-0.00627935138569,1.0,0.00671300787046,102,0.265603462854,8.24074074074,2.59200766973,4.98225740986,3.46445815924e-08,0.627189973804,3.3291854231e-08,0.00627938467754,4.10480831503,18.0
0.946692631382,54,-0.00620027762172,0.0,0.00665974715341,103,0.225074873176,8.53703703704,2.57717189089,4.81280752723,-2.96335545547e-08,0.623600149649,3.75039816726e-08,0.00620031512571,4.29346170858,19.0
0.940104589599,54,-0.00587025444075,1.0,0.00860346995998,104,0.265962446677,8.48148148148,2.56024917976,5.0079059293,1.24025186787e-08,0.619505348977,-1.95153200059e-08,0.00587023492543,4.17993771326,19.0
0.93528954758,54,-0.00471662539182,0.0,0.00683101395557,105,0.150259684194,8.51851851852,2.54795110402,4.9508104951,-3.0911856963e-09,0.616529574679,-3.47526057464e-08,0.00471659063922,6.00537025331,26.0
0.91635616197,54,-0.00794044048256,1.0,0.00933686923723,106,0.237263183462,8.5,2.50016358059,4.96308524075,1.88110415023e-08,0.604966393012,-5.04767748884e-08,0.00794039000579,4.42948872562,24.0
0.906926647562,54,-0.00870955447723,2.0,0.00989339098799,107,0.195771158471,8.96296296296,2.47669905549,5.18954576744,-5.65535120955e-08,0.599288664872,-9.08848550951e-08,0.00870946359237,5.38159745994,24.0
0.901995674509,54,-0.0107022856089,1.0,0.00973518171773,108,0.210387630546,9.22222222222,2.4645165796,5.31961459479,-6.06573981043e-08,0.596340862355,1.26557525294e-07,0.0107024121664,5.24463276498,20.0
0.896615699667,54,-0.0103882187952,1.0,0.00934843469748,109,0.187459904604,9.57407407407,2.45129314517,5.42175677902,2.54994759752e-08,0.593141178346,-1.05072172723e-07,0.010388113723,6.55631403857,27.0
0.891231254476,54,-0.00683747280007,1.0,0.0093435057518,110,0.240202760189,9.68518518519,2.43812976214,5.66521915449,1.33349459253e-08,0.589956025018,-1.40441633958e-07,0.00683733235843,5.43930848707,22.0
0.883237079519,54,-0.0091333365779,2.0,0.00644467601276,111,0.135437616834,11.3888888889,2.41871662565,6.80472875143,-2.58144665644e-08,0.585258614314,-1.00864356747e-07,0.00913323571354,7.50164590993,30.0
0.876231924432,54,-0.0110890477668,3.0,0.0095505238619,112,0.21425308349,9.33333333333,2.40183234811,5.59297619858,2.81266054891e-08,0.581173113446,1.20089350958e-07,0.0110891678562,5.53440418018,22.0
0.866843060392,54,-0.00807427030432,2.0,0.00643726437471,113,0.260027075919,10.4074074074,2.3793874019,5.81120054836,-5.23795550267e-08,0.575742093549,2.87042575719e-08,0.00807429900857,5.44167225972,22.0
0.86159820928,54,-0.0109975007273,1.0,0.00948065819346,114,0.228860753147,7.81481481481,2.36694053874,4.52342644119,-1.47152805496e-08,0.572730317053,7.13795913383e-08,0.0109975721069,3.82038428392,18.0
0.847788945573,54,-0.0107029557161,0.0,0.00859835836384,115,0.256811898444,11.1296296296,2.33447948017,6.4332857904,-3.35206341573e-08,0.564875691192,4.76269548302e-08,0.0107030033431,6.44074500032,28.0
0.847881988424,54,-0.00812309219823,1.0,0.00932097599192,116,0.174992733736,8.57407407407,2.3346966969,5.04457776109,-1.24705160642e-08,0.564928251282,-4.26016003063e-08,0.00812304959663,4.54443840743,18.0
0.838880018133,54,-0.0135423264682,0.0,0.00998649438401,117,0.128688653315,10.2037037037,2.31377414001,5.75197574886,-3.74981063977e-08,0.559865605031,8.17939090374e-08,0.0135424082621,7.09819911858,32.0
0.843626157182,54,-0.00575850756086,2.0,0.00908068823314,118,0.201707354114,11.5185185185,2.32478173493,6.47301762054,3.29660212461e-08,0.562529120749,7.50580162057e-08,0.00575858261888,6.4828569969,24.0
0.837142423528,54,-0.00729386264746,3.0,0.00658220069363,119,0.240884214399,11.8518518519,2.30975722944,7.16934168869,-2.41773957521e-08,0.55889363027,-1.85787046659e-07,0.00729367686041,6.45614093944,31.0
0.837235287565,54,-0.00813365503203,0.0,0.00892093065768,120,0.199001018164,11.2962962963,2.30997173277,6.21861408408,-1.56510157057e-08,0.558945533798,6.14408966021e-08,0.00813371647293,7.16635562537,29.0
0.829161778825,54,-0.0103147714045,2.0,0.00977572021633,121,0.190678497751,10.6481481481,2.29139723737,6.00235813472,-6.96224633501e-09,0.554451049688,8.08109243587e-08,0.0103148522154,6.16188225033,25.0
0.819766894716,54,-0.00955933868281,0.0,0.00966557258422,122,0.186347795852,10.5185185185,2.26997063371,6.09319570807,4.51213649777e-08,0.549266438875,3.97296109976e-08,0.00955937841242,5.81103911388,26.0
0.80064441337,54,-0.00715129958487,0.0,0.00797923530596,123,0.160885286329,11.8703703704,2.22697555902,6.61354195205,-1.29906582158e-08,0.538862889502,-4.00950425634e-08,0.00715125948982,7.12597308832,33.0
0.795699790853,54,-0.00711112862253,1.0,0.00888946724286,124,0.180922910379,10.3888888889,2.2159911847,6.23046024124,-8.17413836618e-09,0.53620499249,-6.08428278844e-09,0.00711112253825,7.40474489186,30.0
0.788298264879,54,-0.00712968255097,0.0,0.00847974862637,125,0.195856441851,9.46296296296,2.19965001777,5.45584798706,-3.09553865874e-08,0.532250908489,8.10810037953e-08,0.00712976363197,5.55015169283,24.0
0.787555889028,54,-0.0092554744666,0.0,0.0091821268068,126,0.241054343164,14.8518518519,2.19801765671,8.67351411932,2.62448164312e-08,0.531855924899,-4.46752006733e-08,0.0092554297914,8.06319348417,27.0
0.78028918876,54,-0.00802525017241,1.0,0.00646733408673,127,0.28338567338,13.6666666667,2.18210321399,7.8733626002,3.58829603808e-08,0.528005095664,1.21903971102e-07,0.00802537207638,6.91750329612,31.0
