MaxKL,ExplainedVariance,AveragePolicyStd,Perplexity,AverageReturn,MaxReturn,NumTrajs,LossBefore,MeanKL,Iteration,MinReturn,AverageDiscountedReturn,Entropy,LossAfter,StdReturn
0.19188999133881382,0.780048177473,0.992446206872,4.10151355642,46.7080420642,63.1228189964,54,0.014839472859534157,0.007687967375969355,25,31.2206752534,28.6369027291,1.41135606569,0.009564894268671362,7.60237457385
0.16403965870953727,0.795373070082,0.992057251864,4.09990610986,47.270395197,63.6743751892,54,-0.029394845043700768,0.009454625144759903,26,35.3095966665,29.1325918711,1.41096407341,-0.0382461864106097,7.41302202733
0.18810915818011678,0.854007901704,0.991552186428,4.0978188101,48.3785340094,65.1347286848,54,-0.013249222965945575,0.0074102638073664075,27,28.0866934842,29.7738984624,1.41045483461,-0.014082843376316448,6.71430712678
0.1690440792436721,0.826403133002,0.991020672844,4.09562220724,49.5033920196,72.7279436035,54,-0.01838320054555743,0.009219949489033806,28,27.9286034201,30.383866202,1.40991864892,-0.02634742946629284,7.36941295758
0.2596875401884784,0.857650458721,0.990440564871,4.09322477684,50.8365571941,75.0042250247,54,-0.025791291989394047,0.010434968475731138,29,36.0127922441,31.1077719342,1.40933311338,-0.029654769036209266,6.71163888895
0.22626496156058137,0.844876743913,0.98978614086,4.09052021821,48.0652871287,64.168316913,54,-0.00883057706788995,0.010775436418425655,30,36.396896285,29.2995200347,1.40867215468,-0.01747451782517027,6.54205338626
0.2042472197772319,0.88687155654,0.989142966978,4.08786215334,51.9845618946,67.5009411278,54,-0.036571705127657936,0.00913115453487776,31,41.5938006114,32.1897226896,1.4080221325,-0.042935939702573166,5.82518963943
0.40169554786890416,0.852593013262,0.988396886883,4.08477880474,51.3937356833,70.0910260685,54,-0.03580377995274792,0.037765347907995336,32,36.8301004855,31.8790440596,1.40726757868,-0.04571584504968,7.50168812219
0.4061157928948178,0.813302920805,0.987568993709,4.08135734466,50.6900300304,70.1815396968,54,0.013329556656364918,0.033016954479446324,33,36.0909703063,30.8707370132,1.4064296156,0.0036173752779823957,7.7542031786
0.3648329922282812,0.870668811001,0.986889289457,4.07854830959,54.9817294746,66.451246651,54,-0.012876820054805985,0.03960503158282405,34,40.2750148779,33.6803750739,1.40574111863,-0.010015060394557625,6.78505316017
0.3512793036022449,0.858441688568,0.986207936842,4.07573246227,50.2006569605,61.5907435665,54,-0.03869144429336827,0.020663939763194597,35,38.332363384,30.6692713309,1.40505047588,-0.05261643410566253,5.99693014434
0.3192007318236251,0.861718464788,0.98542864836,4.07251187233,52.9971723022,64.3360035619,54,-0.02540594381511738,0.013788249286414015,36,32.0744276492,32.6954446722,1.40425997673,-0.02960428359026929,6.97075883121
0.6204686113628489,0.807411727541,0.984610180255,4.06912936353,52.383814532,65.1698458312,54,-0.025875919520619656,0.03291625804549516,37,33.910821498,32.524129722,1.40342906098,-0.045805522811779964,7.40292938166
0.1805961824034016,0.892070810729,0.983755926745,4.06559896326,53.5999722403,66.9896492139,54,-0.02434072060174596,0.010780608900751491,38,42.3009894406,33.0162690839,1.40256107858,-0.024410557728881437,6.16197726512
0.840868637033806,0.898713546448,0.982875870917,4.06196192895,53.734672716,67.3506779801,54,-0.045463225629447115,0.0534823836166711,39,43.0660313105,32.8623581856,1.40166609063,-0.050480341913909876,6.26709379232
0.5716162968427602,0.803145149245,0.981913048474,4.05798284245,50.0996817204,70.9851311164,54,-0.008730740566554478,0.0604636364241553,40,29.9735927169,30.7943947285,1.40068601331,-0.03879404045783444,8.2083539051
0.2658177566503853,0.872639361532,0.98099910968,4.05420577894,54.4744129216,71.7218679449,54,-0.054802327301320106,0.009665269567647163,41,34.2107759447,33.393128141,1.39975480622,-0.05425626817704981,6.66644849309
0.1451927071871471,0.890113032546,0.979990845523,4.05003889404,52.9027076691,73.8983384179,54,-0.029717484069585777,0.00621421760051763,42,41.1735366984,32.7553066187,1.39872648454,-0.029014789302320185,6.16728229222
0.5446186714985702,0.876488466651,0.978965278894,4.04580050268,52.6594280725,74.3264600314,54,-0.0703881347005314,0.025568665695254175,43,38.9449341528,32.3865143356,1.39767943023,-0.07922276051822497,6.93015584009
0.3111548969981821,0.816383431826,0.977846121988,4.04117532785,52.7000252575,72.1037175356,54,0.012798443205208865,0.014874998863408788,44,28.946401126,32.0583079615,1.3965355724,-0.005410411975346806,9.35147491069
0.22332094216829806,0.864872945322,0.976882820667,4.03719426227,55.9283932057,74.7699937983,54,-0.00665353526346412,0.016000525020753175,45,39.2347513957,34.5372529515,1.39554996117,-0.007947097499948083,6.56375191488
0.5539864520729153,0.864818201478,0.975981895313,4.03347097982,51.6487316835,65.0672024271,54,-0.00877465179897654,0.0718884618122179,46,39.9084596107,31.2453611794,1.39462729058,-0.047767422151081165,6.45376901362
0.3451347756600212,0.910628681595,0.97512943993,4.02994801073,53.588159223,64.6019566844,54,-0.061562921473045644,0.02052041709540344,47,42.9521389601,32.8591544268,1.39375347531,-0.07040961974717069,4.98741954331
1.5728712070420978,0.911338932862,0.974169961667,4.02598274482,56.6987659926,66.8100487304,54,-0.025670716725683898,0.2151995999080521,48,45.5035769395,34.7742684164,1.39276904127,-0.06510910612026924,4.85629428732
1.1756100984603663,-0.0212664131793,0.973210468538,4.02201741749,-3.05037490428,64.2419339368,55,0.01638522770323267,0.07233472986550847,49,-997.343768057,-8.32685688601,1.3917836219,0.031663159391816284,193.478203291
0.5811548602596496,0.0236686470596,0.97240522308,4.01868955434,-34.9886287905,41.9750612098,56,0.015041274623210638,0.07602576253706737,50,-999.892374639,-30.614118508,1.39095586798,-0.0002252240177090258,228.507741866
0.9022015563737588,-5.84612813044,0.971734145447,4.01591617076,35.9695759372,63.1257500601,54,0.005272859780625265,0.06576269638236383,51,9.77234065545,22.4511429752,1.39026550836,-0.011744301200264769,11.9166213137
3.218728539319199,0.675797260044,0.971145414548,4.01348310412,51.5975961686,72.7005038213,54,0.005187951808749805,0.3219272104031065,52,29.8654592043,31.7971526685,1.38965946882,-0.07278247196188228,9.40338789383
0.648172230332699,0.873121900747,0.970631286044,4.01135834913,53.5953080436,70.2113315107,54,-0.045350712693916516,0.02767291867451535,53,40.3920293598,33.1828771355,1.38912992439,-0.02418186653411002,7.04362134771
0.3212973277673338,0.859362976099,0.970006131281,4.00877475244,48.1860465361,62.3875345413,54,-0.024345522802126856,0.01818677145519514,54,36.1539519599,29.872245798,1.38848564661,-0.03744052324113344,5.94440441532
1.6627131488828313,0.888708667696,0.969350920746,4.00606694331,51.5451574286,69.691565075,54,-0.05728683428443463,0.11034026413328717,55,38.7526777888,32.0348667206,1.38780994787,-0.07982847381103583,6.39486962945
0.27440247220130726,0.854736835954,0.968572323626,4.00284921059,58.2367044081,72.4771590876,54,-0.011280792358461552,0.019816752499287674,56,38.7802300289,35.9728122001,1.3870064102,-0.0036879561323425168,7.80857578277
0.8259341104693294,0.828167196336,0.967825459045,3.99976261991,54.5759816747,67.9342534269,54,-0.011395255545138445,0.030663151338808325,57,29.2139748152,33.4876429943,1.38623501434,-0.02161554063435066,8.18063885294
0.9333288559370481,0.890981835749,0.967106734643,3.99679232504,59.2435706424,71.0627150771,54,-0.01968389683390901,0.05358935007547433,58,42.4926350499,36.2204863625,1.38549212067,-0.024750131590490377,6.63601610817
0.34769093558181746,0.915214504112,0.966384735103,3.9938084949,57.8134459837,67.6081400787,54,-0.031084118041357932,0.006301456455945655,59,43.4115251512,35.6433565773,1.38474528565,-0.030896127771876728,5.51767301176
0.4827219192419332,0.898455463383,0.965622682638,3.99065913679,57.4273497581,70.8206624078,54,-0.036095572670410817,0.022768138821688665,60,34.6364701203,35.1111833803,1.38395641445,-0.04733124402158528,6.37687955458
0.7327911788276998,0.880018032538,0.964810051962,3.98730075252,58.0486875066,71.0716326072,54,-0.02340526433567536,0.0238473358378031,61,37.4656769751,35.7794968495,1.38311449884,-0.022091946079270782,6.64723621767
0.7810789026005498,0.784912155083,0.963992050466,3.98392017209,52.191082089,70.9343242944,54,0.02437851427481601,0.04987619173802856,62,32.2654929073,31.71125577,1.38226630239,-0.014024158136981305,8.55305111907
0.4821219488217102,0.877916326781,0.963345386387,3.98124768317,58.7697021975,72.7947802816,54,-0.0376918650954837,0.035854273001102,63,44.9352354213,36.1962003515,1.3815952584,-0.0393698715562969,7.0820808509
0.4586267039553742,0.902118691421,0.962631412639,3.97829702148,56.2879459225,69.2437392348,54,-0.020784327485370804,0.00506977818534355,64,37.4861408045,34.669379642,1.38085384368,-0.02457401780721693,6.38165682638
0.9410001864295534,0.902824278333,0.961911499988,3.97532181589,56.9576056403,70.9152800395,54,-0.025835598094615525,0.05493244166673581,65,40.6221593173,35.0124699673,1.3801057048,-0.04679130580734979,6.53645222392
3.261540874252307,0.90996334734,0.961169606848,3.97225577085,60.4891938897,76.29530253,54,-0.022519910995246077,0.13534858254486287,66,42.718060099,37.0895561188,1.37933413758,-0.0291535935413528,6.81859142577
0.4790106151903059,0.710610150077,0.960418765232,3.96915274416,51.6755607373,68.9006256677,54,0.010330868004718833,0.012681543376911915,67,29.3619599107,31.9578999759,1.37855265735,-0.00020585961724008613,10.1378601198
1.9730316035061286,0.821596251227,0.959777151158,3.96650112556,54.9036648336,70.7883783531,54,0.014394127411411628,0.17454122720636325,68,34.3054193459,33.4241977992,1.37788437753,-0.04201938192439988,8.27285422687
0.4830409016085974,0.90430237672,0.959250221115,3.96432346525,63.5570146977,77.0817609913,54,-0.02634649414096703,0.02860340907456962,69,52.3708961854,39.2942349627,1.37733521386,-0.018777611737537607,5.71798821364
0.37727939485861134,0.902791769093,0.958679158781,3.96196341804,60.2034644485,72.2110306925,54,-0.02757660865212715,0.009006549126397995,70,46.4658633278,37.0526910034,1.37673971503,-0.032878548315720284,6.20881501922
0.5604027911082853,0.921683979856,0.958064421654,3.95942287464,60.2877163029,68.9114662771,54,-0.03535822960647008,0.02499025431936277,71,46.8030959228,37.3893489441,1.37609827592,-0.035579103283628184,5.30442199333
0.27345816106753723,0.916809189267,0.957385504352,3.95661709182,60.3769905391,70.8008003792,54,-0.014477152262544224,0.014154191687982261,72,43.5268455266,37.2880929388,1.37538939043,-0.02112316774832128,5.37327019703
0.22015140762579366,0.917623216496,0.956718708286,3.95386140281,60.3858702448,74.6946212253,54,-0.03430967456809372,0.006953875540973126,73,38.1544056574,37.0641000492,1.37469267173,-0.036665514252575755,6.00709944014
0.3163734293963169,0.925018492195,0.955996774973,3.95087784637,60.3857552005,73.6376776315,54,-0.046062806129867025,0.025500876002295964,74,51.3445127152,37.3169632477,1.37393779381,-0.05171502617816097,4.71545439298
1.5578740880454904,0.893199874549,0.955191028127,3.94754791112,58.0398257973,69.2413811052,54,0.012912826170081224,0.12092715828295089,75,42.5786868493,35.6667806321,1.37309460415,-0.04677757557920931,5.6917706776
0.8100932218064774,0.893498796113,0.954509311077,3.94473055769,57.540078155,74.6730445966,54,-0.03922763050608026,0.035910344197210536,76,41.4210497955,35.6094841634,1.37238065227,-0.06330251236611764,6.12210327281
0.9909766254449042,0.914142208867,0.953760623807,3.94163643434,60.8149457891,74.5934912593,54,-0.03771965164716456,0.04373259062934747,77,46.8831628117,37.3578764855,1.37159597574,-0.04370854986379574,5.99126263601
0.5831783100335971,0.887036738138,0.952957705977,3.93831819065,60.1704280368,76.4480939424,54,-0.0021459142471134487,0.024416514675702477,78,45.867925724,37.0679554906,1.37075377702,-0.016581559945933386,7.1819520189
1.0638506893964683,0.912232164643,0.952223243628,3.93528285507,61.1001091576,71.5762536074,54,-0.02839951624021475,0.07485462614934954,79,41.5762104279,37.3737437218,1.36998276113,-0.03679773490662382,5.86804773103
0.36393093528326637,0.903083923244,0.951461951725,3.93213664015,61.2985026081,74.2932165646,54,-0.004786636880166498,0.013066019996061789,80,46.7382693345,38.1560692604,1.36918295248,-0.008409534452956228,6.3151858841
0.8000923179246526,0.920551575106,0.95075585376,3.92921852695,60.7011553949,72.6991113555,54,-0.02714808887795541,0.052930421463100785,81,50.4511748922,37.4045604979,1.368440558,-0.049103486676823634,5.38114341173
0.1580350408542175,0.900651106934,0.950023704226,3.92619274961,60.1772399687,69.2071783852,54,-0.011042056241165384,0.007458116483551405,82,41.9895342246,36.5153589447,1.36767019032,-0.00639292634025465,5.79809907336
1.6998272715348932,0.893487791804,0.94932206511,3.92329306364,57.1638685165,66.621396454,54,0.0026998606924942244,0.0885157008092526,83,40.4112312776,34.4899176596,1.3669313684,-0.027522374686955547,6.75551145627
0.4883411882754471,0.917728699545,0.948696911696,3.92070947252,60.00185443,70.9397247564,54,-0.03533004653733807,0.016648820731944722,84,49.159127096,36.9784981487,1.36627262532,-0.03840769762983725,5.56020303401
0.6357027428520441,0.926069842452,0.948010241099,3.91787164742,57.8607963958,70.8343458285,54,-0.0476631720214734,0.03385935365455368,85,48.2499371845,35.9095281233,1.36554855927,-0.059720859568272125,5.26066118617
0.7272876199623052,0.927283270015,0.947231885971,3.91465491478,61.1286279971,72.7090985929,54,-0.04221136937785745,0.0693786649491459,86,48.5755484737,37.8056003385,1.36472718118,-0.04741273293091496,5.55504373953
0.21191730533474093,0.826048434149,0.946389808312,3.91117483403,54.9436884392,70.3459536522,54,0.02838925230868898,0.013825526815024719,87,28.5156837977,33.4692165271,1.36383779793,0.01982088151651144,6.95534168175
1.8132827583963405,0.866547552168,0.945732685713,3.90845912286,58.6483963787,72.4132892516,54,-0.000382000837896525,0.10688460105768718,88,42.7173252757,35.9985440257,1.3631432101,-0.030004071296965786,6.73212418344
0.42518907313939375,0.924696954932,0.945136827049,3.90599659908,60.8463529111,75.0774663825,54,-0.032388019291868735,0.012343584973916705,89,49.4487789041,37.6835537938,1.36251296176,-0.030216550048472544,6.0363400575
0.8115637863252974,0.927211097309,0.944488445291,3.90331701146,59.7449119552,75.9996104088,54,-0.033804950382686785,0.034065481538258495,90,46.8446400908,37.1466590494,1.36182670741,-0.045465858586412736,5.51365521216
0.2233673799201447,0.931023096377,0.943788869082,3.90042585093,61.7256972153,71.3229642039,54,-0.03573118359923771,0.009339788943893187,91,51.9043894846,38.3038303675,1.36108573972,-0.03408263093734915,4.79346679112
0.16268752859399205,0.893090563388,0.943037917764,3.89732237087,59.6978176152,77.6323138958,54,0.014433379705521667,0.003330135255016696,92,43.9154039235,36.8246887421,1.36028974577,0.009816710717507988,6.3802771704
0.5002317608198127,0.928845578474,0.942410281324,3.89472851808,62.366059,77.5659831804,54,-0.01906030078052077,0.015977012363841216,93,50.4237511772,38.220188558,1.35962397678,-0.027650506177073958,5.4253316333
0.28733924598489446,0.926647231827,0.941777431617,3.89211312025,61.8063344314,74.8921458037,54,-0.021948294949089182,0.0076513801661504625,94,46.9302354318,37.8331648726,1.35895222871,-0.022706052924072448,5.67282288404
0.47688130056269823,0.909393280656,0.941130218528,3.88943836242,61.4220528296,73.1756164454,54,-0.02840712246204002,0.013137860573804927,95,46.4628092681,37.9848447372,1.35826476737,-0.03157519148456996,5.85362133548
0.10359359453030012,0.923485688667,0.940449014223,3.88662312803,62.3258317245,74.2156920671,54,-0.03167069237360486,0.0017434368206772106,96,47.3026479578,38.6869467836,1.35754069014,-0.0333782397785218,5.69518595922
0.3213630958824873,0.940960329117,0.939727056171,3.88363946936,62.1535076667,72.7041239944,54,-0.023337103996148217,0.004697113643768049,97,52.3747708564,38.4301777962,1.35677272155,-0.026065389168876733,4.92808258999
0.35805163626300657,0.936227358171,0.938995375078,3.88061562796,64.1468123473,75.4523389457,54,0.009053324974698034,0.009920792706330528,98,51.4276193809,39.5483202823,1.35599380805,0.0036640191096245817,5.57377026465
0.1906843756374828,0.928348726875,0.93836598961,3.8780145469,64.2992287174,74.8242258588,54,-0.02283946197550904,0.0057753873860167185,99,54.6213836283,39.3365165621,1.35532330795,-0.02135729024738421,5.43558379273
0.20582621628568748,0.926233918894,0.937718923677,3.87534039724,64.6637226417,76.9944863101,54,-0.034495638337230156,0.006012564913834254,100,49.882221122,39.8738461723,1.3546335034,-0.036171993349565,5.74198759167
0.7055967486987784,0.926509979876,0.937018371607,3.87244520373,63.9513984018,74.2176864223,54,-0.019498112767805498,0.025009181378067014,101,53.7522945845,39.7192615531,1.35388614311,-0.03374959229237103,5.72408400125
0.4449785667933417,0.903840206119,0.936318517308,3.86955289392,61.9778928522,74.9066850685,54,0.008080152263796714,0.020607287936254323,102,45.8515501054,38.2225915027,1.35313896908,0.0036821619708321714,6.33761960196
0.46648196260470737,0.915811963401,0.935714559554,3.86705689878,61.0281049744,71.1126693301,54,-0.0018604397082040178,0.01650817443001997,103,45.7075224366,37.3726953173,1.35249372645,-0.004133035505398814,6.34590910834
0.299939721087558,0.920222886292,0.935162006017,3.86477334345,60.4852747878,71.8060360847,54,-0.009126090868351032,0.018629215509373978,104,47.1567429739,37.2221506973,1.35190303697,-0.010029032769175758,6.07286305903
0.6795520808536603,0.907830497594,0.934630425438,3.86257646372,60.227771497,71.3211269119,54,-0.02716230023833696,0.012693131870723413,105,41.0205419289,37.1418849433,1.35133443846,-0.031029649795034364,6.0483673259
2.40428629761932,0.920720096243,0.9340562074,3.86020337483,60.9853579551,72.3845723924,54,-0.048076657609555644,0.09809721508028141,106,42.8731359918,37.8118520348,1.35071986987,-0.06085951390266342,5.81026079502
1.0980570427631169,0.915968857094,0.933377272144,3.85739751782,61.6707134965,73.7673157209,54,-0.030617793534206284,0.08249632481514989,107,42.3009424987,37.7346035978,1.34999273791,-0.06971117123790235,6.97900703241
1.2328477653605476,0.941482735766,0.93266070119,3.85443612257,62.617175881,77.4705626762,54,-0.032149377259585374,0.07405475088752506,108,53.3057056726,38.8796614515,1.34922472461,-0.026848536836151654,5.12939752482
3.5309146403926013,0.935505747408,0.931905741864,3.85131607849,63.5159617467,75.3213217098,54,-0.026672479737092688,0.3316137674624959,109,50.8773625498,39.1976527026,1.34841492845,-0.046150851578849975,5.00160362473
0.9373159034072376,0.261715227873,0.931134001206,3.84812668167,39.2760012303,65.2569475517,54,0.028673503020890084,0.0321945932546637,110,17.4646123909,24.119093365,1.34758645369,0.02310662913142802,10.5658287783
3.9926683698901284,0.529130460506,0.930540057227,3.84567207077,36.6129491363,65.4943434055,54,0.044324802020121096,0.3989519537843686,111,9.07041115198,22.6163480593,1.34694837852,-0.08577561948955059,11.7235702033
3.4742869886356202,0.768679792505,0.930162787869,3.84411291786,62.357710545,72.3235422151,54,-0.02830288719236629,0.14797186597792547,112,48.8102088587,38.7353256853,1.34654286577,-0.018564916265820915,5.10921728918
1.2805362750311198,0.904065666653,0.929726145853,3.84230839372,60.7288744778,74.384131788,54,-0.025893546313476443,0.019804625040223057,113,47.2655527614,37.8644787512,1.34607333018,-0.02698256640994162,6.0540182235
0.33023216927064086,0.922689040372,0.929244117048,3.84031629816,60.9764078121,75.2467125262,54,-0.015079856291929025,0.01655653065242065,114,45.6988428475,38.0075021302,1.34555473252,-0.020758114450643884,5.91240043982
1.8495786813769786,0.927221034302,0.928757106788,3.83830361559,65.2255370856,76.9825171681,54,-0.006310913102275799,0.17717378998452013,115,53.1328739363,40.310891948,1.34503050222,-0.04052145117290309,5.45069835132
1.3301654637726221,-0.0263539732748,0.928295264085,3.83639494377,32.7150476029,52.8978998864,54,0.005924792525776973,0.10495613992040441,116,4.30688038002,19.7201609343,1.34453310891,-0.04922675029107635,11.9190521496
1.7414459375951212,0.677323833774,0.927898593091,3.83475560912,57.0157414454,72.3325477845,54,0.018813509150218066,0.1228821286762218,117,38.2982306201,34.5636823573,1.34410570635,-0.006687678446129554,8.73402583935
0.6744045173034514,0.924752803807,0.92760645186,3.83354826789,62.3875170111,75.5609008277,54,-0.026380721546730265,0.01559234770323593,118,51.1174884346,38.7230814095,1.34379081501,-0.022976441899997924,4.79960725536
0.9352486809803325,0.903336373671,0.927251719091,3.83208225265,59.7361412344,73.8563441239,54,-0.029293073283005108,0.04169889305197767,119,43.4296678135,37.0568734178,1.34340832456,-0.04732904316490647,6.66790863517
0.6742613907336433,0.926529963746,0.926831013946,3.83034359131,61.9122231334,77.2141683823,54,-0.024350082179846484,0.04631872235028931,120,51.2469223626,38.3267562778,1.34295450969,-0.022405454709966414,5.72905183856
0.14086154518528773,0.916631875686,0.926367582198,3.82842835239,59.4767513019,72.5336552366,54,0.014559207305842262,0.0041829225395639,121,49.395683089,36.6490265372,1.34245436712,0.013321957057164014,5.74321468282
1.9287358359676048,0.879397608304,0.92600018005,3.82690997801,57.6416534188,72.4574034875,54,0.01621169029838775,0.08257763627927414,122,38.5968456666,35.3560942383,1.34205768331,-0.015020700381322687,8.00927442952
1.3179034439129833,0.936988786462,0.925725410337,3.82577442861,62.6253585538,73.5497772457,54,-0.0071140410934533525,0.06371586480221034,123,48.2834451394,38.4225433084,1.34176091178,-0.00761568788222074,5.20036226323
0.9508400589341722,0.923885637737,0.925452239089,3.82464548523,57.983452448,67.2582996221,54,-0.02703528169309977,0.0297448845395244,124,40.0482081567,35.6873711026,1.34146577938,-0.034097196521381164,5.45180714179
2.190847929883025,0.90433825543,0.925111708605,3.82323816422,56.1244748038,67.498716946,54,-0.04442011665856438,0.04271621521981764,125,42.0717269397,34.8667554073,1.3410977505,-0.05097672129107702,5.92067723909
2.7002675802358396,0.927299876954,0.924653180492,3.82134319071,60.7215025437,72.8895630826,54,-0.030913288612811406,0.10791834027524892,126,49.7280923056,37.8169478331,1.34060198142,-0.030660047651321496,5.53842829152
2.7415448977891232,0.923541989931,0.924134011282,3.81919760384,65.5103246969,79.3961892465,54,-0.04159638961112161,0.13646157224223318,127,54.9969374813,40.2366559975,1.3400403492,-0.03127622542477543,4.79025219394
0.7262876199136858,0.744174645534,0.923526346246,3.81668628749,51.5547482392,71.9526335985,54,0.017249483401208247,0.04232418892929756,128,33.5853542288,31.603090009,1.33938258215,-0.003973605769997138,8.43649378595
3.0697498888473937,0.859608447508,0.923038048143,3.81466828261,58.8911393231,73.0650660223,54,0.028418323628352726,0.22038387057900932,129,43.3878983154,36.6478059153,1.33885371013,-0.0011251319083507285,6.91173856434
0.9656049543083427,0.937848309304,0.922697113557,3.81325929155,64.0950408567,75.9794050731,54,-0.036413450908652036,0.05417281268559782,130,56.6707524629,39.6577503186,1.33848428054,-0.023416114209608787,4.48182042468
