MinReturn,AverageDiscountedReturn,StdReturn,MeanKL,NumTrajs,MeanKLBefore,Entropy,LossAfter,AverageReturn,Perplexity,AveragePolicyStd,Iteration,dLoss,ExplainedVariance,LossBefore,MaxReturn
3.53144000992,14.1570452991,5.91973227773,0.00593320251399,105,0.0,1.4189385332,-0.0060722828962,18.1552209884,4.13273135412,1.0,0,0.0060722828962,3.18478687866e-10,-1.19393031616e-17,33.5070227897
5.69112922503,15.3543026266,6.06055177534,0.00538421129078,105,0.0,1.38999218253,-0.00421513281011,19.764507993,4.01481866713,0.971468581698,1,0.00421513281011,0.620813460129,1.18202130183e-16,34.3796850404
2.64488664995,14.987623093,6.98110873184,0.0056607000085,105,0.0,1.38383738592,-0.0143137962842,19.3914910151,3.99018416277,0.96550775283,2,0.0143137962842,0.55118963029,-7.88060093372e-18,33.940353022
8.16236023851,17.1080103923,6.31000297092,0.00676619827737,105,0.0,1.38350440681,-0.0104131855397,21.871620022,3.98885573599,0.96518631244,3,0.0104131855397,0.636734713982,-1.54693277588e-17,37.3851930739
3.14266302979,19.3591716882,6.00506478223,0.00653142446529,105,0.0,1.36691633567,-0.0108351572085,24.584628663,3.92323408628,0.949307794315,4,0.0108351572085,0.724988783818,5.08742078447e-17,39.4367479154
