MaxReturn,AveragePolicySurr,AverageAbsY,AverageY,AverageQ,QFunRegParamNorm,MinReturn,AverageReturn,AverageEsReturn,Epoch,PolicyRegParamNorm,AverageDiscountedReturn,StdReturn,AverageAbsQYDiff,StdEsReturn,MaxEsReturn,MinEsReturn,AverageAction,AverageQLoss,AverageAbsQ
1.80720255373,-0.174923944211,0.173960996133,0.173960996133,0.173995167229,9.43888564897,1.80720255373,1.80720255373,4.51509654259,29,8.06844073991,1.52861438671,0.0,0.00200057193423,5.33055368926,19.2349037824,1.81284505368,1.0,3.01626848756e-05,0.173995167229
1.80720255373,-0.160391084523,0.160133227761,0.160133227761,0.160154849796,9.43680515713,1.80720255373,1.80720255373,2.50364184663,30,8.06844250774,1.52861438671,0.0,0.000901615683362,0.937898436978,5.1459136358,1.80720386297,1.0,1.15122951732e-05,0.160154849796
1.80720255373,-0.145713685151,0.145444511661,0.145444511661,0.145459980181,9.42800347816,1.80720255373,1.80720255373,2.3131179929,31,8.06844468324,1.52861438671,0.0,0.000830338852168,0.770391531603,4.15173452239,1.80724331558,1.0,1.57309906073e-05,0.145459980181
1.80720255373,-0.132492619089,0.132348812061,0.132348812061,0.132360869075,9.45082843215,1.80720255373,1.80720255373,2.84036376037,32,8.06844468487,1.52861438671,0.0,0.000968258822661,2.3539966978,10.1898416801,1.80776844403,1.0,1.34120489639e-05,0.132360869075
1.80720255373,-0.120585515564,0.120537407581,0.120537407581,0.120549707644,9.4858752773,1.80720255373,1.80720255373,3.15747434722,33,8.06844535483,1.52861438671,0.0,0.00111186592112,1.88349111995,7.44704196898,1.83176340972,1.0,1.36775956692e-05,0.120549707644
1.80720255373,-0.110158673256,0.11017398319,0.11017398319,0.110185534691,9.5217717058,1.80720255373,1.80720255373,2.06396728794,34,8.06844521529,1.52861438671,0.0,0.00105352062923,0.245769757189,2.60310991798,1.80720259089,1.0,9.83351511769e-06,0.110185534691
1.80720255373,-0.100313163371,0.100415793185,0.100415793185,0.100423387676,9.56386514103,1.80720255373,1.80720255373,2.60355988754,35,8.06844451614,1.52861438671,0.0,0.00123029915553,1.47171703466,6.7110274228,1.80720256002,1.0,1.45950741575e-05,0.100423387676
1.80720255373,-0.0914209539897,0.0916063586878,0.0916063586878,0.0916155920705,9.59719246696,1.80720255373,1.80720255373,5.22885112952,36,8.06844330816,1.52861438671,0.0,0.0011760979733,5.65351226352,19.3918855997,1.80720255868,1.0,9.98113971208e-06,0.0916155920705
1.80720255373,-0.0829106438758,0.0830794646145,0.0830794646145,0.0830865199524,9.62964192901,1.80720255373,1.80720255373,4.77200738694,37,8.0684426387,1.52861438671,0.0,0.00219384752188,5.65321275011,17.9122830204,1.80720558208,1.0,2.54560917611e-05,0.0830865199524
1.80720255373,-0.0743163218772,0.0743177602664,0.0743177602664,0.0743232903583,9.62944052094,1.80720255373,1.80720255373,6.45990141539,38,8.0684426387,1.52861438671,0.0,0.00157269415588,8.12932734059,28.169937747,1.80759371962,1.0,1.23948484663e-05,0.0743232903583
1.80720255373,-0.0679322090543,0.0679292429227,0.0679292429227,0.0679381989118,9.62944052094,1.80720255373,1.80720255373,2.06358196114,39,8.0684426387,1.52861438671,0.0,0.00137679315088,0.346782862045,3.0782548652,1.80720255373,1.0,8.22797640278e-06,0.0679381989118
1.80720255373,-0.0621550049209,0.0621569369522,0.0621569369522,0.0621609409473,9.62944052094,1.80720255373,1.80720255373,2.89953007089,40,8.0684426387,1.52861438671,0.0,0.00134280043494,1.91239010184,8.28191924656,1.80720255448,1.0,8.42291063261e-06,0.0621609409473
1.80720255373,-0.0570137850976,0.0570165225137,0.0570165225137,0.0570181169878,9.62944052094,1.80720255373,1.80720255373,3.48721689186,41,8.0684426387,1.52861438671,0.0,0.00135868654086,3.50170668332,14.2784406578,1.80720255381,1.0,6.85357358502e-06,0.0570181169878
1.80720255373,-0.0522906571655,0.0522916194986,0.0522916194986,0.0522947002814,9.62944052094,1.80720255373,1.80720255373,2.02505809676,42,8.0684426387,1.52861438671,0.0,0.00131579234971,0.240467816136,2.64515752465,1.80749222638,1.0,6.98944163503e-06,0.0522947002814
1.80720255373,-0.0480189791578,0.0480223001311,0.0480223001311,0.0480239535652,9.62944052094,1.80720255373,1.80720255373,4.45598863797,43,8.0684426387,1.52861438671,0.0,0.00131367474447,4.46724946008,15.3072649457,1.80946794466,1.0,6.5766828211e-06,0.0480239535652
1.80720255373,-0.0441832645338,0.0441830194372,0.0441830194372,0.0441862650669,9.62944052094,1.80720255373,1.80720255373,2.79609810996,44,8.0684426387,1.52861438671,0.0,0.0012810592761,1.40769946533,6.52317235369,1.80721473302,1.0,5.53546655256e-06,0.0441862650669
1.80720255373,-0.0406792408061,0.0406805463912,0.0406805463912,0.0406828993314,9.62944052094,1.80720255373,1.80720255373,2.99013362585,45,8.0684426387,1.52861438671,0.0,0.00127889414875,2.74909416622,11.580586023,1.80720297785,1.0,5.41034723462e-06,0.0406828993314
1.80720255373,-0.0374832962588,0.0374844296091,0.0374844296091,0.0374859691786,9.62944052094,1.80720255373,1.80720255373,3.04296240773,46,8.0684426387,1.52861438671,0.0,0.00123145554171,3.37101609599,13.6682716412,1.80795768909,1.0,5.1625990275e-06,0.0374859691786
1.80720255373,-0.0346257143694,0.0346290854489,0.0346290854489,0.0346280204755,9.62944052094,1.80720255373,1.80720255373,5.8068982736,47,8.0684426387,1.52861438671,0.0,0.00124473392219,7.63545244302,24.4451043294,1.80756404972,1.0,4.96437262069e-06,0.0346280204755
1.80720255373,-0.0320306869351,0.0320309096531,0.0320309096531,0.0320336703682,9.62944052094,1.80720255373,1.80720255373,2.09613939128,48,8.0684426387,1.52861438671,0.0,0.0012380648159,0.332333574733,2.93371101229,1.80722007518,1.0,4.75071406812e-06,0.0320336703682
1.80720255373,-0.0296961933991,0.0296962619631,0.0296962619631,0.0296985367633,9.62944052094,1.80720255373,1.80720255373,3.13559266656,49,8.0684426387,1.52861438671,0.0,0.00124587309145,3.4666516059,14.0644665069,1.80720258358,1.0,4.67133264889e-06,0.0296985367633
1.80720255373,-0.0275134060605,0.0275131602973,0.0275131602973,0.0275152446069,9.62944052094,1.80720255373,1.80720255373,3.24867670188,50,8.0684426387,1.52861438671,0.0,0.0011767516528,3.57903410202,14.4285257107,1.80720292146,1.0,4.16809611573e-06,0.0275152446069
1.80720255373,-0.0255215291358,0.0255228221025,0.0255228221025,0.0255233994217,9.62944052094,1.80720255373,1.80720255373,1.95876310063,51,8.0684426387,1.52861438671,0.0,0.0011552898522,0.140984597962,2.21488737571,1.80720255373,1.0,4.13180598116e-06,0.0255233994217
1.80720255373,-0.0237302795853,0.0237310099009,0.0237310099009,0.0237320453577,9.62944052094,1.80720255373,1.80720255373,2.20326190498,52,8.0684426387,1.52861438671,0.0,0.00113275954385,0.620319724573,4.00178342902,1.80761443578,1.0,3.97454136425e-06,0.0237320453577
1.80720255373,-0.0221628511962,0.0221639547224,0.0221639547224,0.02216477594,9.62944052094,1.80720255373,1.80720255373,2.59542970472,53,8.0684426387,1.52861438671,0.0,0.00117802764439,1.72535185452,7.97914444021,1.81135633143,1.0,4.03029643775e-06,0.02216477594
1.80720255373,-0.0207234948551,0.0207251855989,0.0207251855989,0.0207240280576,9.62944052094,1.80720255373,1.80720255373,4.26192276786,54,8.0684426387,1.52861438671,0.0,0.00117820706118,4.02570280762,16.3698551846,1.855650066,1.0,4.04336272204e-06,0.0207240280576
1.80720255373,-0.0193814300973,0.0193820242569,0.0193820242569,0.0193828056908,9.62944052094,1.80720255373,1.80720255373,2.25785575636,55,8.0684426387,1.52861438671,0.0,0.00115651944266,0.380984677673,3.07999003658,1.81492488357,1.0,3.98067704513e-06,0.0193828056908
1.80720255373,-0.0181682836163,0.0181683457108,0.0181683457108,0.0181692218777,9.62944052094,1.80720255373,1.80720255373,2.15030165492,56,8.0684426387,1.52861438671,0.0,0.00112119591077,0.457354926361,3.42795738477,1.80720255555,1.0,3.72299076425e-06,0.0181692218777
1.80720255373,-0.0170797753396,0.0170808160906,0.0170808160906,0.0170812006212,9.62944052094,1.80720255373,1.80720255373,5.02727191212,57,8.0684426387,1.52861438671,0.0,0.00112109193325,4.91113096484,19.0721191663,1.80923975073,1.0,3.67235752309e-06,0.0170812006212
1.80720255373,-0.0161166967329,0.01611788474,0.01611788474,0.0161172659989,9.62944052094,1.80720255373,1.80720255373,3.14963654452,58,8.0684426387,1.52861438671,0.0,0.0011555535842,1.40592665752,6.31808995806,1.81858711453,1.0,3.86542940019e-06,0.0161172659989
1.80720255373,-0.0152074080333,0.0152068364316,0.0152068364316,0.0152083253939,9.62944052094,1.80720255373,1.80720255373,2.56505634543,59,8.0684426387,1.52861438671,0.0,0.00112259781453,1.79610656814,8.1879549685,1.80720255373,1.0,3.73002276048e-06,0.0152083253939
1.80720255373,-0.0143707003229,0.014371207078,0.014371207078,0.0143718926403,9.62944052094,1.80720255373,1.80720255373,2.20603157944,60,8.0684426387,1.52861438671,0.0,0.00109091424609,0.606778005763,3.96726638664,1.80725937095,1.0,3.54828995668e-06,0.0143718926403
1.80720255373,-0.0136281758551,0.0136293488468,0.0136293488468,0.0136289036182,9.62944052094,1.80720255373,1.80720255373,3.878357264,61,8.0684426387,1.52861438671,0.0,0.00111234987637,4.19350909451,16.0026280537,1.8072025539,1.0,3.64173206058e-06,0.0136289036182
1.80720255373,-0.012921418703,0.0129204135064,0.0129204135064,0.0129223088413,9.62944052094,1.80720255373,1.80720255373,2.79242825831,62,8.0684426387,1.52861438671,0.0,0.00106483280845,2.55461386947,10.8373918769,1.80720255373,1.0,3.33069673e-06,0.0129223088413
1.80720255373,-0.0123018750026,0.0123026679713,0.0123026679713,0.0123023838052,9.62944052094,1.80720255373,1.80720255373,4.32540151028,63,8.0684426387,1.52861438671,0.0,0.0010720059001,6.77904969429,25.7335003019,1.8072070582,1.0,3.4268772863e-06,0.0123023838052
1.80720255373,-0.0117230560592,0.0117220230632,0.0117220230632,0.011723643789,9.62944052094,1.80720255373,1.80720255373,4.30093047294,64,8.0684426387,1.52861438671,0.0,0.00106174876664,4.45199035968,16.5904870355,1.80720619136,1.0,3.42063106575e-06,0.011723643789
1.80720255373,-0.0112239383957,0.0112245952554,0.0112245952554,0.0112246316981,9.62944052094,1.80720255373,1.80720255373,2.69159690499,65,8.0684426387,1.52861438671,0.0,0.00108443254444,0.967446501791,4.93181836711,1.80720287217,1.0,3.48385219938e-06,0.0112246316981
1.80720255373,-0.0107404712717,0.0107415069755,0.0107415069755,0.0107410157679,9.62944052094,1.80720255373,1.80720255373,4.76126664278,66,8.0684426387,1.52861438671,0.0,0.00105164563886,5.2604674258,18.2187032712,1.80720255373,1.0,3.32209961594e-06,0.0107410157679
1.80720255373,-0.0103374323785,0.0103376215794,0.0103376215794,0.0103375852314,9.62944052094,1.80720255373,1.80720255373,3.02691791492,67,8.0684426387,1.52861438671,0.0,0.00107572535723,2.86819644662,11.8538837208,1.80720255373,1.0,3.35821088178e-06,0.0103375852314
1.80720255373,-0.00993336684791,0.00993357487495,0.00993357487495,0.00993410550754,9.62944052094,1.80720255373,1.80720255373,3.7257378159,68,8.0684426387,1.52861438671,0.0,0.00105358638815,4.92136149809,19.2368994142,1.80759958783,1.0,3.31304584242e-06,0.00993410550754
1.80720255373,-0.00958414794001,0.00958344697633,0.00958344697633,0.00958342892488,9.62944052094,1.80720255373,1.80720255373,1.98135365607,69,8.0684426387,1.52861438671,0.0,0.00104611953333,0.247331974365,2.72970894618,1.80949757884,1.0,3.22376422204e-06,0.00958342892488
1.80720255373,-0.00924681105843,0.00924755524165,0.00924755524165,0.00924731357016,9.62944052094,1.80720255373,1.80720255373,3.12572690377,70,8.0684426387,1.52861438671,0.0,0.00103226056456,2.85739041295,11.83581851,1.80732890011,1.0,3.24268887948e-06,0.00924731357016
1.80720255373,-0.00895498042222,0.00895557849265,0.00895557849265,0.00895560744112,9.62944052094,1.80720255373,1.80720255373,2.66504071547,71,8.0684426387,1.52861438671,0.0,0.0010397873565,1.69928324198,7.86242134038,1.80720256588,1.0,3.23240309367e-06,0.00895560744112
1.80720255373,-0.00870276810228,0.00870229085715,0.00870229085715,0.00870359043146,9.62944052094,1.80720255373,1.80720255373,3.6736908666,72,8.0684426387,1.52861438671,0.0,0.00106344339565,2.0569594696,8.29965091874,1.82008708976,1.0,3.3248184621e-06,0.00870359043146
1.80720255373,-0.00844639854477,0.00844659434244,0.00844659434244,0.00844600932393,9.62944052094,1.80720255373,1.80720255373,3.18694869732,73,8.0684426387,1.52861438671,0.0,0.00103045554589,2.1109877486,9.57376247969,1.81049413816,1.0,3.18023924204e-06,0.00844600932393
1.80720255373,-0.00823130059819,0.0082313154421,0.0082313154421,0.00823194441856,9.62944052094,1.80720255373,1.80720255373,2.35706080165,74,8.0684426387,1.52861438671,0.0,0.00103949394019,1.05360705637,5.51324566545,1.81651660481,1.0,3.22059588366e-06,0.00823194441856
1.80720255373,-0.00799424586299,0.00799509987175,0.00799509987175,0.00799432857627,9.62944052094,1.80720255373,1.80720255373,2.9833929051,75,8.0684426387,1.52861438671,0.0,0.000995112674473,2.14959213494,9.14427203219,1.80991593299,1.0,2.98053782617e-06,0.00799432857627
1.80720255373,-0.00783747671091,0.00783718600204,0.00783718600204,0.00783746755278,9.62944052094,1.80720255373,1.80720255373,3.04626330454,76,8.0684426387,1.52861438671,0.0,0.00102942946176,2.17570022618,9.56790009008,1.8072026296,1.0,3.1154857347e-06,0.00783746755278
1.80720255373,-0.00762777327117,0.00762759674659,0.00762759674659,0.00762751570283,9.62944052094,1.80720255373,1.80720255373,2.48190526874,77,8.0684426387,1.52861438671,0.0,0.000994553734848,1.19514718141,5.87423979304,1.80720280021,1.0,3.03867639446e-06,0.00762751570283
1.80720255373,-0.00748426361238,0.00748394590109,0.00748394590109,0.00748460808973,9.62944052094,1.80720255373,1.80720255373,3.32930403435,78,8.0684426387,1.52861438671,0.0,0.00102888591432,3.34489370804,13.7405026452,1.80722813908,1.0,3.16149665844e-06,0.00748460808973
1.80720255373,-0.00732550130152,0.00732606036591,0.00732606036591,0.00732605481241,9.62944052094,1.80720255373,1.80720255373,5.02205882382,79,8.0684426387,1.52861438671,0.0,0.000994776916437,6.40888432584,22.3820486274,1.80720256337,1.0,3.0094341034e-06,0.00732605481241
1.80720255373,-0.00718332634331,0.00718423372926,0.00718423372926,0.00718354038291,9.62944052094,1.80720255373,1.80720255373,3.81990866068,80,8.0684426387,1.52861438671,0.0,0.000998994963138,3.20034892227,11.6740884956,1.8074233558,1.0,3.03132619449e-06,0.00718354038291
1.80720255373,-0.0070698084464,0.00707006892191,0.00707006892191,0.00706941617922,9.62944052094,1.80720255373,1.80720255373,4.87750446256,81,8.0684426387,1.52861438671,0.0,0.00100376211767,3.5400382836,11.5663357065,1.80737400229,1.0,3.08083586635e-06,0.00706941617922
1.80720255373,-0.00696101883907,0.00696059544751,0.00696059544751,0.00696181388862,9.62944052094,1.80720255373,1.80720255373,2.66230897238,82,8.0684426387,1.52861438671,0.0,0.00100961650016,1.57813617649,6.71544154457,1.80722874266,1.0,3.08945740085e-06,0.00696181388862
1.80720255373,-0.00686456012367,0.00686401243211,0.00686401243211,0.00686398327256,9.62944052094,1.80720255373,1.80720255373,3.07009570543,83,8.0684426387,1.52861438671,0.0,0.0010082384007,3.41480761422,13.8506829693,1.80720255373,1.0,3.06056562605e-06,0.00686398327256
1.80720255373,-0.0067365429837,0.00673741191658,0.00673741191658,0.00673657182561,9.62944052094,1.80720255373,1.80720255373,3.32488427093,84,8.0684426387,1.52861438671,0.0,0.000963138199477,3.22591706004,13.3289475093,1.80720255373,1.0,2.92369333027e-06,0.00673657182561
1.80720255373,-0.00665758765511,0.00665733059383,0.00665733059383,0.00665852734064,9.62944052094,1.80720255373,1.80720255373,2.68621739592,85,8.0684426387,1.52861438671,0.0,0.000994713628961,1.44953693419,6.62476444714,1.80720333469,1.0,2.98594540731e-06,0.00665852734064
1.80720255373,-0.00656117320919,0.00656086505998,0.00656086505998,0.00656103954101,9.62944052094,1.80720255373,1.80720255373,4.68365105398,86,8.0684426387,1.52861438671,0.0,0.000970665401642,5.34335089488,20.5259107473,1.80720259819,1.0,2.92550577841e-06,0.00656103954101
1.80720255373,-0.00646885729519,0.00646935325502,0.00646935325502,0.00646836110578,9.62944052094,1.80720255373,1.80720255373,2.79735896776,87,8.0684426387,1.52861438671,0.0,0.000962270780012,2.19182463831,9.62625477722,1.80721054825,1.0,2.88063834183e-06,0.00646836110578
1.80720255373,-0.00642085197656,0.00642031344637,0.00642031344637,0.00642129975051,9.62944052094,1.80720255373,1.80720255373,2.19709839861,88,8.0684426387,1.52861438671,0.0,0.000982729040673,0.451238973562,3.0883528162,1.80720255373,1.0,2.92844656345e-06,0.00642129975051
1.80720255373,-0.00633337868227,0.00633319608168,0.00633319608168,0.00633321572785,9.62944052094,1.80720255373,1.80720255373,4.03722302068,89,8.0684426387,1.52861438671,0.0,0.000953518469877,4.15449777228,16.5778529849,1.80720779769,1.0,2.84663224727e-06,0.00633321572785
1.80720255373,-0.00626814434775,0.00626836103066,0.00626836103066,0.00626865024394,9.62944052094,1.80720255373,1.80720255373,2.83938348537,90,8.0684426387,1.52861438671,0.0,0.000960446598194,1.25208995457,5.88950032554,1.80720263714,1.0,2.82990002762e-06,0.00626865024394
1.80720255373,-0.0061998838979,0.00620029556521,0.00620029556521,0.00620003399763,9.62944052094,1.80720255373,1.80720255373,2.97918823074,91,8.0684426387,1.52861438671,0.0,0.000950170201843,2.475770256,10.6323238697,1.80720255373,1.0,2.81878254382e-06,0.00620003399763
1.80720255373,-0.006132903864,0.00613274420723,0.00613274420723,0.00613227084086,9.62944052094,1.80720255373,1.80720255373,2.64761268882,92,8.0684426387,1.52861438671,0.0,0.000951865455142,1.75159007001,7.95366092939,1.80720258775,1.0,2.82982819868e-06,0.00613227084086
1.80720255373,-0.00607985289735,0.00608015877917,0.00608015877917,0.00608007771212,9.62944052094,1.80720255373,1.80720255373,3.53233052906,93,8.0684426387,1.52861438671,0.0,0.000946396099139,3.42412275982,12.8099898882,1.80720255376,1.0,2.83798095082e-06,0.00608007771212
1.80720255373,-0.00600950342389,0.00601061561166,0.00601061561166,0.00600945389185,9.62944052094,1.80720255373,1.80720255373,3.46466281054,94,8.0684426387,1.52861438671,0.0,0.000924949299405,3.82525080109,15.5130040388,1.80727112661,1.0,2.77813244018e-06,0.00600945389185
1.80720255373,-0.00599031495812,0.00598901058061,0.00598901058061,0.00599070265975,9.62944052094,1.80720255373,1.80720255373,2.50430949003,95,8.0684426387,1.52861438671,0.0,0.000957291063328,1.45074669445,7.03744536873,1.80720255439,1.0,2.8655740681e-06,0.00599070265975
1.80720255373,-0.00592667710602,0.0059263617637,0.0059263617637,0.00592713718653,9.62944052094,1.80720255373,1.80720255373,2.93945534,96,8.0684426387,1.52861438671,0.0,0.000928530712367,2.42026292799,10.5626067096,1.87359333987,1.0,2.73170776938e-06,0.00592713718653
1.80720255373,-0.00588745150528,0.00588886420022,0.00588886420022,0.00588656749149,9.62944052094,1.80720255373,1.80720255373,2.69502053507,97,8.0684426387,1.52861438671,0.0,0.000948684772827,0.965597632127,5.00617573043,1.80720255373,1.0,2.84898156068e-06,0.00588656749149
1.80720255373,-0.005846724301,0.00584687020503,0.00584687020503,0.00584685148464,9.62944052094,1.80720255373,1.80720255373,2.24162110304,98,8.0684426387,1.52861438671,0.0,0.000937647733917,0.56512666692,3.55485615535,1.8072046187,1.0,2.76774782934e-06,0.00584685148464
1.80720255373,-0.00579697152594,0.0057955200786,0.0057955200786,0.00579796457693,9.62944052094,1.80720255373,1.80720255373,4.56958625893,99,8.0684426387,1.52861438671,0.0,0.00092423026423,5.36511663863,16.6502992539,1.8073428685,1.0,2.73345645245e-06,0.00579796457693
1.80720255373,-0.00577295016238,0.00577271471693,0.00577271471693,0.00577263545061,9.62944052094,1.80720255373,1.80720255373,3.5069591634,100,8.0684426387,1.52861438671,0.0,0.000939298774888,4.22131328482,16.8166944561,1.80762322676,1.0,2.81091581264e-06,0.00577263545061
1.80720255373,-0.00574918302432,0.00574979150382,0.00574979150382,0.00574936636975,9.62944052094,1.80720255373,1.80720255373,3.77738422906,101,8.0684426387,1.52861438671,0.0,0.000950101443854,3.01622085596,12.327344886,1.80720255785,1.0,2.82094142565e-06,0.00574936636975
1.80720255373,-0.00570108222736,0.00570124251283,0.00570124251283,0.00570020477696,9.62944052094,1.80720255373,1.80720255373,2.35185495776,102,8.0684426387,1.52861438671,0.0,0.000917149721611,0.768115250006,4.5725008697,1.80720255466,1.0,2.70150142577e-06,0.00570020477696
1.80720255373,-0.00566330896416,0.0056630871573,0.0056630871573,0.00566333606765,9.62944052094,1.80720255373,1.80720255373,2.72654745782,103,8.0684426387,1.52861438671,0.0,0.000918363970867,2.30198986914,9.96516610603,1.80721677716,1.0,2.73644249382e-06,0.00566333606765
1.80720255373,-0.00563964896065,0.00564033681297,0.00564033681297,0.00564005738474,9.62944052094,1.80720255373,1.80720255373,3.07384278224,104,8.0684426387,1.52861438671,0.0,0.000933093569122,1.99082215344,7.24338429523,1.80731232164,1.0,2.75731372732e-06,0.00564005738474
1.80720255373,-0.00562480302654,0.00562436600835,0.00562436600835,0.00562443598231,9.62944052094,1.80720255373,1.80720255373,4.09979494602,105,8.0684426387,1.52861438671,0.0,0.000929892741787,6.26671064288,23.8867962766,1.8072025573,1.0,2.76605477994e-06,0.00562443598231
1.80720255373,-0.00558631496346,0.0055849459907,0.0055849459907,0.00558637234936,9.62944052094,1.80720255373,1.80720255373,4.32376452888,106,8.0684426387,1.52861438671,0.0,0.000924260669335,4.35144033478,13.5886500946,1.80755367907,1.0,2.71578192599e-06,0.00558637234936
1.80720255373,-0.0055561299591,0.00555707076647,0.00555707076647,0.00555657475351,9.62944052094,1.80720255373,1.80720255373,3.25383402709,107,8.0684426387,1.52861438671,0.0,0.00090729433687,3.17020297062,13.162396233,1.80720255373,1.0,2.66077317084e-06,0.00555657475351
1.80720255373,-0.00551437549702,0.00551462462902,0.00551462462902,0.00551404996206,9.62944052094,1.80720255373,1.80720255373,2.50241787607,108,8.0684426387,1.52861438671,0.0,0.000898803722151,1.23269260238,6.14505420315,1.80720392815,1.0,2.64070955734e-06,0.00551404996206
