MaxKL,MinReturn,AverageDiscountedReturn,Iteration,ExplainedVariance,NumTrajs,MaxReturn,LossAfter,Entropy,AveragePolicyStd,AverageReturn,StdReturn,LossBefore,MeanKL,Perplexity
0.003914420480777943,-1588.5965034,-1375.40981677,24,0.845499211984,642,-1256.65684182,-0.017153501013942092,1.41622597146,0.997291113922,-1455.59995289,100.257445014,-0.01584253866223978,0.0010305044832076326,4.1215362557
0.0016969569548047013,-1674.26152426,-1355.7160949,25,0.80870012848,647,-1253.76873258,-0.02913332740589395,1.41610721176,0.997172682968,-1434.95401185,106.305112876,-0.02881951809125376,0.0008306333238576543,4.12104681238
0.0025735305966241673,-1588.5965034,-1353.02834355,26,0.805294075664,649,-1254.23418371,0.010711017513984261,1.41579943666,0.996865825267,-1431.84043013,107.799041628,0.010298802910525371,0.0003114323769962242,4.11977865193
0.0012310407235341602,-1588.5965034,-1368.36535463,27,0.823587261043,645,-1257.65207001,0.0057127896660611336,1.41559612917,0.996663175584,-1447.90214921,106.252008428,0.00599669781821437,0.0002427218100290334,4.11894115523
0.0012108091398230067,-1588.5965034,-1358.74241045,28,0.816005091025,646,-1254.98691788,-0.002998907855053799,1.41545524684,0.996522773244,-1438.02736383,107.096336592,-0.00232951342050224,0.00043704186683721273,4.11836091008
0.0012660112337862443,-1588.5965034,-1358.9719556,29,0.817533490164,646,-1258.03349699,0.004159992607806169,1.41530973701,0.996377779925,-1438.30543577,105.474709597,0.004450050803691462,0.0004785048658344366,4.11776169165
0.0011404841755122347,-1588.5965034,-1356.74477739,30,0.811612197001,647,-1254.291528,-0.01756039043260063,1.41521061006,0.996279016931,-1435.92442411,105.885543793,-0.017199797463796823,5.097341964918675e-05,4.11735353073
0.0017133858187295737,-1591.41622655,-1338.30522696,31,0.774643761942,653,-1258.02326797,-0.012649130293010373,1.41499574416,0.996064973543,-1416.39573201,110.601065542,-0.011473510841432222,0.00033733187114224993,4.1164689469
0.002162666398863403,-1588.5965034,-1355.81143001,32,0.80910268691,647,-1247.14906802,-0.008976982784891561,1.41471739326,0.995787756548,-1435.01850647,105.795631925,-0.008131550755219973,0.0004967282252272562,4.11532328354
0.00219473399450458,-1588.5965034,-1360.87286175,33,0.816557265719,646,-1258.00960538,-0.0094753501639228,1.41440474082,0.995476469742,-1440.19751899,107.74073621,-0.008108286902966295,0.0007125363075567895,4.11403681879
0.002958205885341482,-1588.5965034,-1356.92746461,34,0.807387884857,648,-1258.0018224,0.009807105317285271,1.41406077453,0.995134118268,-1435.9482687,108.273558776,0.010330521333245966,0.0008392897208508989,4.11262197212
0.003812597237205181,-1588.5965034,-1353.7873847,35,0.805208210135,649,-1236.57830781,0.001950923540671494,1.41382768451,0.994902189471,-1432.66442313,107.972231392,0.0033575850518880873,0.0011350951953496354,4.11166347271
0.0013326545551711009,-1588.5965034,-1360.01912209,36,0.821450347847,646,-1254.64655496,0.001582514340744881,1.41364109263,0.994716566124,-1439.31873756,106.197393053,0.0014121670640217503,0.00043445328112709985,4.11089634129
0.0015048854913583777,-1588.5965034,-1356.18976629,37,0.807401738403,648,-1256.39493396,0.0034983581919847914,1.41348206185,0.994558388151,-1435.21873516,109.029373481,0.0035909504191034224,0.00026918650774478527,4.11024263422
0.0009116733769604958,-1588.5965034,-1353.4525903,38,0.812549560833,648,-1257.92952833,-0.00045199243508367614,1.41336528658,0.994442255099,-1432.53909069,105.741303288,-7.807244687187198e-05,0.00032655036407769453,4.10976268751
0.002353100114964289,-1588.5965034,-1356.10388189,39,0.802722828579,649,-1256.26781418,0.0024046729589483015,1.41325837307,0.994335941477,-1434.91631983,110.87778679,0.0027153270268188145,0.00038332706796129413,4.10932332187
0.003653309932666644,-1695.26513241,-1357.44396757,40,0.821111692696,646,-1256.69550779,-0.023778286100880917,1.41318265888,0.99426065898,-1436.77444997,104.306950868,-0.023562440759193334,0.00013152720943385954,4.10901219954
0.0024615245354898127,-1588.5965034,-1362.66332958,41,0.814251351498,647,-1257.80486057,-0.0019518117775538942,1.41293523674,0.994014687311,-1441.89606464,110.550117131,-0.0015493667654549778,0.0001337312200705229,4.10799566471
0.005540514419105473,-1646.61986094,-1353.27489083,42,0.804131179453,649,-1258.03349699,-0.02112832195326938,1.41269809128,0.993778989188,-1432.13458513,109.628581564,-0.020860780539021767,0.00015330707108006836,4.10702158768
0.005405699955745515,-1588.5965034,-1360.64031214,43,0.811772556694,646,-1258.00670148,-0.010728125813357418,1.41232965308,0.993412910493,-1439.95323473,103.543073329,-0.010470872573223006,0.00010039897051112079,4.10550868278
0.014839321109070927,-1588.5965034,-1364.38991333,44,0.822091878966,646,-1258.01075561,0.006256173582146175,1.41191682665,0.993002888031,-1443.80749368,106.846369954,0.006901811075920304,0.00023342840318775541,4.1038141701
0.014819864479087948,-1588.5965034,-1355.49518948,45,0.814239456219,648,-1258.03349699,-0.015996690037515093,1.41159575785,0.992684116961,-1434.58348587,105.64878358,-0.01563944896346263,0.00027917509982475057,4.1024967749
0.017501934808323454,-1588.5965034,-1356.52582976,46,0.807119541199,649,-1251.5905028,-0.008920542846977407,1.41118851424,0.992279935,-1435.42817241,109.963546697,-0.008090628674915458,0.000436358412485212,4.10082639944
0.024539258430164072,-1588.5965034,-1352.80251887,47,0.802654646363,650,-1256.79242583,-0.020971813836605287,1.41075738127,0.991852222613,-1431.52483058,109.560923916,-0.01990227321238047,0.0006898013026306675,4.09905877905
0.010560455457682954,-1588.5965034,-1363.4238202,48,0.828430360031,645,-1256.18287729,0.006446609228504313,1.41022371947,0.991323050178,-1443.01114367,102.75562686,0.006492175845997768,0.0004316405753534808,4.09687185154
0.002968505940478129,-1588.5965034,-1350.38468154,49,0.795801728788,649,-1247.00100964,0.003609044937621003,1.40978958624,0.990892777311,-1429.13523105,109.511917255,0.0040111324754864685,0.0002761199511659861,4.09509364937
0.0023540724122480443,-1588.5965034,-1366.10107054,50,0.822807096867,646,-1255.60837303,-0.021511808715227645,1.40942639651,0.990532960578,-1445.57280545,106.450941276,-0.021345769164699012,0.00022985872552944012,4.09360662347
0.006199799745643681,-1588.5965034,-1369.98100716,51,0.840703735621,643,-1248.13019481,0.0014689449844279107,1.40894303544,0.990054291198,-1449.90006479,102.311456141,0.002115199213413561,0.00042770620592903644,4.09162841152
0.004018368411447895,-1588.5965034,-1363.79126109,52,0.833508825678,644,-1254.63239538,-0.003686689039487724,1.4085201824,0.989635732227,-1443.4836781,101.729809469,-0.003348927078652113,0.00047692318826455263,4.08989861973
0.008420923654733998,-1676.62766321,-1358.39147512,53,0.825611151419,646,-1253.49440781,-0.008820436868881237,1.40811039581,0.989230275856,-1437.88582357,103.256743339,-0.007846776107383307,0.0007710699380111809,4.08822297748
0.01040238387019361,-1675.94714011,-1362.51457806,54,0.812882170581,646,-1256.01176252,-0.01000456219720671,1.40767847727,0.98880310122,-1441.86921923,108.045096029,-0.009933978579593699,0.00032256949563222833,4.08645757946
0.00447598183396367,-1588.5965034,-1345.858189,55,0.782234726363,652,-1255.81942448,-0.00512988141029982,1.40721089373,0.988340861244,-1424.10356112,114.930259598,-0.0050912726726191305,0.00019759700836587411,4.08454726583
0.004993108765821885,-1588.5965034,-1360.29755845,56,0.814787485009,647,-1244.68410656,-0.0015760416782554095,1.40674688461,0.987882368451,-1439.51367167,107.592667656,-0.0010275105310297156,0.00036153520834574963,4.08265243828
0.008939673224351748,-1588.5965034,-1356.79004177,57,0.821358375574,646,-1243.93287421,0.00343725077903039,1.40631745084,0.987458229477,-1436.17623624,104.304564358,0.0039233514149463085,0.00039649818234881585,4.08089958584
0.011775642769546969,-1588.5965034,-1354.68280562,58,0.812115134131,647,-1258.00900198,-0.004744723036024731,1.40595927628,0.987104610397,-1433.70935179,106.671582321,-0.00392941069016885,0.0005923464315803226,4.07943817319
0.015166934074399993,-1588.5965034,-1360.25701438,59,0.818148651034,646,-1258.00861105,-0.009728330747526479,1.40560277904,0.986752773043,-1439.5491107,106.867656659,-0.00905617353862064,0.0007674206956760966,4.07798412392
0.01114334592449719,-1663.38236472,-1352.57579826,60,0.799455116588,649,-1243.47250881,-0.021384006194813402,1.40520747731,0.986362785052,-1431.35106908,109.924406228,-0.019508856162304567,0.0014498114963696687,4.07637240832
0.017622741749395862,-1588.5965034,-1365.33841377,61,0.828387399858,645,-1240.19614966,0.013584423771205464,1.40470036751,0.985862717624,-1444.98471213,105.184453719,0.015649800591952093,0.002356189387514317,4.07430576399
0.011417340379408667,-1588.5965034,-1351.42902027,62,0.797395077195,650,-1248.84424391,0.012036696645386992,1.40437049585,0.985537563084,-1430.08753175,109.646738232,0.011798507153229627,0.0011936266558743216,4.07296198762
0.010487729497092584,-1607.4173455,-1351.40185741,63,0.810143731829,649,-1254.52528332,-0.009086548943622796,1.40416718906,0.985337216975,-1430.31436006,106.421238642,-0.008358631893916823,0.0013089004660705632,4.07213401098
0.008125784592344157,-1607.4173455,-1359.88834136,64,0.816454462938,646,-1249.7293543,-0.016768769514262417,1.40391663628,0.985090368921,-1439.12686098,104.970095619,-0.016160097186547515,0.0014630397025842388,4.07111385428
0.007484368979392751,-1683.83093621,-1360.52399908,65,0.785850483341,645,-1252.07973489,-0.023628752038730813,1.4035639407,0.98474299316,-1439.96908618,105.216139847,-0.02364988281594613,0.0011034781621869368,4.06967824359
0.00429285470151641,-1615.33334852,-1358.63465242,66,0.825248931794,645,-1245.90881973,0.009656318727547793,1.40306834764,0.984255082276,-1438.16144775,103.613680647,0.009598697624641082,0.000710105107148047,4.06766183898
0.0027465787773845625,-1596.65725985,-1362.6832564,67,0.822003697694,646,-1247.61206835,-0.0035572947871521203,1.40269587635,0.983888543785,-1442.14624902,106.930998044,-0.0034682828180520823,0.00026376305290924044,4.06614703386
0.005035796415564722,-1588.5965034,-1362.54759606,68,0.831729434183,644,-1249.59729814,-0.016334910372454655,1.40233098789,0.983529599701,-1442.18516037,102.493561511,-0.015944844973430718,0.00024404538829047,4.06466361439
0.009855326960867775,-1588.5965034,-1354.86063777,69,0.812872306192,648,-1250.45503059,-0.014616695826149904,1.40187902449,0.983085180762,-1433.91520584,106.019587413,-0.01261912363955925,0.0008329286681778394,4.06282695031
0.016087666552071254,-1596.35923968,-1359.74253585,70,0.820616474439,645,-1237.70037592,0.024157967490946185,1.40137328653,0.982588122969,-1439.15668279,104.743957624,0.024896137655207096,0.0010258264459424517,4.06077274398
0.021892027181240285,-1588.5965034,-1354.73075773,71,0.807980730986,647,-1247.23387088,-0.016883012337181612,1.40111847668,0.982337781727,-1433.81701545,107.807027914,-0.015604292083016228,0.0014302318230906442,4.05973815088
0.014175250073222232,-1696.15083703,-1358.9644129,72,0.820661471843,645,-1254.35044364,-0.008137613579595514,1.40077035947,0.981995872562,-1438.42187923,103.899676305,-0.008436133311303672,0.0006638860087513087,4.05832513216
0.007203050361170939,-1712.18703707,-1359.8537408,73,0.822444538429,645,-1250.3483646,-0.009478521932589846,1.40039088464,0.981623300537,-1439.42331593,105.315390576,-0.009378760242707548,0.0002116189880457683,4.05678539207
0.005917944241942988,-1687.86684906,-1364.27851841,74,0.821336353271,644,-1250.82914918,-0.007745134216331451,1.39997584632,0.981215973788,-1444.03755314,105.059154971,-0.007155782460606246,0.0004095376525424028,4.05510202004
0.008290823702133148,-1588.5965034,-1362.57681202,75,0.83563764087,643,-1244.93633701,-0.011428904125589988,1.39954503513,0.980793346003,-1442.42496407,100.532423482,-0.011259708602991806,0.0002218414737283931,4.05335541294
0.0052755557980444425,-1588.5965034,-1355.55395802,76,0.805961650879,648,-1246.6082299,0.0010902125475244745,1.39906924478,0.980326804989,-1434.51713118,109.84158788,0.0011702011259757514,0.0002647658819967059,4.05142732426
0.0023139171824726155,-1588.5965034,-1354.11525412,77,0.807368334187,647,-1240.0273262,-0.010596662343516857,1.39864730349,0.979913251895,-1433.24950403,108.320141609,-0.009954196153926648,0.00011372329140492185,4.04971822043
0.012745527385323136,-1588.5965034,-1359.69623877,78,0.820451675278,645,-1237.46370403,-0.01868918962323097,1.39818853958,0.97946380616,-1439.14482621,106.395613694,-0.015356010071882885,0.001141640368659934,4.04786078195
0.01147130905308169,-1588.5965034,-1357.40393411,79,0.821942730746,645,-1241.24829892,-0.000695584205686899,1.39765686429,0.978943187866,-1436.91519578,104.599369622,-0.0007781525391380033,0.000513364467577927,4.0457092064
0.016255396427070575,-1667.69656845,-1359.82789487,80,0.817681577124,643,-1234.49198316,-0.023325375913333675,1.39716911762,0.97846582801,-1439.61233079,104.780054191,-0.02170316299057268,0.0011781325786975642,4.04373640635
0.03148193659483275,-1692.97218974,-1366.31292723,81,0.833848229117,641,-1251.55700515,-0.010279311249786318,1.39656679406,0.977876652442,-1446.4917112,101.818510224,-0.009031908827384617,0.001468964842359857,4.04130150201
0.019792299814069794,-1685.34114368,-1355.8219787,82,0.809821089031,645,-1244.91864041,-0.04326482424116665,1.39595254584,0.977276177891,-1435.33829468,106.81605721,-0.04269510744496578,0.0009606421957524891,4.03881990201
0.03251357887335613,-1677.30687164,-1358.6988452,83,0.825709395319,643,-1233.90457899,-0.007775824741731134,1.39511806591,0.976461000709,-1438.51003845,102.665382173,-0.007269069126177079,0.0012561723991514474,4.03545099371
0.009323290124229791,-1651.95705598,-1346.10741648,84,0.802619332683,647,-1231.90166162,-0.01367418445088075,1.39431006162,0.975672334697,-1425.22905178,106.329387055,-0.01306219859506464,0.00027314667942338034,4.03219164895
0.009775561605871168,-1664.55635748,-1345.29700478,85,0.811207969164,646,-1233.61252333,-0.008883862075823496,1.39348613358,0.97486878198,-1424.52252324,102.986344072,-0.00798209901908873,0.0004333317439502936,4.02887078144
0.012304342549840471,-1588.5965034,-1363.99283269,86,0.840670821397,641,-1243.86662249,0.013423980714720311,1.39268250278,0.974085662113,-1444.11827725,98.2610178241,0.01414141454496808,0.0007204666941197627,4.02563435742
0.03806678899093844,-1698.03444887,-1364.67030841,87,0.826283213135,642,-1250.2443674,-0.023246767970570455,1.39206440075,0.973483763825,-1444.60023432,104.237333331,-0.017879094644930597,0.00521804740407097,4.02314687349
0.03103754810918128,-1673.16239906,-1362.82760347,88,0.821981909401,644,-1244.48253278,-0.010980959615263455,1.39137875735,0.972816529872,-1442.49073413,105.294332391,-0.010171300691718468,0.003064645202877818,4.02038937481
0.02584624482127343,-1588.5965034,-1349.73432702,89,0.796749815977,649,-1243.4981153,-0.02817937853597127,1.39068490526,0.972141773215,-1428.49377518,109.567140113,-0.026949652174269034,0.0012969214719271858,4.01760078682
0.019387544264203593,-1666.37361008,-1357.87971425,90,0.821118806197,646,-1236.61325384,-0.009240524848715678,1.38987506999,0.971354817215,-1437.2786175,104.726747155,-0.0077895864730333645,0.0015825287042229496,4.01434850908
0.026028604037222784,-1588.5965034,-1353.15512039,91,0.812115478282,646,-1239.75499734,0.005896594595254855,1.38908652662,0.970589163726,-1432.43021067,105.983974122,0.009326741907510875,0.002719493791253826,4.0111842689
0.011641929070690553,-1631.59742623,-1362.15173606,92,0.835347208993,643,-1252.26454938,0.006783976581485784,1.38844292498,0.969964691924,-1442.03038536,99.3435512105,0.006690763546411447,0.0019178596318077412,4.00860349471
0.009131175677356489,-1588.5965034,-1370.95571133,93,0.833649190695,643,-1247.04085903,0.0038449350627554188,1.38791037052,0.969448270422,-1450.93690613,105.110246071,0.0035295444382324173,0.001460966970719583,4.00646926337
0.008866300415513204,-1661.1091811,-1358.45168458,94,0.792662184175,646,-1243.41451779,0.003565068577598034,1.38745464085,0.969006564745,-1437.75438319,107.172010611,0.00517480179802792,0.0015610674212294174,4.00464381247
0.007397627426459823,-1588.5965034,-1357.88903145,95,0.813075636764,647,-1243.90602146,0.015455398691314433,1.38708095698,0.96864453027,-1437.01107348,108.778679889,0.015681502478914113,0.0011702582680948738,4.00314762124
0.004090882255822839,-1588.5965034,-1360.94130481,96,0.820863258221,646,-1252.88280031,-0.0003538097671298279,1.38686148151,0.968431959876,-1440.20731656,105.534548358,0.00016256368717436457,0.000773235986963731,4.00226912492
0.0026071318729808876,-1588.5965034,-1347.86468445,97,0.80545862517,649,-1248.15691428,-0.01396885539017721,1.38666408955,0.968240818062,-1426.59833829,105.603148221,-0.014514585827860235,0.00023486188542596998,4.00147918715
0.0015226307936463505,-1588.5965034,-1362.46914522,98,0.811679041055,647,-1242.58422538,-0.008815339383209784,1.3863785684,0.967964404293,-1441.6891321,108.560387474,-0.008366053171747365,0.00020436112758873262,4.0003368433
0.003907016006282588,-1588.5965034,-1365.29269231,99,0.793065527771,645,-1257.44167632,-0.004270936807161821,1.38605829402,0.967654439731,-1444.78155473,106.271834124,-0.003167428063083695,0.0003565865932936906,3.99905584303
0.0016025345574441074,-1588.5965034,-1360.31524962,100,0.830225193692,645,-1256.56098047,0.004679452617036817,1.38574483691,0.967351169108,-1439.88668345,103.817893632,0.004683369726736107,0.00018747002265741644,3.99780250702
0.004392202619368138,-1670.15645789,-1362.93989722,101,0.0745277578454,644,-1257.29494643,-0.006970860226123638,1.38549674003,0.967111202067,-1442.64578455,104.024771281,-0.005566772507108736,0.000329986433343985,3.99681078771
0.005288061435312207,-1588.5965034,-1355.01501845,102,0.811763984672,647,-1258.01889678,-0.013786787169727439,1.38523035197,0.966853609503,-1434.17765815,106.539186338,-0.013691614598231445,0.00022503938514407875,3.99574622684
0.004755109595827853,-1588.5965034,-1351.87885678,103,0.806780757551,649,-1255.0047955,0.020795055366831457,1.38488707392,0.966521766841,-1430.79129703,108.590847376,0.0209167208220705,0.0001846294074979429,3.99437481027
0.00325559682366091,-1588.5965034,-1353.49691582,104,0.806344226119,649,-1252.1812429,0.003541934744975117,1.3847375594,0.9663772686,-1432.31586847,109.620036565,0.003784097493342446,0.00019139686309299663,3.99377763785
0.0029297738188405476,-1588.5965034,-1356.02770939,105,0.810453258345,648,-1257.98950961,-0.026111092087242216,1.38463092669,0.966274226667,-1435.04487774,109.123929538,-0.025288282794598452,0.00035723463049851164,3.99335179323
0.004575907457898619,-1588.5965034,-1357.39540341,106,0.818491779858,646,-1247.51455921,0.00464461038100551,1.38434782698,0.96600071343,-1436.83762269,102.619333393,0.00560095583976084,0.0006242827972213473,3.9922214365
0.0033416685213666295,-1588.5965034,-1350.26544117,107,0.803444855909,649,-1248.97235085,-0.011923823245295388,1.38413388355,0.965794066038,-1429.06917412,107.913969419,-0.011368085219175848,0.0006911046154922788,3.99136741834
0.002176985497036807,-1588.5965034,-1358.44699841,108,0.810916535712,647,-1258.03349699,0.002408641714767428,1.38385593592,0.965525663165,-1437.60108517,108.285583016,0.0024645572582872354,0.0005560730507471046,3.99025818137
0.006250684603836799,-1588.5965034,-1357.1514221,109,0.809046460556,648,-1241.95757037,-0.013312827576168106,1.38362314998,0.965300928524,-1436.21616275,109.767246217,-0.013253803308638654,0.00038746244881415385,3.98932941348
0.006502439055128796,-1588.5965034,-1361.79183636,110,0.823090450547,645,-1249.84152862,0.0035825977466894775,1.38331390618,0.965002461351,-1441.28896669,106.037482631,0.0038710815620863256,0.000406615384677235,3.98809592883
0.005982411468080432,-1588.5965034,-1350.93309213,111,0.800085654614,650,-1251.76883533,-0.021259406201575213,1.38306362255,0.964760967255,-1429.66331475,108.817946247,-0.021097559179473577,0.0003190312168213595,3.98709789861
0.0030772709721729533,-1588.5965034,-1352.28918477,112,0.801146516112,650,-1257.24370642,-0.006738635127900696,1.38268168716,0.964392561259,-1430.95622827,110.041076897,-0.006147864653372946,0.0004213025888669873,3.9855753756
0.003240707480007765,-1588.5965034,-1361.84857581,113,0.814332315418,646,-1258.01547618,0.0030702479484750723,1.3822903715,0.964015253167,-1441.21265953,105.449895882,0.00315037251220723,0.00041260893637147435,3.98401606262
0.0031283575922477144,-1588.5965034,-1361.08718739,114,0.832429342816,644,-1258.01708462,-0.014620099526588059,1.38196046724,0.963697272884,-1440.76943394,101.278295285,-0.013862418594192964,0.0005078135354531047,3.98270193553
0.003146269674777852,-1588.5965034,-1355.94824279,115,0.814939347215,647,-1258.03349699,-0.005136498124695026,1.38155887722,0.963310339377,-1435.12047259,106.178058238,-0.0048596567959434695,0.0003359015922892541,3.9811028433
0.004640690957382072,-1636.92276029,-1358.13372854,116,0.819385027406,647,-1251.2060714,-0.004617210459635668,1.38115912377,0.962925329704,-1437.35980243,105.675358021,-0.003158970223381189,0.0021304167705451255,3.97951170175
0.004301700118601232,-1636.34156315,-1368.95831229,117,0.820261984416,646,-1258.01537335,-0.014487591846601852,1.38077371641,0.962554282703,-1448.30789473,108.989809602,-0.013972450895000278,0.0011473784388625896,3.97797826417
0.0031900924444324616,-1588.5965034,-1357.49917607,118,0.425281395165,648,-1258.01796319,-0.007795706338993928,1.38032060562,0.962118237773,-1436.50833339,108.131428467,-0.007573907501814023,0.0009456616618122915,3.97617620762
0.0028885849362135993,-1588.5965034,-1366.88642356,119,0.833001800811,644,-1258.03349699,0.0072449156554508995,1.37985371499,0.961669138628,-1446.60316188,102.566030658,0.00737256878948786,0.0008570665656991276,3.9743202015
0.0033795291256195487,-1588.5965034,-1369.32030011,120,0.833174151903,644,-1258.03349699,0.007134614748538526,1.3794887483,0.961318225465,-1449.13449707,103.203421002,0.006838336393364067,0.0004776134996463455,3.97286997167
0.0065814556840299646,-1588.5965034,-1365.2688773,121,0.821149803406,646,-1258.02673754,0.013745064006861499,1.37921181022,0.961052036701,-1444.66230706,106.205073331,0.014717078574249715,0.0008007293626450968,3.97176988502
0.0038608099777978147,-1588.5965034,-1367.66654655,122,0.821324187556,646,-1258.02858378,0.036531913870257136,1.379075893,0.96092142206,-1447.06989757,107.037625416,0.03791719725205291,0.0013286052061026838,3.9712300898
0.0037326130648196246,-1588.5965034,-1359.12934362,123,0.814109598057,648,-1257.99326905,-0.003703948795393341,1.37923956363,0.961078709545,-1438.21546187,107.452819891,-0.004190175814869681,0.0005779505668634792,3.97188011672
0.0007254768671624973,-1588.5965034,-1355.34581066,124,0.80542473382,649,-1258.03349699,-0.00729929388369878,1.37935613169,0.961190747154,-1434.24300255,109.646239477,-0.007495697720412812,0.00010757228579454458,3.97234313806
0.0007086037030943904,-1588.5965034,-1350.82139297,125,0.793518660394,651,-1257.96513287,0.0020346357589599877,1.37940517514,0.961237888418,-1429.34316802,112.243722501,0.0023536970959409566,0.00015382233942865474,3.97253796023
