ExplainedVariance,AveragePolicyStd,LossBefore,Iteration,MaxKL,Entropy,StdReturn,Perplexity,MeanKL,MinReturn,NumTrajs,AverageDiscountedReturn,MaxReturn,AverageReturn,LossAfter
2.70970623717e-09,2.0,0.006156764139925894,0,0.028811569014794536,2.11208571376,8.20399569429,8.26546270824,0.002939872309066485,27.7196255096,53,5.65756712434,60.5972710364,46.1881078659,-0.004807303474233188
0.455656544318,2.00200094892,0.0031219173488755106,1,0.02894395566077068,2.11308568808,9.61066969456,8.27373209259,0.003047901124100157,30.1992411446,53,5.69061988994,72.9491811103,51.3632363862,-0.007341580656044546
