AveragePolicyStd,Entropy,Perplexity,StdReturn,AverageReturn,MinReturn,LossAfter,MaxReturn,MeanKL,AverageDiscountedReturn,Iteration,NumTrajs,ExplainedVariance,LossBefore,MaxKL
1.00438411894,1.42331306989,4.15084973992,192.974311587,3.05029745846,-990.089767685,0.001943617838555724,49.3391544563,0.009021259628883076,-3.56236664917,25,55,0.0125166255356,0.008041925276846005,0.07862184239275453
1.00421433098,1.42314400877,4.15014805191,138.660741648,21.5973888497,-987.322248037,0.010882133756341708,48.406233204,0.013603440363066323,11.3991887989,26,54,-0.00625946242255,0.018694985522840844,0.11070550852146252
1.0041358738,1.42306587779,4.14982380945,5.25230800109,44.2216237325,33.6111544781,-0.0006499798107595449,54.4896815234,0.017102593517331538,27.600095828,27,54,0.0972175444157,0.0036957632749392852,0.21856910310007688
1.0040793801,1.42300961519,4.14959033617,4.70571483421,46.5463360108,34.5394745302,-0.00636197644699813,55.9211831243,0.03256111420957823,28.7405061426,28,54,0.887597799759,0.0012268318105070166,0.35677513757394047
1.00403293835,1.42296336106,4.14939840489,4.86638903239,44.503130362,34.5412858713,-0.05165302903049926,54.5291719007,0.004605184626436344,27.8985121155,29,54,0.88906445363,-0.04622985518360043,0.1147850913107208
1.00381110589,1.42274239523,4.14848163093,4.9003493723,47.5891579053,34.433116432,-0.057630894396485485,57.6300587673,0.02397556385010101,29.6238355166,30,54,0.904788324464,-0.04736726562595701,0.3294977516587185
1.00343993782,1.42237256797,4.14694769299,4.40778750564,48.5225167798,38.9107384653,-0.011294150284704157,57.8477610954,0.008390528120425572,30.2411003137,31,54,0.910245218703,-0.012343354936541664,0.0939969643972427
1.00305595255,1.42198982582,4.14536078504,4.78701697639,43.5598219492,33.1496817255,0.012296540170613988,52.3758192086,0.0027051779575011335,27.1954768849,32,54,0.857894445823,0.013213484896910979,0.054507483079255
1.00275838107,1.42169311693,4.14413100207,232.774360441,-11.7292961435,-990.536518495,-0.008030983094643377,54.8901129004,0.018821703246919855,-15.9399446256,33,56,-0.0119112225803,0.0030507517099632275,0.13890823344243855
1.00249932875,1.42143474383,4.14306040842,4.57770995998,46.8770252025,37.5371791388,0.008447976815695635,55.5782314991,0.009158794130551023,29.1924239565,34,54,-4.94632038804,0.006661384146397302,0.220209444172283
1.00228985656,1.42122577204,4.14219471613,4.46874141297,47.9105777109,38.6461132769,-0.023625931108823064,57.3177050525,0.02217822344084133,29.8634900542,35,54,0.920115847041,-0.011837104967961547,0.5061405244912912
1.00205277509,1.42098920423,4.14121492211,4.58254505713,50.0848683324,38.9570911617,-0.05315546870391611,60.1884783295,0.005284119690077306,31.2879518718,36,54,0.9231368011,-0.050714321280468794,0.15607087588158125
1.00165470607,1.42059187175,4.13956980977,4.07650583938,49.7250243438,40.8051445346,-0.041916526284804606,59.5086124239,0.004686485227181916,31.0150805306,37,54,0.932033310634,-0.04117522587215233,0.10981940272817028
1.00114999731,1.42008786978,4.13748398408,4.70750100635,48.3582244236,35.8090515919,-0.013887947549109351,56.3759051324,0.0035401173903370133,30.3707102306,38,54,0.915979918575,-0.0104878347487238,0.09467355890154962
1.00065220737,1.41959052798,4.13542675198,193.714549261,11.7407206071,-985.411396629,-0.004218116990765271,58.5705040159,0.017719435605739273,1.94598610818,39,55,-0.0108591945527,0.0016723455401659703,0.15605063296272745
1.00020573192,1.41914424397,4.13358158889,4.95305431789,48.6934778125,38.5919469515,-0.006306109009424698,57.2358130119,0.0024351171384638646,30.4740440631,40,54,-1.74972912939,-0.00760791792392021,0.05036923630469825
0.999770786402,1.41870929333,4.1317840759,4.75191997088,49.0362925714,39.748738722,-0.022380450730916195,57.0701128447,0.005658400168743447,30.5369423941,41,54,0.925662326562,-0.016069996656603375,0.119849906468688
0.999314903956,1.41825320238,4.12990003622,3.76307121608,51.2676897379,43.8668343603,-0.042262682486673336,57.7380259059,0.043229994786801784,32.1493361806,42,54,0.944777509457,-0.03049132604152466,0.7248532472359855
0.998789876307,1.41772767672,4.12773023799,4.59930181139,49.2614203144,34.2028446866,-0.005028129093706182,58.3858467591,0.000490272362083187,30.6874600357,43,54,0.903712178942,-0.005086699623030891,0.02592749267520028
0.998293009936,1.41723008457,4.12567682276,5.12785499227,49.3946783092,34.3354311712,-0.04162224985727428,61.5083126208,0.040970158057055825,30.5579831288,44,54,0.908138064837,-0.017959689311830583,0.4491695315134122
0.997773829474,1.41670988108,4.12353118939,3.69160228212,50.5450736416,42.755395364,-0.031071345714188528,58.7459540577,0.005006698318537823,31.4107812088,45,54,0.945280231852,-0.03354925448657038,0.12215913786606457
0.997181183298,1.41611573616,4.12108194196,4.88382543715,49.1311225852,40.27407554,-0.035911861341157224,57.4097440686,0.006919541387286698,30.5211763783,46,54,0.921490772383,-0.0262346391469291,0.17265204962430322
0.996547478222,1.41548003772,4.11846300912,3.53254369068,51.0998648845,42.9044097083,-0.05818800727839083,59.5693743805,0.028602112237324243,31.9298228794,47,54,0.947038974428,-0.052232017070514815,0.4465675429201395
0.995800528777,1.41473021944,4.11537606773,4.4785115266,50.9153453258,41.7662727617,-0.022759120610172025,58.8404703567,0.015524959926757361,31.6288309176,48,54,0.923341627067,-0.022663303125172663,0.39977002105623316
0.995042459165,1.413968663,4.11224316968,4.14719298711,48.5522955044,39.4118789389,0.013681763526453047,57.2715678668,0.00878482721277898,30.0267664608,49,54,0.908363577738,0.01963496434227073,0.16231415377159347
0.994431464162,1.41335443527,4.10971809147,5.15709314917,49.2512120041,37.6043687704,0.001157432929615348,60.3818987015,0.0209632048235269,30.6271792748,50,54,0.899907746659,0.008080378580491442,0.17491677600216268
0.993907643705,1.41282754278,4.10755328224,4.32080817245,51.3700192071,41.0958788489,-0.020014060718089772,57.326509323,0.018244190580207872,31.8301887289,51,54,0.935366024534,-0.016759060066530575,0.4044928755869205
0.99337018161,1.41228663995,4.10533209579,4.0470942628,49.7159119989,43.4270850834,-0.0371354710402631,59.0784875072,0.006318394743170703,31.0690690004,52,54,0.922409118653,-0.03474994268879713,0.18590679855087006
0.992759436803,1.41167162991,4.10280805158,2.71897570955,50.6034550357,43.905232096,-0.06361936735422287,57.3641185136,0.05290169946287879,31.6622353961,53,54,0.952448385731,-0.04558816437866819,0.6020545354763914
0.992051815503,1.41095859351,4.09988364284,4.12574831759,50.8709235193,44.039205212,-0.022669757702845916,60.7966059843,0.03295834343396794,31.6636832982,54,54,0.936917864622,-0.02153259359768468,0.48801327645255266
0.991333684131,1.41023444644,4.09691579881,5.07138734889,43.7917424546,35.8297970239,0.0025560612246060283,55.6485619666,0.041913773796242185,27.4808117479,55,54,0.81439920142,0.0325522902526517,0.42173940583199665
0.990810731854,1.40970678328,4.09475457753,4.49301216607,50.4798130992,36.7689077973,-0.035427653204897984,61.6176293157,0.10948664921249165,31.2923826467,56,54,0.903829318292,-0.0023098656027930094,1.3426480159448657
0.990327589666,1.40921904127,4.09275788066,4.04308570275,50.9196261516,42.4921264849,-0.052713961297601954,62.1973341112,0.007854952080876889,32.0522937165,57,54,0.934990669112,-0.05630619043142539,0.373734936242041
0.989702791528,1.4085879417,4.09017575781,4.05039122516,50.8988227654,41.2203778191,-0.07512047478673306,58.4458670239,0.022037900431864457,31.8924229844,58,54,0.944863951511,-0.06130155235529327,0.31561686476114065
0.988945899008,1.40782288163,4.08704772436,3.92187330094,52.1827929581,44.8370062384,-0.0580655784290928,59.408929471,0.06483809477495377,32.4129375281,59,54,0.953678447206,-0.042415308936860775,0.8683619247319707
0.988126310534,1.40699378847,4.08366058538,4.24329888052,50.3317525836,36.7064273137,0.03078567224076061,58.5332824253,0.00919399379621254,31.510868575,60,54,0.929561502534,0.03149037627083442,0.26347774138548186
0.987498771813,1.40635850726,4.08106713643,4.22794657641,48.8046556502,36.565105448,0.003043637872705949,55.4544217227,0.01747114539474946,30.2846719297,61,54,0.924320613744,0.014799317964807206,0.3782123326649988
0.986982037758,1.40583509466,4.0789316134,3.87340980448,51.6476782464,43.5626678262,0.007936016810120794,60.8552889001,0.036434490105830976,31.9573788971,62,54,0.924735804918,0.013963697151971096,0.6815990499084829
0.98656284353,1.40541028118,4.07719919627,3.22376530145,52.3040727898,45.8330861161,-0.03903285590526296,58.6399822045,0.003738568800491824,32.421451293,63,54,0.96223247879,-0.038380077620835264,0.1489502575989089
0.986055901006,1.40489630195,4.07510413901,3.51560688289,53.1000858986,46.0392543264,-0.051308208882303405,61.6608371017,0.026161303325662032,32.9152752141,64,54,0.959444253403,-0.03684693749215006,0.5295299000899734
0.9854759798,1.4043080069,4.07270748045,4.25313506856,53.3396121383,42.4001508649,-0.004367046306572123,61.3167122854,0.042149665100665645,32.9858046721,65,54,0.938567472038,0.00018652729742938952,0.9899673192298173
0.984950912788,1.40377505942,4.07053751955,5.45745037338,50.2197525212,36.7710158041,0.004095912652813214,59.1001967901,0.02346839949595553,31.7217886567,66,54,0.904557365539,0.025364905659634063,0.23125388273553985
0.984565536707,1.40338371861,4.06894486374,3.72204045971,52.9205760065,42.5046173011,-0.03938726403972012,58.8796623064,0.06378629843612901,32.8048777313,67,54,0.942065578391,-0.022385760010399002,0.676902937066747
0.984140277435,1.40295169948,4.06718738141,3.05172245505,52.9255276673,45.4190194219,-0.06119984454640442,58.1196666017,0.011472029879321732,32.9745408864,68,54,0.967797488324,-0.05519076190515165,0.20233780861458267
0.983578159007,1.40238035916,4.06486429696,3.55392234581,54.1167902502,45.8472531757,-0.03241917839535435,61.6191589794,0.024822730979600326,33.8031105997,69,54,0.951933127875,-0.026540542552154107,0.7403260970303925
0.982981851366,1.4017739117,4.06239991767,2.6494419951,55.732657682,49.2800731074,-0.04821739568022728,59.6596869585,0.11918926116011423,34.6025853023,70,54,0.969663981558,-0.018521360712596614,1.393082774733172
0.982380084552,1.40116153917,4.05991297709,4.81283211594,49.0859542517,39.9931853398,0.031189239384147572,56.8776491725,0.057042698197851266,30.3732450663,71,54,0.873135226712,0.03143781648396839,0.8618704796615769
0.981946476864,1.40072005688,4.058120993,5.87443417431,40.8009050353,32.8261172024,0.017212548416562265,53.6975857218,0.011231270039227876,25.9099230099,72,54,0.789017841327,0.024102241747299063,0.17478583266447392
0.981637679305,1.40040553248,4.05684481565,4.90581863032,42.6398705018,33.2583024182,0.0025658029145753047,56.4643299045,0.13416593231586907,26.8803177445,73,54,0.86882082352,0.045856009297159564,0.9005361544887989
0.981517331273,1.40028292573,4.05634744957,3.7377788747,54.0943986994,45.7051818466,0.0005740827802577988,60.8929560506,0.11009944431836241,33.289812951,74,54,0.907526836261,0.018894135216907713,1.2597510548886797
0.981472528145,1.40023727788,4.05616229027,4.64215012473,52.1603642591,41.5630712821,-0.04132889155891969,59.724782292,0.013991168085256986,32.2905795126,75,54,0.938065656393,-0.04871831485593082,0.29618297973079927
0.981269889328,1.40003079249,4.05532483848,2.92675386048,50.0420955036,41.8422217183,-0.05896741622109278,54.8462970231,0.037120619048129765,31.3706493794,76,54,0.948589403881,-0.034303479156123036,0.5224109305858365
0.98097368378,1.39972888752,4.05410070053,3.92914750361,53.5985954735,43.3626141719,-0.011868634621288553,60.8513404704,0.03294182131612949,33.2999407335,77,54,0.943991970303,-0.013814800548136356,0.5682355705174008
0.980659525947,1.39940858519,4.0528023706,4.92327458089,52.5890809465,43.7766222879,-0.004797030089146451,62.87080344,0.020025669134149958,32.47940823,78,54,0.921608255461,0.0058986828681976185,0.3114769438726921
0.980394950061,1.39913875497,4.05170894954,4.55667081897,52.4374987768,40.1599894746,-0.02495027597784011,60.4276751667,0.03867916775482082,32.3860748268,79,54,0.923577856309,-0.009731182814238796,0.4849955354340081
0.980122546065,1.39886086507,4.050583177,3.72545179152,54.199652557,44.9182078432,-0.02069340698694819,59.4274979846,0.032402499320689414,33.426042514,80,54,0.949864770544,-0.01791678544195014,0.5553350122364504
0.979815559468,1.39854760355,4.04931448387,4.34564989476,53.1605019377,39.6871652083,-0.06566019024220267,59.0231516523,0.05423175222324624,33.1540390952,81,54,0.933538830649,-0.049679929290262576,1.560576631210321
0.979375980146,1.39809886812,4.04749782062,3.23305799677,52.6439388889,46.824423459,-0.018564956002708317,58.8089891632,0.011433065924872378,32.8105008765,82,54,0.953722829474,-0.01668407457475527,0.4252375989937285
0.978922639919,1.39763587414,4.04562428725,3.26025967283,53.9822269825,45.7342508054,-0.02895024314814163,59.9467765681,0.07363517836216169,33.7133524118,83,54,0.962939766932,0.000823383023585522,1.2515040189971984
0.978515059553,1.39721943139,4.0439398671,3.5315856253,52.7191298812,45.5932881241,-0.08110888140768985,59.150429293,0.023673447282390493,32.9232584355,84,54,0.95176611437,-0.07403243385787779,0.6986469191143566
0.977917701212,1.39660877063,4.04147114555,3.51397527355,53.0495085263,45.1392660069,-0.05456032780309811,59.1495917706,0.044516767692429106,32.8944512094,85,54,0.956149849274,-0.03776699061019492,0.3874819408737515
0.977259121654,1.39593509285,4.03874941316,4.31360075002,51.3134088253,40.6401985663,-0.013512858630383906,61.7876611567,0.015681690583108244,31.9506595431,86,54,0.936865973053,-0.012131996824684231,0.42727072429187507
0.97662403885,1.39528502038,4.03612478654,2.92770381734,51.8972230425,43.7716145877,-0.003679282803451541,56.4366717495,0.016494949759641574,32.1821733677,87,54,0.960817774694,-0.0018304317661283966,0.49908297532599366
0.976043387986,1.39469029455,4.03372511252,3.68173282068,52.1398612948,43.8919783462,-0.036247031037611316,60.5661850705,0.02533410930086345,32.2469995551,88,54,0.946581836137,-0.032397890334877354,1.098081299220569
0.975415156241,1.39404643587,4.03112879948,3.50359521495,49.7959680761,41.3996228726,-0.04258031305318471,55.7591595409,0.00872946245452544,30.6130281211,89,54,0.94784090548,-0.036398492826084705,0.2594371669125209
0.974732482252,1.39334631039,4.02830749129,3.47481356356,49.9728945724,41.8186537521,-0.06720655800162466,56.5769677587,0.047263676648380715,30.9394508779,90,54,0.950707653077,-0.04749950081795462,1.4182836333245223
0.973969723134,1.3925634723,4.02515521276,3.6026893513,53.6834246056,45.8224598283,-0.05959970470345199,59.5614833381,0.1163391393385884,33.1568485937,91,54,0.954919025992,-0.053934047110741755,1.8129114912433446
0.973119572647,1.39169021955,4.02164176919,4.77450381164,47.2846126017,33.7415307452,-0.00024699036061769054,59.2184808567,0.034452187573288,29.6083028241,92,54,0.899398271762,0.023846600539595593,0.492268954436988
0.972429881694,1.39098122603,4.01879146176,3.36317463702,51.4754319713,45.1422722519,-0.043433400007089173,59.9853521612,0.0706392482472294,31.7233847634,93,54,0.94830842166,-0.022099550997656127,1.0972574417895482
0.971736952754,1.39026839732,4.01592777261,3.868200262,52.0484762545,45.5561364234,-0.05423724144951674,60.9575332154,0.028820757655362485,32.5249869181,94,54,0.939866088468,-0.036899018281595676,0.6532431606203727
0.970997266144,1.389506907,4.01287084656,3.95237790444,53.6886673955,40.5808288778,-0.014117837281108436,63.5920365076,0.004976642509665138,33.6375851838,95,54,0.945396386279,-0.01442784813943884,0.12701174426158152
0.970282849766,1.38877088091,4.0099183556,3.76934936438,52.3985505674,41.0394026024,-0.009289787894280825,58.4966769084,0.018555374360957264,32.615635976,96,54,0.945154706679,-0.0033625795544508165,0.3618047157033259
0.969626014683,1.3880936995,4.00720383265,3.91093718461,52.0666629211,41.7163635599,-0.056650304800785665,59.3341731094,0.006666767953240901,32.5044136913,97,54,0.951956619321,-0.05354842239803256,0.1253714254078613
0.968871259687,1.38731499835,4.00408463302,3.67306053568,52.7183519646,43.2561602155,-0.02587646414842661,59.8801806054,0.033789143565055815,32.469270614,98,54,0.949386873398,-0.017122174319340714,0.6060149536598635
0.968135261994,1.3865550652,4.00104295228,3.53731538347,52.2151535883,41.5555505636,-0.05500576459163175,61.8119667831,0.0031895620349926533,32.2205551284,99,54,0.955164425475,-0.05473150479753728,0.10805934864653474
0.967308254027,1.38570047243,3.99762515052,3.25545157559,51.765791871,44.6858777122,-0.07103201538461068,58.1334659525,0.05453938364744183,31.8622694502,100,54,0.95368990983,-0.04998733329177405,1.1310063695637897
0.96641454409,1.38477613105,3.99393168744,4.47879711666,52.0246146184,41.3070868434,-0.01259764860425604,62.914697714,0.003640863797568377,32.5414890329,101,54,0.926204061085,-0.01196707474199441,0.1096957598076096
0.965569808479,1.38390165641,3.99044062209,3.75553727664,52.4361832872,41.5874575593,-0.011280180413698307,59.2457250167,0.04545526142180782,32.5534763045,102,54,0.947478030004,0.0010664923282705724,0.7986184765785569
0.96480963863,1.38311407043,3.98729904432,4.56257391223,52.0247851867,42.8309044705,-0.048850444102783844,60.5166894181,0.038139109781430015,32.007298945,103,54,0.940254444196,-0.046086260704633376,1.2576374530569876
0.963986092766,1.38226012214,3.98389555051,3.76609134527,49.6311113346,43.3986099801,-0.04259491630207149,56.3790098649,0.0126397652658558,30.4264811411,104,54,0.949112830999,-0.03430647421555181,0.09931004438908284
0.963139246028,1.38138125165,3.98039576045,3.28437601884,51.5739312694,44.5440372282,-0.02893601026431415,56.804431072,0.06357211436463836,31.5455658227,105,54,0.951844934996,-0.023268589308191444,0.8396856982895714
0.962303320593,1.38051295726,3.97694110519,5.04175715304,50.3758981942,37.3232951005,-0.006504999958914576,59.4326957076,0.04751903125795711,31.3550750217,106,54,0.899104228402,0.020717497421362426,0.5067712386111131
0.961614489194,1.37979688569,3.97409435007,3.820007247,52.3385846661,43.6515409097,0.009018085076202312,58.3026557447,0.0631195512181676,32.4640673388,107,54,0.937411240323,0.03269938366591797,0.42434994563357925
0.961097703209,1.3792593263,3.97195861243,3.20923803968,52.6459174358,44.8365261625,-0.026202168044476917,60.1764676853,0.01933328939574457,32.7793089531,108,54,0.954317850875,-0.02908076623959844,0.334812948976485
0.960541593132,1.37868053912,3.96966035888,3.87792649498,53.2286012699,46.7686125087,-0.0507506322172612,60.49221193,0.04789053516560131,33.1435800832,109,54,0.948793318922,-0.04495587631747293,0.913388466853236
0.959904259618,1.37801680415,3.96702643068,2.71875893177,52.5515913998,48.2822573592,-0.024064515445026465,57.1158685946,0.022908552788615477,32.6387126583,110,54,0.961402311419,-0.02071303295756115,0.614793615465125
0.959264969003,1.37735058813,3.96438441431,3.49740351697,49.5488148983,42.1009522157,-0.009866058753586926,57.7851117472,0.006961744889011744,31.0334123229,111,54,0.934114248244,-0.006146989502643299,0.4016346779813628
0.958668119776,1.37672820016,3.9619177968,3.76193951925,50.491728907,41.3074540148,-0.009660842749567203,57.6792327117,0.023472784866694883,31.830177834,112,54,0.94097999398,-0.0017506911163942022,0.5239668942123183
0.958123252409,1.37615967988,3.95966600635,3.75439873914,51.7487154479,42.3683652969,-0.056164828802907296,58.1516294816,0.015432653492843411,32.3045010994,113,54,0.946770244525,-0.053653621624111004,0.4114973787848227
0.95747099454,1.37547868191,3.9569703998,3.13333567167,51.1362372809,42.2655366394,-0.056727239757004354,57.5159203194,0.01241261191924288,31.8096849105,114,54,0.952569197624,-0.04661975959011911,0.05288582068091494
0.956743795998,1.37471889405,3.95396508358,3.49659896502,52.4662251494,44.681824808,-0.03491227267142249,61.595690466,0.01609582505502888,32.6331448717,115,54,0.954284960735,-0.031150203889208538,0.09258618710898431
0.955993687274,1.37393456398,3.95086508574,4.02724637925,53.6697985418,45.6263349771,-0.025434851569908244,60.6552555352,0.011084581004779418,33.5287091195,116,54,0.951118800933,-0.025709550225484504,0.16837730326323283
0.955238750537,1.37314456402,3.94774513502,3.53917423515,51.4313997811,45.3438128505,-0.05752108344699384,61.7409878207,0.1598679499948235,32.1410560727,117,54,0.948190077022,-0.015746508668629863,1.397881856285894
0.954508795482,1.3723801121,3.94472842688,4.1909856998,53.4782975275,44.4192300551,-0.0319669392368058,62.1078584941,0.030319964297341524,33.1603634582,118,54,0.95032206512,-0.04125219955411709,0.8470137494127294
0.953727442589,1.37156118526,3.94149930527,3.1955916118,53.0079469457,46.8783021274,-0.04699407833921308,58.459044956,0.00840331022305294,32.8317041435,119,54,0.95938409253,-0.042549387099338275,0.25248477192565744
0.952896984408,1.37069005592,3.93806724471,3.48186994646,52.3018711792,45.0650235454,-0.041318994322869715,59.1533951568,0.016919455623242326,32.2800498109,120,54,0.960322681379,-0.03799325469648891,0.34487851958010646
0.952035605977,1.36978568955,3.93450739906,4.13111211709,52.5179039027,42.9273161403,-0.008362635373565309,60.797097007,0.03495645613352519,32.3741970951,121,54,0.945261423252,-0.009831082743842789,0.6303444017067784
0.95122781854,1.3689368449,3.93116903059,4.19089313526,50.7506794089,42.4427567102,0.0108235349101939,59.8391385374,0.0047092012739606785,31.7132874985,122,54,0.915310830681,0.011813070385803863,0.2272925253524989
0.950535049125,1.36820828988,3.92830600071,3.98912829159,50.1355938834,40.8595988101,-0.012822323041040138,59.5825769675,0.017499380572023507,31.1136006457,123,54,0.931913191087,-0.003612506401343509,0.16572889665113513
0.949898183681,1.367538058,3.92567400692,4.09308590249,52.6815659621,44.6885234411,-0.014101357312601006,60.6026130475,0.01890996997042714,32.5836500103,124,54,0.938192139686,0.002262944863046611,0.6017754436012172
0.949329944465,1.36693966835,3.9233256269,3.33712090819,54.6324071561,48.204231109,-0.031731956901739085,61.5712917514,0.028232717380065296,33.779437406,125,54,0.956819904289,-0.018883648064347055,0.6475739606746315
0.9487588324,1.3663378924,3.92096537416,3.0974052568,53.3100539339,45.6347841484,-0.03408169479063542,59.2726698982,0.0607789083943229,32.9802267726,126,54,0.959671441649,-0.02568069182567448,1.2527354361069687
0.948164687599,1.36571146249,3.91850993331,3.53691756985,53.2949682656,47.7108406246,-0.018649023041127727,61.9759591296,0.04703295968166832,33.0771966444,127,54,0.961125187177,-0.006932219899995451,1.2225690670431273
0.947606543597,1.36512263193,3.91620327409,3.52462417456,53.0959449746,43.215807678,-0.024688511159819515,60.9000082297,0.029166503723316445,33.1916309936,128,54,0.951895204944,-0.0016295548349625183,0.7812023157146507
0.947097313917,1.36458510234,3.91409876463,2.96964625386,53.4878184672,44.1737162223,-0.04286084591624343,59.9071596321,0.03999937928723316,33.3483257167,129,54,0.963802230795,-0.030481394121132488,1.0783461303825281
0.946543944977,1.36400065272,3.91181183946,4.4919502348,53.3824338253,42.2605423863,-0.04640378402214578,60.0202812909,0.016970279377347887,33.3579492279,130,54,0.945649080944,-0.03538025386737923,0.332463153987138
0.945936520677,1.36335871814,3.90930151801,3.61191937717,54.5445710276,47.8363511001,-0.020019621951326748,62.3099150146,0.01156666267638511,33.9945699082,131,54,0.96013396726,-0.020104173372314543,0.2584788190695319
