AveragePolicyStd,LossAfter,LossBefore,AverageReturn,MaxReturn,dLoss,Iteration,MeanKL,ExplainedVariance,NumTrajs,Perplexity,Entropy,MeanKLBefore,MinReturn,AverageDiscountedReturn,StdReturn
0.658741735373,-0.00762201152252,8.29569534358e-09,-1439.19768523,-1238.93342335,0.00762201981822,23,0.00723455876653,0.818487399625,645,2.72240262405,1.00151480808,-2.86790505233e-08,-1660.45680986,-1359.67022299,106.306173038
0.662944245655,-0.00919667322253,6.64098430396e-08,-1431.71219427,-1235.91041566,0.00919673963237,24,0.0076007894913,0.817104558025,645,2.73977047005,1.00787414684,1.57265553358e-08,-1686.20452986,-1352.32097272,104.499454053
0.665788502192,-0.0035253907235,-5.2994320288e-08,-1441.19881729,-1248.67582051,0.00352533772918,25,0.00608031696412,0.822785053435,645,2.75152501822,1.01215531005,5.54119787832e-08,-1670.9320168,-1361.65354764,105.707303551
0.671806725479,-0.00502069993362,-1.41528006238e-08,-1441.93684153,-1245.19541159,0.00502068578082,26,0.00733891659942,0.835468819548,643,2.7763967183,1.02115394248,4.15223208039e-08,-1588.5965034,-1362.1620867,101.396424034
0.646786277041,-0.00378905421301,-6.21033598961e-10,-1440.63018668,-1247.8506278,0.00378905359198,27,0.00659546364997,0.827909388662,644,2.67299392654,0.983199165004,-9.84644310531e-10,-1588.5965034,-1360.91617131,101.640235263
0.652133003434,-0.00952937596548,4.16499454096e-09,-1445.14839585,-1249.5616639,0.00952938013048,28,0.00767335916321,0.833191068705,643,2.69509051035,0.991431788343,-1.46121090783e-08,-1588.5965034,-1365.34224847,101.728076922
0.616465691545,-0.00445106398717,2.6250828699e-08,-1436.66634421,-1230.08584917,0.004451090238,29,0.00761443373981,0.818680151541,646,2.54768709219,0.935185924905,-3.0083154301e-09,-1588.5965034,-1357.38103003,105.536643774
0.613833862254,-0.00389000319213,-1.5977816307e-09,-1440.077049,-1249.31056758,0.00389000159434,30,0.00590638180242,0.822588358216,645,2.53681044876,0.930907563108,-3.53077331816e-08,-1588.5965034,-1360.64542296,104.475021159
0.603290253946,-0.00558592065573,5.39441630186e-08,-1440.26406625,-1246.29496395,0.00558597459989,31,0.00404684302338,0.831669863066,643,2.49323654812,0.913581684965,4.2853590676e-09,-1588.5965034,-1360.5512873,101.548583342
0.613494919194,-0.00354636928219,-5.00206092254e-09,-1450.10617484,-1241.32834916,0.00354636428013,32,0.00814561136473,0.840919062722,642,2.53540968815,0.930355236667,2.2520169396e-08,-1678.10865469,-1369.99987522,102.198595248
0.584295245546,-0.00512051054105,2.44370080225e-08,-1439.70811525,-1249.50139293,0.00512053497806,33,0.00655750281975,0.827982308626,644,2.41473528133,0.881589666742,2.51596513623e-08,-1607.93953352,-1360.05500931,100.736491071
0.583604865926,-0.0125255570392,-4.62505863043e-08,-1437.34995034,-1241.77621115,0.0125255107886,34,0.00680189920255,0.826124740365,645,2.41188212783,0.880407408613,1.43601663893e-08,-1608.41070141,-1357.80983441,104.496299305
0.588375128639,-0.00158493466194,2.91937381281e-08,-1429.42466884,-1252.96706142,0.00158496385567,35,0.00730973921487,0.805086650055,649,2.43159634211,0.888547972578,4.993802738e-08,-1588.5965034,-1350.54059925,107.201286671
0.589223975808,-0.00714930760172,4.04759679208e-08,-1446.12658201,-1243.7639759,0.00714934807769,36,0.00705819582987,0.824602904246,645,2.43510439942,0.889989630121,4.03623023892e-09,-1588.5965034,-1366.57371406,107.176772027
0.597866967875,-0.00805060334133,-3.12033362878e-11,-1440.15828325,-1248.59015508,0.00805060331013,37,0.00796027784515,0.827614748594,645,2.47082356373,0.904551521677,-4.04015241262e-08,-1588.5965034,-1360.73734853,103.602271228
0.618171288175,-0.00785127630509,-1.84295459129e-08,-1444.41663255,-1248.32253154,0.00785125787555,38,0.00978688439195,0.828256583734,644,2.55473586486,0.937948838609,-2.93920505712e-08,-1588.5965034,-1364.71545643,104.042781326
0.620848283635,-0.00168421445676,1.69936930768e-08,-1441.19748963,-1252.11154028,0.00168423145045,39,0.00890534438183,0.817401347046,645,2.56579916793,0.942269996542,9.13260145285e-09,-1588.5965034,-1361.77624573,104.512917819
0.620497071855,-0.008993081499,4.33770589031e-09,-1444.80559607,-1251.55374223,0.00899308583671,40,0.00790254971617,0.83986046437,642,2.56434770399,0.941704139846,-3.35352007275e-08,-1588.5965034,-1364.94848247,100.355046019
0.623674102685,-0.00337172157888,-9.58580685692e-08,-1439.07014724,-1252.40403818,0.00337162572081,41,0.00699482458476,0.818431575782,647,2.57747751892,0.946811214822,-3.15933406103e-08,-1588.5965034,-1359.87335046,107.466847824
0.623880172915,-0.00837670837405,-2.40211257303e-08,-1435.50735593,-1253.4960354,0.00837668435292,42,0.00950830899121,0.82004880455,647,2.57832915182,0.947141573566,-4.30866143319e-08,-1588.5965034,-1356.25452335,104.689436487
0.622622245182,-0.0082193487915,3.29274770051e-08,-1429.97210275,-1250.926283,0.00821938171897,43,0.00882674747404,0.801809274017,649,2.57313047444,0.945123241085,2.14540406551e-08,-1588.5965034,-1351.2341068,108.567428527
0.632198234946,-0.00513391219898,-2.88769426083e-09,-1438.7958325,-1249.86093296,0.00513390931129,44,0.00658111142887,0.816174234585,647,2.61270546758,0.960386262077,-1.73475253606e-08,-1588.5965034,-1359.58078859,107.624873845
0.633971183992,-0.00318958667178,1.83480377386e-09,-1430.6615681,-1243.3312457,0.00318958850658,45,0.00995109477495,0.806003731622,648,2.62003258969,0.963186756509,-4.67728294984e-08,-1676.69179993,-1351.72192001,106.873760211
0.635879036612,-0.00896267598035,5.68872799831e-09,-1431.77381441,-1244.51524476,0.00896268166907,46,0.00985634579751,0.793327089403,651,2.62791723203,0.966191605466,-5.53284229543e-09,-1588.5965034,-1353.26554847,113.640997659
0.604432777853,-0.00791938873066,5.67407368423e-09,-1428.08061486,-1251.28561398,0.00791939440473,47,0.00917209874237,0.797784370057,650,2.49795829249,0.915473715204,-4.32390570015e-08,-1588.5965034,-1349.49321492,110.311645147
0.61092946322,-0.00461413652328,1.64329682532e-08,-1432.36708423,-1249.18082575,0.00461415295625,48,0.0081390899971,0.810494288588,648,2.52480734781,0.926164761919,3.91396885457e-08,-1588.5965034,-1353.45861055,106.503279867
0.616261776493,-0.00678854748435,8.26551232985e-08,-1441.22987474,-1248.76347104,0.00678863013947,49,0.00911469472616,0.82758131436,645,2.54684436606,0.934855089325,2.18710763944e-08,-1588.5965034,-1361.67434075,103.871877205
0.616025909959,-0.00653424516857,-4.67063621838e-08,-1429.45300989,-1253.3497686,0.00653419846221,50,0.00671084681129,0.800752356199,650,2.54586959304,0.934472278494,1.31589667496e-08,-1588.5965034,-1350.73508727,110.360438904
0.615520547144,-0.00994513170338,5.60077771244e-09,-1437.41932451,-1242.35221809,0.00994513730416,51,0.00828511884731,0.811917420458,647,2.54378106429,0.93365158214,-5.18503806557e-09,-1588.5965034,-1358.29111888,106.935161144
0.614453964959,-0.00603421598255,-4.8657438369e-08,-1441.01016249,-1254.03844808,0.00603416732511,52,0.00803190824185,0.828545227785,645,2.53937316665,0.931917265791,-4.57564341971e-09,-1588.5965034,-1361.52009916,102.162746092
0.612734976442,-0.00377989291709,1.23003464985e-07,-1435.84505669,-1243.1760514,0.00378001592055,53,0.00627497954711,0.810041384337,647,2.53226904891,0.929115758079,-9.78102593363e-09,-1658.35671954,-1356.71818322,106.655243305
0.613028846917,-0.00500723054564,1.82710189805e-08,-1440.7567898,-1241.23036676,0.00500724881666,54,0.00680663430027,0.820351076481,647,2.53348353664,0.929595247644,-4.29395515256e-08,-1588.5965034,-1361.56881564,107.343210038
0.615744218768,-0.00317329712959,-4.3496450814e-08,-1436.07653213,-1254.74335025,0.00317325363314,55,0.00842316855637,0.809061353893,648,2.54470543902,0.934014902252,3.97541719543e-08,-1588.5965034,-1357.02338584,109.757294579
0.615803439027,-0.00457486600538,8.56534237007e-08,-1438.29876345,-1249.83948851,0.0045749516588,56,0.00650926247371,0.806074213994,648,2.54495018044,0.934111074346,-4.71341088382e-08,-1588.5965034,-1359.34291078,110.679891055
0.613680873028,-0.00809165508641,-3.46162328203e-08,-1443.75313523,-1252.61226867,0.00809162047017,57,0.00913934973014,0.828587439518,645,2.53617818539,0.930658296484,5.9868911384e-08,-1588.5965034,-1364.19914368,103.641494617
0.603493779691,-0.00477136315258,8.90167551156e-08,-1441.87723975,-1250.37279119,0.00477145216933,58,0.00826972901235,0.819394491133,647,2.49407766535,0.91391898765,-5.12953510778e-08,-1588.5965034,-1362.64363244,108.708520364
0.598268752211,-0.0035220070291,2.75752542134e-09,-1439.02251941,-1244.75495136,0.00352200978662,59,0.00711843783269,0.814794508602,647,2.47248403045,0.905223325628,6.38957198262e-09,-1588.5965034,-1359.88226232,108.67063354
0.595791523607,-0.00592877608049,5.46307954287e-09,-1437.30489219,-1249.40655082,0.00592878154357,60,0.0074326094614,0.832381850044,645,2.46224631013,0.901074067491,-7.12791903279e-09,-1588.5965034,-1357.78310395,100.804844152
0.596253108984,-0.00393897690107,1.13196456784e-07,-1439.72191802,-1256.47982477,0.00393909009753,61,0.007034444487,0.834290930161,645,2.46415391849,0.901848510641,-3.50971260943e-08,-1588.5965034,-1360.10654871,100.532510397
0.597512142152,-0.00364334716772,2.42187993019e-08,-1439.60870728,-1255.96478957,0.00364337138652,62,0.006836813506,0.834204899932,645,2.46935716434,0.903957859415,-3.40010667399e-08,-1588.5965034,-1360.00756467,100.496522798
0.583094541504,-0.00356362066651,-6.52759858998e-08,-1433.02099084,-1256.18603035,0.00356355539053,63,0.00466280403151,0.806418293261,649,2.40977309409,0.879532591241,-2.29653832617e-08,-1588.5965034,-1354.14875783,108.479569247
0.582135151298,-0.0104030617252,-4.10542549505e-08,-1439.96141163,-1251.1065536,0.010403020671,64,0.00752412734028,0.810325448534,647,2.40580819211,0.87788589372,-3.03584136718e-08,-1588.5965034,-1360.79976158,110.169284009
0.593416154529,-0.00459829933252,-4.08436523237e-08,-1440.88814642,-1247.38685377,0.00459825848887,65,0.00607527958473,0.828119050647,644,2.45242954787,0.897079185384,-1.567773944e-08,-1588.5965034,-1361.21038379,102.023947843
0.596819699227,-0.00319916684978,-6.89081222441e-08,-1430.51154039,-1248.25098916,0.00319909794166,66,0.00692110932531,0.810981494127,648,2.46649548375,0.902798310655,-3.21245718915e-09,-1588.5965034,-1351.53808162,105.301802019
0.590149635257,-0.00481783701527,8.38675029499e-09,-1444.98491101,-1253.19673859,0.00481784540202,67,0.00498318397665,0.830549268664,644,2.43892990125,0.891559378046,-9.55158796501e-09,-1664.37580164,-1365.28100766,102.499041557
0.594299407775,-0.00708111576263,-4.8270897875e-09,-1440.75502359,-1256.63652607,0.00708111093554,68,0.00835320816762,0.818373562395,647,2.45607979625,0.898566500085,5.19349927508e-08,-1588.5965034,-1361.55242188,108.141283764
0.584172215732,-0.000192692077149,3.17558671752e-08,-1439.80270796,-1258.01936898,0.000192723833016,69,0.000514572211812,0.8288214928,646,2.41422683216,0.881379083532,-3.32478286014e-08,-1588.5965034,-1360.34347731,104.455299888
0.58377182571,-0.00589811258876,3.22394857349e-08,-1432.74464069,-1255.57661455,0.00589814482825,70,0.00517420027292,0.811295924901,649,2.41257212776,0.880693451303,1.76217431758e-08,-1588.5965034,-1353.84971748,107.454802228
0.581280543927,-0.00330232605657,-9.59144309943e-09,-1437.20725481,-1256.92292718,0.00330231646513,71,0.00707096094613,0.807418937684,649,2.40227632943,0.876416758436,-3.2595610433e-08,-1588.5965034,-1358.40425949,110.852791526
0.585605849277,-0.00374082804727,-1.02341075382e-08,-1436.05877548,-1256.36853486,0.00374081781316,72,0.00851107845042,0.811872164456,647,2.42015165446,0.883830205339,1.50494555706e-08,-1652.12153036,-1356.96642571,108.619342798
0.591979948737,-0.00523681310509,-3.11821823139e-08,-1436.19188455,-1250.8241943,0.00523678192291,73,0.00632226270276,0.804637784739,648,2.44649409516,0.894656018156,-3.67543837587e-08,-1657.16599777,-1357.24798086,112.343475931
0.591143198148,-0.00703803136565,-5.64128393433e-08,-1438.07623923,-1250.57512126,0.00703797495281,74,0.00947462973343,0.818944653982,647,2.44303602976,0.893241540331,-2.90688952909e-08,-1588.5965034,-1358.90634738,106.614538901
0.593526874081,-0.00284026507734,2.53378563591e-08,-1435.54204747,-1255.01754035,0.0028402904152,75,0.0069365881154,0.811213525534,648,2.45288712203,0.897265747923,4.14484285782e-08,-1587.70852297,-1356.61982006,108.833972094
0.594171756975,-0.00207241323812,1.90723803627e-08,-1437.96626428,-1248.8285398,0.0020724323105,76,0.009012453439,0.813999909947,648,2.45555224979,0.898351684946,-1.05449400323e-08,-1588.5965034,-1358.96086779,109.044263526
0.585563127325,-0.0110387651549,6.31575052699e-09,-1432.93202467,-1250.17365722,0.0110387714707,77,0.00898111961756,0.800655453986,650,2.41997509611,0.883757249254,9.98475702119e-09,-1588.5965034,-1354.27638584,112.920586107
0.587252421577,-0.00196616935769,5.22779417324e-08,-1432.52632952,-1251.81341812,0.00196622163563,78,0.00859737529826,0.811896020656,648,2.42695649543,0.886638001341,7.06401726003e-09,-1588.5965034,-1353.58972348,107.556317905
0.606841864018,-0.00426648926439,4.59107581031e-08,-1433.83355752,-1248.32736221,0.00426653517515,79,0.00558916003968,0.817239159608,648,2.50791439842,0.919451490778,-2.95889890367e-09,-1588.5965034,-1354.76483623,105.417872286
0.610243640432,-0.00412938950571,-1.74784144861e-08,-1437.98144396,-1248.30401604,0.00412937202729,80,0.00928804349502,0.816469535478,647,2.52197302647,0.92504154219,-3.61283303274e-08,-1588.5965034,-1358.80723797,108.001825739
0.618202239489,-0.00631626751629,-1.13671703223e-08,-1443.90464879,-1258.03349699,0.00631625614912,81,0.00876511148926,0.829647003561,645,2.55486377833,0.937998906511,4.70174967293e-08,-1588.5965034,-1364.31370949,104.574741681
0.623314790634,-0.00747631172363,-1.43067954635e-07,-1438.00403174,-1257.94090174,0.00747616865568,82,0.00693034632103,0.820870206197,646,2.57599257874,0.946234927314,1.96214040016e-08,-1588.5965034,-1358.71364473,104.632789757
0.61869064625,-0.0029493510426,-8.89634833821e-09,-1437.78810498,-1258.03349699,0.00294934214625,83,0.0065027691116,0.816869821064,647,2.55688223226,0.938788638252,2.89527526953e-08,-1588.5965034,-1358.68551653,107.729481218
0.608574462623,-0.00368410541995,8.11304725043e-09,-1440.28320814,-1258.0190197,0.003684113533,84,0.0084985177824,0.816164283493,647,2.515074763,0.922302529949,-3.84937773878e-08,-1588.5965034,-1361.1955027,108.51215831
0.613496418449,-0.00207495341529,-2.03432878278e-08,-1431.28254053,-1258.03349699,0.00207493307201,85,0.00999081417502,0.801525771137,649,2.53541588417,0.930357680458,-6.21575091397e-09,-1672.06248239,-1352.59893877,109.355490182
0.61332315079,-0.0037403499663,1.48952347607e-08,-1428.09674026,-1255.06285023,0.00374036486154,86,0.0084790577603,0.805165200184,649,2.53469981548,0.930075214046,1.76959886189e-08,-1588.5965034,-1349.42075345,108.492502744
0.615917784923,-0.00821569602121,-7.0532968002e-08,-1428.13503585,-1256.6431071,0.00821562548824,87,0.00852265218524,0.805596193328,649,2.54542274131,0.934296742815,3.60679560107e-08,-1588.5965034,-1349.41021765,108.077746383
0.617850646399,-0.00515883705198,-1.64312656519e-08,-1433.16116481,-1256.69148667,0.00515882062071,88,0.00848021264391,0.804836292895,649,2.55341073854,0.937430009979,2.13819693062e-08,-1588.5965034,-1354.37322397,110.171506015
0.61732801952,-0.00281301641916,-1.44300303982e-08,-1432.69258502,-1255.57075237,0.00281300198913,89,0.00593283025105,0.806119646365,648,2.55125086205,0.936583773035,4.66979094282e-08,-1668.6253217,-1353.77918666,108.169778384
0.612750662777,-0.00287834405843,3.07774883271e-08,-1436.55229642,-1252.59949744,0.00287837483592,90,0.00691212567808,0.819572751818,647,2.53233387632,0.929141358274,-1.09538737525e-08,-1670.55694662,-1357.40327753,105.767087477
0.609477589562,-0.00504915689689,-4.11762410297e-08,-1435.37672662,-1255.78486052,0.00504911572065,91,0.00700958767435,0.82000679892,647,2.51880714402,0.923785433906,-2.80114963447e-08,-1676.09394996,-1356.21233261,105.305903867
0.606033230907,-0.00669848612354,6.85669889186e-08,-1447.73476631,-1251.82130849,0.00669855469053,92,0.00598785643567,0.8372583902,643,2.50457253501,0.918118075269,-3.49165781843e-08,-1683.63341984,-1367.97120853,100.67209479
0.605535055087,-0.00308564896518,1.92948802215e-08,-1447.60609449,-1253.33889739,0.00308566826006,93,0.00916161514741,0.838533588957,644,2.50251370818,0.917295709985,-5.18966468688e-08,-1669.13030066,-1367.8930557,101.538062603
0.615798740837,-0.00436290287551,1.37053366228e-08,-1440.07636329,-1257.92636759,0.00436291658085,94,0.00975222864781,0.815839384627,647,2.54493076409,0.934103444952,-4.10038319409e-08,-1667.87014192,-1360.94414155,107.288773734
0.616612575683,-0.00461188682189,-3.28995961534e-08,-1437.55446389,-1257.71122923,0.00461185392229,95,0.0097812292913,0.804704263373,648,2.54829412487,0.935424164671,-1.73737252362e-08,-1624.37408891,-1358.70863345,110.487455151
0.614753185157,-0.00551826015153,-1.18015249189e-08,-1432.13476206,-1254.9977706,0.00551824835001,96,0.00913587220635,0.806264990452,648,2.54060976335,0.932404116529,1.74643985384e-08,-1662.25095678,-1353.24396816,108.064914529
0.614297928588,-0.0042245279483,1.43580025007e-09,-1423.87264953,-1254.59970919,0.0042245293841,97,0.00894489327808,0.792793166124,650,2.53872831025,0.931663290399,1.0852896859e-08,-1682.70652843,-1345.32139349,109.683595532
0.61651314853,-0.00292821129019,-1.44507347206e-08,-1431.18764804,-1254.22899715,0.00292819683946,98,0.009300087511,0.807739801461,647,2.54788321916,0.935262904304,-1.81349756878e-08,-1680.5684319,-1352.148797,106.345824028
0.610607045668,-0.00352483728425,6.7003459665e-09,-1432.498874,-1253.58274339,0.0035248439846,99,0.00754556977379,0.818025090695,646,2.52347488268,0.925636873382,-3.12022697124e-08,-1663.72331376,-1353.27852854,104.508164181
0.605930760336,-0.00252866473012,1.46342718965e-08,-1429.98670432,-1254.0974166,0.00252867936439,100,0.00709429836974,0.803131509158,648,2.50414905167,0.917948976892,-2.89828305799e-08,-1664.59913683,-1351.09143198,109.363228652
0.605608327704,-0.0043440237186,7.03087622798e-09,-1425.86438932,-1257.52273957,0.00434403074948,101,0.00756528951978,0.793543678811,649,2.50281652422,0.917416707414,3.98305557425e-08,-1673.58722673,-1347.28780699,110.700195203
0.59743112466,-0.00253803329248,-8.68343602967e-09,-1429.5568256,-1257.66614834,0.00253802460904,102,0.00624257973108,0.806551242562,647,2.46902234081,0.903822258848,-1.52899078953e-08,-1674.72089076,-1350.59887393,107.08997908
0.595820928221,-0.00457459083597,3.58634757132e-08,-1437.75655176,-1256.1497403,0.00457462669944,103,0.00965628175599,0.82364292727,645,2.4623678315,0.901123420137,-3.6950922544e-08,-1673.6198739,-1358.34465186,103.466350202
0.597300593871,-0.00676211867054,-7.49318790038e-08,-1431.9928193,-1256.36947154,0.00676204373866,104,0.00741818365719,0.815974583211,647,2.46848289213,0.90360374822,-2.40977289234e-08,-1665.20251956,-1352.93016199,105.657604652
0.59707545436,-0.00414813218375,1.29550552016e-08,-1431.49557688,-1255.20203743,0.0041481451388,105,0.00660546600322,0.813125559924,647,2.46755245101,0.903226748842,1.05082799129e-08,-1672.17452719,-1352.5101911,106.709981665
0.595977386585,-0.00525373237136,-2.78232982863e-08,-1434.81818467,-1254.98123585,0.00525370454806,106,0.00982110882653,0.81172204701,646,2.46301443189,0.901385978597,-2.80401458719e-08,-1677.05212242,-1355.67180961,107.790273799
0.58637555238,-0.00292083942588,3.09257578347e-09,-1438.85956473,-1257.88110825,0.00292084251846,107,0.00509155631083,0.815066611652,645,2.42333263061,0.885143712896,-1.55680474068e-08,-1682.44002512,-1359.41011379,106.739276946
0.58537660434,-0.00353837977083,2.5448484074e-08,-1438.90144545,-1257.79605168,0.00353840521932,108,0.00703139334622,0.819495373801,644,2.41920424673,0.883438662428,3.29806006949e-08,-1680.39071167,-1359.37021419,105.156735848
0.583299041863,-0.00530786715225,2.47254124609e-08,-1437.52828326,-1257.92268674,0.00530789187766,109,0.00632450709619,0.812680583166,645,2.41061823914,0.879883245367,-8.42681602276e-09,-1680.36617984,-1358.1222056,106.892337511
0.582780891216,-0.00657036696575,6.33888219594e-08,-1433.01455056,-1257.32017804,0.00657043035457,110,0.00685396673197,0.806212869856,647,2.40847686171,0.878994540113,2.48150195947e-08,-1680.99015957,-1353.94923875,108.0378988
0.581440046042,-0.00380827633338,4.83139282297e-08,-1432.15775307,-1257.91967156,0.00380832464731,111,0.00950131723575,0.807553807593,647,2.40293550882,0.876691118616,-2.74605004291e-08,-1675.24364305,-1353.06524454,106.740741432
0.57508396294,-0.00439486882034,-1.44862578082e-08,-1440.68096172,-1256.67554123,0.00439485433408,112,0.00988817552203,0.818217517263,645,2.37666752489,0.865699306863,3.4035077201e-08,-1678.3822063,-1361.23922459,105.692445314
0.569267960343,-0.00435384278432,-9.20105459084e-08,-1428.45037224,-1248.71744061,0.00435375077378,113,0.00918460641844,0.803551551444,649,2.35263154861,0.855534509557,4.97222147899e-08,-1677.26436237,-1349.71158658,107.777717639
0.56810155679,-0.00492708078301,6.75887213912e-08,-1430.07269023,-1249.6415965,0.00492714837173,114,0.00713777871283,0.817112908875,647,2.34781111607,0.853483454126,6.73835669485e-08,-1670.9595367,-1351.11082059,104.176729094
0.565659144249,-0.00623342745671,-1.04487254076e-07,-1431.94392856,-1250.45433208,0.00623332296945,115,0.00975357553156,0.821301009324,646,2.33771728119,0.849174932378,1.94692808542e-08,-1668.589373,-1352.83096243,102.631835068
0.566362355471,-0.0073773647215,-9.31151508372e-08,-1432.09651049,-1249.44699719,0.00737727160635,116,0.00661679084376,0.80865322756,647,2.34062346425,0.850417331594,6.52710420157e-08,-1679.16366019,-1353.10577229,106.540467397
0.564883266817,-0.00386170632275,6.02581831551e-09,-1431.61017793,-1252.55934661,0.00386171234857,117,0.00977565627465,0.799056381756,648,2.33451078819,0.847802356619,5.14741387292e-08,-1683.96658621,-1352.77065,109.368479038
