NumTrajs,Entropy,StdReturn,ExplainedVariance,MaxReturn,LossAfter,Perplexity,MinReturn,Iteration,AverageReturn,MeanKLBefore,AverageDiscountedReturn,MeanKL,LossBefore,dLoss,AveragePolicyStd
647,0.76733554973,105.747553098,0.808598554438,-1242.13512567,-0.00673958382268,2.15401932361,-1679.71098131,117,-1431.72341621,-5.58549492213e-08,-1352.58977407,0.00644829631658,2.52084285236e-08,0.00673960903111,0.521209616363
642,0.766106799978,99.9812644849,0.843962969582,-1254.12048896,-0.00409429371754,2.15137419833,-1588.59504222,118,-1450.87684926,-2.64818250661e-08,-1370.79001314,0.00936869246528,5.93590201306e-08,0.00409435307656,0.520569573482
644,0.755449966329,101.722780869,0.832654584228,-1245.72535573,-0.00636105521574,2.12856909232,-1588.59595582,119,-1441.70390703,5.93591388265e-08,-1362.05497731,0.00496041679087,-8.35770110617e-08,0.00636097163873,0.515051405458
647,0.755070403951,105.382692556,0.818651209527,-1247.42928087,-0.00428471906266,2.12776132089,-1588.5965034,120,-1436.29552166,-7.57448428423e-08,-1357.13482005,0.00884315896847,4.99527862483e-09,0.00428472405793,0.514855948419
649,0.753758088487,111.196409541,0.804797950766,-1249.77090887,-0.00583931926129,2.12497085819,-1588.5965034,121,-1436.41988111,-1.04912590837e-08,-1357.57291695,0.00672153724129,1.65407138876e-08,0.00583933580201,0.514180738137
646,0.749073223013,102.819735602,0.829652390131,-1250.3978311,-0.002662007261,2.1150389386,-1588.58996664,122,-1437.70085162,1.18757441658e-08,-1358.23306873,0.00670589155158,1.84370980229e-08,0.00266202569809,0.511777504358
645,0.750944868463,102.704921389,0.826445831606,-1256.36932397,-0.00278357972426,2.11900124847,-1588.59589049,123,-1436.50122253,-9.36224786585e-09,-1357.01863107,0.00863219074037,1.51574585304e-08,0.00278359488172,0.512736267348
649,0.743905321497,107.403065434,0.804636544344,-1250.07767606,-0.00427765746723,2.10413682046,-1588.5965034,124,-1429.21147696,6.19676239211e-08,-1350.44155703,0.00873778529613,-2.16287953838e-08,0.00427763583844,0.509139510934
650,0.747903899091,111.675249026,0.800330171988,-1251.62381987,-0.00647290277602,2.11256721837,-1588.59472429,125,-1431.66702757,7.31864806536e-08,-1352.98393475,0.00994664898115,1.22632762828e-08,0.0064729150393,0.511179420425
649,0.753587142366,108.592485423,0.807665596538,-1254.75289057,-0.00949901488057,2.12460763371,-1588.5965034,126,-1429.21245027,1.60017806783e-08,-1350.3691138,0.0097994157923,-1.54177427051e-09,0.0094990133388,0.514092848447
648,0.751525656122,107.180941046,0.811454419661,-1257.44549252,-0.0058695978782,2.12023229569,-1588.58094594,127,-1435.35007577,6.51175761091e-08,-1356.32696663,0.00864307794445,8.62993763633e-09,0.00586960650814,0.513034144738
647,0.744823233026,106.065301439,0.817476211497,-1257.17720332,-0.00719768721014,2.10606911861,-1588.5965034,128,-1436.16093548,1.56255433037e-08,-1356.96597966,0.00910764826335,1.55002030675e-08,0.00719770271034,0.509607070518
643,0.743774489301,101.032907357,0.839908112006,-1256.60517242,-0.0087049679957,2.10386154963,-1588.59473128,129,-1445.8605673,-1.38826177221e-08,-1365.98446117,0.0079549217321,-1.2039075272e-08,0.00870495595662,0.509072903451
646,0.718730703729,104.821937611,0.819490574503,-1257.13748542,-0.0102616665846,2.05182718049,-1588.58922088,130,-1436.57758289,3.89879828422e-09,-1357.22151627,0.00897953448854,-2.7549910813e-08,0.0102616390347,0.496482109452
648,0.718507901567,106.604046383,0.81369667864,-1257.31914174,-0.00631162445877,2.05137007988,-1588.58941081,131,-1434.33599674,1.98976213284e-08,-1355.31937013,0.00807507232185,9.25213266762e-09,0.0063116337109,0.496371504487
647,0.71616675033,108.594249623,0.816720423272,-1257.77597196,-0.00626178748006,2.04657312967,-1588.57587311,132,-1441.24712206,2.02152080631e-08,-1362.11615327,0.0068770553957,-1.32029359608e-08,0.00626177427712,0.495210782967
647,0.717379406828,106.657384804,0.81583432885,-1257.6669999,-0.000496374662891,2.04905642526,-1588.57839567,133,-1438.40662688,-4.92067830926e-10,-1359.27893653,0.0021147517267,-1.59085141056e-08,0.000496358754377,0.495811667801
646,0.719699756044,103.488271355,0.828273840056,-1257.65411774,-0.00673434343134,2.05381647208,-1588.57951797,134,-1438.72488994,2.96347191231e-08,-1359.26126751,0.00950342117111,1.54361178409e-10,0.0067343435857,0.496963459779
645,0.721402660745,104.073129829,0.832243314066,-1257.8667451,-0.00689763057479,2.05731690541,-1588.56994523,135,-1446.90595157,-9.87343229397e-09,-1367.30782788,0.00447275178799,-2.66996344055e-08,0.00689760387516,0.497810462168
648,0.721685007948,108.878744496,0.803874381048,-1251.93722421,-0.00143125597737,2.0578978651,-1588.5965034,136,-1431.57245354,-5.6320039743e-09,-1352.8353578,0.00210914739041,-1.39051564548e-09,0.00143125458685,0.497951037404
645,0.722382918733,104.089561937,0.826925115162,-1257.12234394,-0.00207120606155,2.05933459551,-1588.5965034,137,-1441.66357932,-2.60396773033e-08,-1362.20136908,0.00816664622808,3.78642594343e-08,0.00207124392581,0.498298684103
645,0.727309302229,104.964075948,0.828240614846,-1256.44412048,-0.00631132598683,2.06950469782,-1588.5965034,138,-1443.57733031,-3.95031869438e-08,-1364.0550206,0.00875040803984,6.3873124241e-09,0.00631133237414,0.500759551126
646,0.725202874082,107.035623896,0.826587024245,-1257.49279558,-0.00298491040805,2.06515002289,-1588.5965034,139,-1448.99329195,1.33770620137e-08,-1369.6178166,0.00827197348808,1.17569013859e-08,0.00298492216495,0.499705847279
650,0.729406849283,112.115565207,0.798231241802,-1257.03100685,-0.00557183502124,2.07385013709,-1588.58704058,140,-1432.62676993,1.14629311598e-08,-1353.93165573,0.00850515700838,1.14740668243e-08,0.00557184649531,0.501811020215
649,0.727605000871,108.223128925,0.805083481659,-1257.64271339,-0.00557848363029,2.07011673803,-1588.58096906,141,-1433.12212815,4.62959152125e-08,-1354.28858548,0.00721087869951,-2.28613958521e-08,0.00557846076889,0.500907646941
645,0.7251889862,101.420414444,0.834385395118,-1258.00524199,-0.0063576734066,2.06512134253,-1588.57490257,142,-1441.78008912,-3.17096193747e-09,-1362.20347381,0.00856552335586,1.1006353792e-08,0.00635768441296,0.499698907471
646,0.727184609312,108.09008141,0.820651445506,-1254.01146197,-0.00601597341765,2.06924666133,-1588.5965034,143,-1441.8486235,2.58174669421e-08,-1362.4099131,0.00800092990727,1.64431056465e-08,0.00601598986076,0.50069711385
646,0.715374008554,105.303120756,0.825545526788,-1256.32043034,-0.0102910186018,2.04495136855,-1588.59546334,144,-1441.5616744,-4.28569979505e-09,-1362.21691588,0.00990735521069,-4.48263547945e-08,0.0102909737754,0.494818364256
646,0.71861304416,106.478177716,0.826239277902,-1257.42023173,-0.00998506203597,2.05158577759,-1588.57816232,145,-1444.59979317,-2.08027784998e-08,-1365.23501183,0.0086301493833,-6.96037874406e-11,0.00998506196637,0.496423697018
647,0.719549015897,105.947881049,0.817332611037,-1257.73056392,-0.00410980632736,2.05350690282,-1588.58098053,146,-1438.38144405,-5.89393089889e-10,-1359.20060266,0.00277326251065,-1.19980954742e-08,0.00410979432926,0.49688855308
649,0.731089190382,109.091700413,0.808290903207,-1257.47605768,-0.00762151735223,2.07734199683,-1588.58472289,147,-1434.62596659,-3.08521123094e-08,-1355.76431103,0.00674337321998,7.27999706387e-09,0.00762152463223,0.502655948047
648,0.730083719629,107.026843276,0.810635862338,-1257.6034877,-0.00281033827728,2.07525433992,-1588.58508778,148,-1432.4818033,-5.70190813454e-08,-1353.56234592,0.00418455129267,-8.29839603625e-09,0.00281032997888,0.502150796193
644,0.739208535093,102.625362591,0.834536777958,-1257.79318662,-0.00993774566457,2.09427731138,-1588.57242812,149,-1445.91836728,3.40426598022e-08,-1366.18279968,0.00969563559579,-3.38287535593e-09,0.0099377422817,0.506753798378
644,0.741941229242,102.168735152,0.830998472246,-1257.66265193,-0.00150094338835,2.10000815749,-1588.58417193,150,-1441.44409739,4.20126314848e-08,-1361.83297154,0.00131027025078,-9.13429460614e-09,0.00150093425406,0.508140495365
648,0.743501559633,106.531490163,0.814468243402,-1257.54957082,-0.0039013230418,2.10328742174,-1588.59456162,151,-1434.69401765,-4.8882914383e-08,-1355.65669484,0.00409122475604,2.48057280883e-08,0.00390134784753,0.508933981311
646,0.743940309423,105.694814307,0.822897361619,-1256.96228013,-0.00603596826631,2.10421044113,-1588.58974768,152,-1441.55320326,-3.44303996425e-08,-1362.21203466,0.00942456489929,7.92407385203e-10,0.00603596905871,0.509157324981
647,0.736362115282,105.496593129,0.81994793822,-1256.28906953,-0.00502288707443,2.08832459493,-1588.56720417,153,-1437.23579529,-5.56035536503e-08,-1358.0594648,0.0068686930225,-4.26858675195e-09,0.00502288280585,0.505313415267
648,0.737136916059,108.120786816,0.811054400766,-1256.79624929,-0.00818086557103,2.08994325744,-1588.59513729,154,-1434.74966506,-5.76417995557e-08,-1355.85926778,0.00901929269598,-4.9974886032e-09,0.00818086057354,0.505705084207
647,0.736867085832,106.05491003,0.819240857591,-1256.34422719,-0.00561635778205,2.08937940365,-1588.58087877,155,-1438.73523905,-1.99120343547e-08,-1359.54915296,0.0090698356338,1.23657459792e-09,0.00561635901863,0.505568648098
649,0.739919916528,108.354179528,0.809988715701,-1257.18896585,-0.00616701476751,2.09576767142,-1588.5821352,156,-1433.12530999,-4.30323424672e-08,-1354.30891025,0.00712381817479,1.95767626837e-10,0.00616701496328,0.507114421878
647,0.738034085172,106.719724157,0.815130442121,-1256.85644333,-0.00469949783075,2.09181913134,-1588.5900757,157,-1435.60314902,4.28656843354e-08,-1356.55181673,0.0054589775615,1.07256312902e-08,0.00469950855638,0.506158990774
647,0.742890135187,107.211029634,0.814314277193,-1257.97868638,-0.00506255037422,2.10200181346,-1588.5965034,158,-1437.80211211,-2.828419432e-08,-1358.73976454,0.00875515538991,2.87997732344e-08,0.005062579174,0.508622901744
646,0.746962264913,106.472682908,0.824122554079,-1256.8651999,-0.00343166455247,2.11057888916,-1588.57353104,159,-1443.12935721,5.26703591852e-09,-1363.81838854,0.00623702180724,1.34637629029e-08,0.00343167801623,0.510698302966
644,0.745718077558,99.9177479265,0.840581472522,-1256.66403337,-0.00413419667285,2.10795456651,-1588.5925892,160,-1443.23013188,-9.04210117891e-09,-1363.42331028,0.00977411223681,2.40445357278e-08,0.00413422071738,0.510063293712
647,0.74728740825,107.633486014,0.816523602747,-1257.35379624,-0.00260149138146,2.1112652414,-1588.55428204,161,-1436.65577162,1.75324507135e-08,-1357.54732459,0.00848971250549,3.34243840931e-09,0.00260149472389,0.510864380114
647,0.746941939729,106.474374981,0.817840743057,-1255.84615858,-0.005787845705,2.1105359917,-1588.59029245,162,-1437.30725086,4.76260506588e-08,-1358.14187212,0.00967981804482,-4.40918998002e-08,0.0057878016131,0.510687923034
646,0.742868021864,106.918031829,0.818943442515,-1257.63964613,-0.00205476154028,2.10195533173,-1588.59269534,163,-1439.78888555,2.34560909584e-08,-1360.50258504,0.00660235476332,-4.28381416515e-09,0.00205475725646,0.508611654526
649,0.7391252078,107.574260307,0.808248513922,-1256.84143057,-0.00725974477497,2.09410280819,-1588.58476861,164,-1430.82603739,2.83990765348e-08,-1351.9790317,0.00735834769084,-1.52737666826e-08,0.0072597295012,0.506711573715
651,0.735690370935,108.955328924,0.799641455937,-1256.45281743,-0.00834763666367,2.08692224576,-1587.48604795,165,-1427.71755898,-5.14345652736e-08,-1349.19521278,0.00693000204731,1.04931405883e-08,0.00834764715681,0.504974087821
646,0.73387576713,107.219407196,0.820540781001,-1257.98639075,-0.00624018343288,2.08313874252,-1588.57716631,166,-1442.66012755,3.38374229747e-08,-1363.30714444,0.00994270692672,-4.50943385604e-09,0.00624017892344,0.504058590803
645,0.734210208791,102.649086317,0.831165867514,-1257.96601573,-0.00445163277345,2.08383554742,-1588.58016894,167,-1441.73247569,7.08396205029e-08,-1362.17770504,0.00950773432566,-3.99665318544e-09,0.0044516287768,0.504227197188
643,0.733548656839,101.121897504,0.840177410082,-1257.33212655,-0.00231774677641,2.08245743784,-1588.58810182,168,-1448.65080627,1.22472885167e-08,-1368.71150418,0.00554105321963,-9.07969470207e-09,0.00231773769672,0.503893735015
649,0.731894866365,113.032485296,0.80221816827,-1257.32484953,-0.00532333216555,2.07901633578,-1588.58965348,169,-1435.17505298,2.83476447871e-08,-1356.4084781,0.00846482618832,3.58986745634e-08,0.00532336806423,0.503061089057
645,0.73418273105,104.573743896,0.828082073144,-1256.72197507,-0.00313278532147,2.08377828911,-1588.58506332,170,-1443.55705624,1.38870148714e-09,-1364.02946231,0.0067668807412,-2.90260489575e-08,0.00313275629542,0.504213342354
646,0.736135796445,104.937560833,0.819619948199,-1257.22298723,-0.00558163373376,2.08785202122,-1588.5965034,171,-1437.26861842,1.74322318802e-08,-1357.99791639,0.00684756515659,3.43604426942e-09,0.00558163716981,0.505199066263
646,0.734712437528,104.833590676,0.821490502666,-1257.72623289,-0.0028973712705,2.08488237237,-1588.59574608,172,-1438.42771034,-1.00778608791e-08,-1359.12926582,0.00859906191511,-5.96749119509e-09,0.00289736530301,0.504480498179
646,0.734187201398,103.511772808,0.828803992526,-1257.59922932,-0.00514022274838,2.08378760435,-1588.59013542,173,-1440.66779418,-1.44172067618e-08,-1361.21600994,0.00788350376328,2.3939282201e-08,0.00514024668766,0.504215596368
648,0.734998182195,105.380160174,0.809079795531,-1256.8766818,-0.00576525401882,2.08547820151,-1588.59460027,174,-1431.31151538,7.61324725485e-09,-1352.31616026,0.00788457252428,-9.62188395784e-09,0.00576524439694,0.504624671388
647,0.734039143461,106.789758227,0.813791222914,-1255.50845851,-0.00367635001998,2.08347910589,-1588.59482049,175,-1438.05721209,2.5960993022e-08,-1358.97479129,0.00845879000048,5.45960087956e-09,0.00367635547958,0.504140948773
645,0.735442177194,104.80393387,0.829239003689,-1255.01666466,-0.00333820057402,2.08640434899,-1588.5836371,176,-1444.97142748,1.90800943933e-08,-1365.4229904,0.00794552385164,-4.52407104488e-10,0.00333820012161,0.504848771965
645,0.728702262777,105.520145929,0.825871185281,-1257.15369151,-0.00969229866878,2.07238944492,-1588.5849554,177,-1444.11475203,-2.3961174267e-08,-1364.59778315,0.00974880781398,6.71037612259e-09,0.00969230537916,0.501457575473
646,0.725561634439,104.371541775,0.821917707277,-1256.02987606,-0.00614635604075,2.06589104976,-1588.57897508,178,-1437.68149584,-2.106507202e-08,-1358.33611459,0.00756809816849,-1.16893287848e-08,0.00614634435142,0.499885154089
648,0.7222131051,108.28520256,0.809871538242,-1255.94510639,-0.00618928464817,2.05898492211,-1588.58284672,179,-1433.95704965,-1.61832465206e-08,-1354.97726213,0.00995874627684,2.1530403379e-08,0.00618930617858,0.498214073377
648,0.719499544042,109.101002738,0.809937569667,-1251.87988057,-0.00648939172865,2.05340531453,-1588.59238047,180,-1436.73819904,-2.10158873637e-08,-1357.74949158,0.00672878649595,6.33928572966e-09,0.00648939806793,0.496863971689
645,0.71921040191,103.972742825,0.827800296206,-1246.15687437,-0.00674658386654,2.05281167437,-1588.59078357,181,-1439.29070759,-2.37749787635e-08,-1359.86669755,0.00808254033809,-1.40656275506e-08,0.00674656980092,0.496720328149
644,0.73358704223,104.535308543,0.830176277614,-1245.87084463,-0.0139174038154,2.08253737532,-1588.58230847,182,-1445.3353612,6.53878454715e-08,-1365.70198123,0.00983068761352,7.87496193314e-09,0.0139174116904,0.503913077544
647,0.736932352918,109.913810832,0.816174002805,-1256.77607758,-0.00465364892256,2.08951577581,-1588.54493954,183,-1442.36820231,3.43193240493e-09,-1363.1909021,0.006407193295,7.92213137208e-10,0.00465364971477,0.505601646167
647,0.739046827692,105.67483337,0.819796630458,-1255.08649974,-0.00562274128992,2.09393867862,-1588.57281957,184,-1437.29896368,-4.45206349564e-09,-1358.1954136,0.00974238393219,1.74843149003e-08,0.00562275877423,0.506671859164
648,0.73835320844,107.464371537,0.790303333127,-1256.96293185,-0.00552137906318,2.09248678603,-1588.56071438,185,-1434.03990522,-4.2294677427e-08,-1354.99907839,0.00958334211368,7.83973065703e-10,0.00552137984715,0.506320543662
648,0.736847952741,107.076294337,0.810929632002,-1255.38285226,-0.00578015757817,2.08933942775,-1588.58761713,186,-1433.83806752,-9.20396492354e-09,-1354.88852556,0.00855173599492,1.56029068011e-08,0.00578017318108,0.505558975099
649,0.73521472587,107.794126766,0.805050799033,-1251.47970126,-0.00782056556937,2.08592984752,-1588.56957703,187,-1430.67009936,4.75032281289e-08,-1351.99701648,0.00974237253236,-2.51678355863e-08,0.00782054040153,0.504733956501
647,0.733513370889,103.888586725,0.821101310672,-1257.19101201,-0.00847722078997,2.08238395765,-1588.52402021,188,-1433.3064096,2.60435598642e-08,-1354.11767998,0.00895620274217,-2.07310887758e-09,0.00847721871686,0.50387595496
647,0.73056931867,103.722722515,0.821260353274,-1255.45910155,-0.010144586817,2.07626232616,-1588.36170156,189,-1434.83286514,-7.06883831469e-08,-1355.64400303,0.00913351803142,-1.10267321913e-08,0.0101445757902,0.502394699353
646,0.733404353994,107.770082849,0.820222530938,-1255.36857563,-0.00573479472592,2.08215695499,-1588.56942469,190,-1439.39081976,-1.71619107814e-08,-1360.12046488,0.00983787611333,-2.28575760514e-08,0.00573477186835,0.503821026962
647,0.723960594076,106.840276825,0.81632200706,-1255.95656714,-0.00668896739036,2.06258612117,-1588.58138642,191,-1438.75195695,-7.85388143409e-09,-1359.67517352,0.00634590032065,-1.19115032939e-08,0.00668895547885,0.499085458124
645,0.722881869215,102.736716505,0.832496971975,-1255.98861568,-0.00422387809028,2.06036235788,-1588.1060115,192,-1441.8096817,1.71654861436e-08,-1362.29148394,0.00877544563998,-1.9160008541e-08,0.00422385893027,0.498547372507
647,0.728360191721,105.399644316,0.820288124084,-1257.58830341,-0.00522745781699,2.0716806617,-1588.31012062,193,-1438.58608197,1.21674016907e-08,-1359.46513193,0.00969430647901,-5.82357993941e-09,0.00522745199341,0.501286070685
645,0.717145458597,102.684758298,0.831789181218,-1255.38758656,-0.00784360428976,2.0485771082,-1588.59356426,194,-1442.27239758,-2.37912762824e-08,-1362.84824779,0.00897701190517,1.85271131777e-08,0.00784362281687,0.495695687105
645,0.722287134069,104.352015049,0.826107212441,-1256.78648286,-0.0050644494193,2.05913735228,-1588.57670736,195,-1440.6267173,-2.53821963447e-10,-1361.22664993,0.00795532766033,2.82425583124e-08,0.00506447766186,0.498250957016
646,0.722385600942,104.403254446,0.823354691493,-1257.76004382,-0.00889830120329,2.05934011908,-1588.56255887,196,-1436.33479087,-7.7001036658e-09,-1357.0511463,0.00958938107251,-1.0537197343e-08,0.00889829066609,0.498300020646
647,0.726285234827,104.725263792,0.817258401962,-1255.6778269,-0.00524413376997,2.06738647031,-1588.5899562,197,-1433.29631908,-3.67307773086e-09,-1354.21672389,0.0093366273599,1.13313361332e-08,0.00524414510131,0.500247002081
648,0.728440359968,107.680537169,0.81212929483,-1254.96213803,-0.00617618800058,2.07184675137,-1588.59141297,198,-1434.47936608,5.57441703908e-09,-1355.54293687,0.0094951233793,3.79972815331e-08,0.00617622599787,0.501326259522
642,0.729331330198,98.2013651328,0.847790827823,-1257.55331548,-0.00425218513904,2.07369352774,-1588.59056691,199,-1448.06002207,-4.18898220556e-08,-1368.03480138,0.00776544738526,4.17320178964e-08,0.00425222687106,0.501773125337
