Entropy,NumTrajs,LossBefore,MinReturn,AverageDiscountedReturn,MeanKL,ExplainedVariance,Perplexity,MeanKLBefore,AverageReturn,StdReturn,MaxReturn,Iteration,AveragePolicyStd,dLoss,LossAfter
1.4189385332046724,105,-1.0983277779327442e-16,-2705.58151240738,-2107.365462459589,0.005894523766804368,2.4980018054066022e-14,4.132731354122492,0.0,-2705.581512407381,9.094947017729282e-13,-2705.58151240738,0,1.0,0.0025614782534642312,-0.002561478253464341
1.4184764430680536,105,-1.575018775013863e-16,-2705.58151240738,-2107.365462459589,0.009339807005942523,0.999645388187461,4.130822100883974,0.0,-2705.581512407381,9.094947017729282e-13,-2705.58151240738,1,0.9995380166105853,0.0062057240889207875,-0.006205724088920945
1.418584556349268,105,-1.04105436793224e-16,-2705.58151240738,-2107.365462459589,0.008529047683982903,0.999645388187461,4.131268721757803,0.0,-2705.581512407381,9.094947017729282e-13,-2705.58151240738,2,0.9996460857870113,0.0024045559478373725,-0.0024045559478374765
