AverageReturn,NumTrajs,MeanKL,ExplainedVariance,Entropy,MinReturn,MaxKL,StdReturn,Perplexity,MaxReturn,Iteration,LossBefore,AveragePolicyStd,LossAfter,AverageDiscountedReturn
1.83333333333,54,0.004274824722993098,0.0832586684876,1.41477736857,0.0,0.1401878343796891,1.90272708773,4.11557010873,8.0,26,-0.007808760321851432,0.995847481019,-0.011175710702745992,1.15371321986
2.66666666667,54,0.0071712679584623705,0.0791512947746,1.41436109672,0.0,0.13790937745654905,3.20300784564,4.11385726926,12.0,27,-0.02474953445972023,0.995433024011,-0.03056931072607462,1.61904042895
2.38888888889,54,0.007801812895772066,0.132416647657,1.41381818549,0.0,0.1998178979355653,2.43749010761,4.1116244161,12.0,28,0.016997233205019596,0.994892738915,0.016824771972527006,1.42394599521
3.11111111111,54,0.0032516038946437506,0.113598434595,1.41346176461,0.0,0.05155891659833512,2.33861835332,4.11015920846,9.0,29,-0.005239716646871439,0.994538201561,-0.006253821972940275,1.93343924344
2.61111111111,54,0.01028628197735675,0.116840724395,1.41309866941,0.0,0.16101312634809886,2.22291655819,4.1086671003,8.0,30,-0.0018455663804888792,0.994177155067,-0.006201952509299758,1.66803476802
2.66666666667,54,0.006515706078869067,0.112450040853,1.412754013,0.0,0.09235230789410798,2.16880236622,4.10725126586,7.0,31,-0.024155998823110075,0.993834564581,-0.029013353021875053,1.63565731212
2.81481481481,54,0.023306336258678107,0.112297196056,1.412278679,0.0,0.1816698603883353,2.82891206725,4.1052994136,11.0,32,-0.0024080613940770297,0.993362273476,-0.007539075764358615,1.83271837608
2.68518518519,54,0.004175157955835934,0.055989371131,1.41182811259,0.0,0.07619134687620675,2.71364231161,4.10345012022,11.0,33,0.005109181313182559,0.992914798618,0.001053712878767461,1.56095138892
2.31481481481,54,0.02861330420872402,0.0679293336408,1.41145660988,0.0,0.30118740372450115,2.49313185515,4.1019259605,10.0,34,-0.011522143025367642,0.992545996587,-0.022479151662974213,1.26842972702
3.92592592593,54,0.022567105246392695,0.0828079083583,1.41103576383,0.0,0.2525761788992504,3.10228023576,4.10020004438,18.0,35,-0.03449000423602377,0.992128375413,-0.035283950394922534,2.35545120047
2.22222222222,54,0.0043563568587390725,0.0605292002307,1.41044403872,0.0,0.09695996743901782,2.62936879249,4.09777457073,12.0,36,-0.02736794945262927,0.991541481797,-0.03065704443192283,1.43712338232
2.35185185185,54,0.009215606732797789,0.129334262093,1.40974630861,0.0,0.16143669207025876,1.98286556022,4.09491642726,9.0,37,-0.02611180762929408,0.990849894749,-0.028217497954395557,1.4371812878
2.27777777778,54,0.03695063221637949,0.107205554612,1.40896505098,0.0,0.46103182234862894,2.11184197875,4.0917184919,8.0,38,-0.013715037165704994,0.990076088012,-0.02092556088360112,1.48893415195
2.74074074074,54,0.029437214812901923,0.0483452483474,1.40817157159,0.0,0.24351369654763166,3.19829344069,4.08847308538,13.0,39,0.009078119963331896,0.989290794647,0.011145679299930227,1.63270715756
-256.181818182,66,0.010785771711222669,-0.000549242817838,1.40751222967,-1000.0,0.11990650338233463,438.128212489,4.08577827217,11.0,40,0.031056777903221172,0.988638728742,0.020639445757631183,-201.089115864
0.907407407407,54,0.009059432597399853,-11331.5097866,1.40713749434,0.0,0.24993679909885685,1.4177253367,4.08424747353,5.0,41,-0.0011669257939748393,0.988268320286,-0.005163743571821274,0.505322372334
-17.3333333333,54,0.010231881736002124,-0.000133198062158,1.40678907538,-1000.0,0.2620674425410333,134.991357748,4.08282469219,7.0,42,-0.0027432154721339416,0.987924048853,-0.012800345242706113,-13.8177371689
-16.2407407407,54,0.015717423623741258,0.00600653136634,1.4064544726,-1000.0,0.2970510644691414,135.149291277,4.08145879622,9.0,43,0.012097048556707807,0.987593542017,0.0053789588483468395,-13.0615727736
3.27777777778,54,0.019737979512350155,-10.5035481142,1.40623073074,0.0,0.27042402735639287,3.22844227239,4.08054570516,13.0,44,-0.004764675407710412,0.987372600712,-0.008530944824515191,1.86225003596
1.77777777778,54,0.01716468528961248,-0.0123905886276,1.40599625165,0.0,0.16994786459934474,1.84256932798,4.07958901471,6.0,45,0.0025192778842050346,0.987141109629,-0.004680638913597771,1.03544719009
3.07407407407,54,0.014168710386382987,0.0704571902877,1.40579975377,0.0,0.21858409379790827,2.9929042742,4.07878746284,11.0,46,-0.0009206011941881923,0.986947157543,-0.0016845542011198597,1.90730502305
2.57407407407,54,0.010613940147809867,0.0540999796418,1.40561494491,0.0,0.3141238875351563,2.60769411303,4.07803373644,11.0,47,0.014145468679389175,0.986764777819,0.014663528657352407,1.52563210855
3.0,54,0.006767448378301396,0.081899177269,1.40554311386,0.0,0.13786643972883025,3.00616650188,4.07774081752,12.0,48,-0.004084305264379051,0.986693900017,-0.004411231138042337,1.7889502901
2.83333333333,54,0.00417056314459291,0.114178895478,1.40545031036,0.0,0.30251060125074014,3.17834105342,4.07736240646,13.0,49,-0.0011979493683539418,0.986602335618,-0.0021203958077767914,1.826706834
2.2037037037,54,0.006095005872022427,0.0604164967047,1.40535780954,0.0,0.17980445379869592,2.35214346399,4.07698526453,10.0,50,-0.011078732386744594,0.986511078313,-0.013303069449368285,1.42804716322
2.58490566038,53,0.005417714392889435,0.112346881245,1.40519844907,0.0,0.17965227598929173,2.42964367497,4.07633560602,11.0,51,-0.023854930975612622,0.986353879971,-0.02413893089949334,1.65721865082
1.7962962963,54,0.0028333767502777964,0.0273042343465,1.40489681883,0.0,0.1298239443727092,1.65975934924,4.07510624536,6.0,52,-0.004517457044956754,0.986056410683,-0.004943845423178117,1.0585165718
2.01851851852,54,0.0027241204928688395,0.0597098609058,1.40459238811,0.0,0.1343090143418628,2.20681386502,4.07386584664,8.0,53,-0.02466968978043317,0.985756270505,-0.026317566773160588,1.24819265183
2.25925925926,54,0.00501625118452546,0.0870292097037,1.40415843184,0.0,0.14288872709325695,2.48838178255,4.07209835053,10.0,54,-0.0017602399797937128,0.985328588192,-0.0020920645085660728,1.40134152096
2.42592592593,54,0.0025003950343611284,0.0962274853018,1.40375250744,0.0,0.09328871524358359,2.49148068315,4.07044572192,10.0,55,-0.00640180687906767,0.984928700449,-0.006456376648612723,1.56236178144
1.98148148148,54,0.003631184305475306,0.109751764334,1.40334111246,0.0,0.19520973031403882,2.09488566594,4.06877150538,8.0,56,-0.007279556241470702,0.984523589059,-0.010528507509235896,1.29439992893
2.16666666667,54,0.0020772304394826744,0.0669756704601,1.40291871204,0.0,0.06387434022615478,2.26691175146,4.0670532175,11.0,57,-0.013228420594151009,0.984107813697,-0.016348949928731007,1.37338708598
2.94444444444,54,0.0018715581383606423,0.0949059942031,1.40244758389,0.0,0.04279627648397772,2.71768329081,4.06513756553,11.0,58,-0.0121546876611486,0.983644282002,-0.013330485794962474,1.86542694647
4.09259259259,54,0.0007328596504687214,0.111793084281,1.40193920656,0.0,0.02310666523754118,3.50802528876,4.06307146698,12.0,59,-0.022869017441032983,0.983144346639,-0.022842360170057193,2.65067899003
2.83333333333,54,0.0006707874985202623,0.0748563457317,1.40133255421,0.0,0.024241653645579227,3.44668385983,4.06060734264,14.0,60,-0.008520768240442537,0.982548100686,-0.008929570629221558,1.7916421089
2.83333333333,54,0.004243094053840636,0.0981598919663,1.40072557031,0.0,0.17866207014842903,3.07167465484,4.05814336723,11.0,61,0.017667579401172133,0.981951890771,0.014044020491444514,1.75430938872
2.92592592593,54,0.003056500384388047,0.0605820003057,1.40030114053,0.0,0.06825478563408555,3.0783103341,4.05642133582,11.0,62,-0.02582960892679168,0.981535209584,-0.02685457097644048,1.68262365614
3.75925925926,54,0.008400793660391707,0.0453207877065,1.39975327513,0.0,0.10846864953494495,5.18164561729,4.05419957157,25.0,63,-0.03404301074125485,0.980997607679,-0.03609636840113554,2.23445904815
1.7962962963,54,0.0032841999560233783,0.012440032795,1.39905619881,0.0,0.11428310926883803,1.86963681985,4.05137446982,9.0,64,-0.01642507788848993,0.980314015761,-0.01929999923183843,1.08984780954
2.37037037037,54,0.02143557559221059,0.101677544507,1.39832360743,0.0,0.3447954284618925,2.06645425697,4.04840755473,7.0,65,0.0028940160243975544,0.979596109166,-0.0029042787742887977,1.43584735015
2.64814814815,54,0.022987622872626495,0.118079666021,1.39767810962,0.0,0.30434672672588287,2.38946303752,4.04579515974,9.0,66,-0.004705565302474527,0.978963986058,-0.004401239346699907,1.56874552135
1.72222222222,54,0.006922331519943483,0.0179242815828,1.39706233031,0.0,0.04094009786980492,2.05855636818,4.04330460968,10.0,67,-0.013390590654447063,0.978361345856,-0.020267131940951096,1.17079542636
2.51851851852,54,0.06189223196054748,0.0554887586888,1.39641944765,0.0,0.4010196111642194,3.54725110442,4.04070607462,15.0,68,-0.012944838528486826,0.977732576445,-0.028125018315513145,1.57390046515
3.12962962963,54,0.02650598224201695,0.112471486647,1.39575468077,0.0,0.4359367424198496,3.09148350039,4.03802083969,15.0,69,0.002980162331443338,0.977082828202,0.004338614225105104,1.83901279666
0.944444444444,54,0.04898389925773319,-0.324188932729,1.39517183861,0.0,0.36504229475503225,1.61493798375,4.03566799665,7.0,70,0.01644184797581109,0.976513509068,-0.0002958090814834668,0.55376304541
1.83333333333,54,0.025227588119967184,0.0267566614947,1.39475657492,0.0,0.40361796150266066,2.52212432507,4.03399247815,11.0,71,0.022095389213696106,0.976108082642,0.017946007313643035,1.07111011881
2.74074074074,54,0.023721372087757594,0.0720264802569,1.39453057832,0.0,0.22905461805291408,2.5179737973,4.03308091258,9.0,72,0.011750397202713274,0.975887510461,0.01442552041334518,1.59096614901
3.46296296296,54,0.06035748743014727,0.0727118722201,1.3944037862,0.0,0.4796111860569873,3.34837142815,4.03256958213,12.0,73,-0.0007203256602651458,0.975763783461,-0.02496062034415076,2.12863872773
3.88888888889,54,0.014480107673923444,0.0550772459441,1.39428410752,0.0,0.39762805886971964,4.21929723246,4.03208699841,22.0,74,-0.013588641833639833,0.975647012331,-0.01767054132996785,2.18339880662
2.57407407407,54,0.013492314111686957,0.107742632828,1.39408625363,0.0,0.19595565747776003,2.40833315534,4.03128931322,11.0,75,-0.023747904693316363,0.975453995866,-0.025788912182152665,1.69441649836
3.03703703704,54,0.01078090068662972,0.135175862275,1.39375422409,0.0,0.3053673054313423,2.91841511379,4.02995102829,11.0,76,-0.014957751309426823,0.975130170091,-0.015847825164332436,1.99770524325
3.35185185185,54,0.03987430601265243,0.100631767027,1.39335721804,0.0,0.9242096117279905,3.09813209799,4.02835143089,13.0,77,0.0011683242242203282,0.974743114351,-0.006662168533364528,1.99515667057
-51.5892857143,56,0.005128732168082266,-0.00139647460618,1.39300524889,-1000.0,0.1082281122802369,225.65236987,4.02693382494,9.0,78,0.014723057854576614,0.974400095213,0.012976341250640856,-40.9085408652
-16.037037037,54,0.011813983679363952,-0.0390508482607,1.39278561695,-1000.0,0.21849437638268185,135.181354588,4.02604947877,9.0,79,0.007106995819549873,0.974186109329,0.006835452990251758,-13.2204581238
-51.875,56,0.172797051121569,0.0203387766659,1.3926341243,-1000.0,0.7571435867928994,225.582900702,4.02543960805,8.0,80,0.010487279641742557,0.974038538467,-0.037185955148285744,-41.6364773615
2.33333333333,54,0.0699010452735442,-167.014797331,1.39256718083,0.0,0.651970141165112,2.48700325396,4.02517014018,10.0,81,-0.003818419447353551,0.973973335133,0.009976055508097048,1.45008391934
0.796296296296,54,0.017043234377712067,-0.204448039736,1.39248098693,0.0,0.477246965796986,1.25284313152,4.02482321001,5.0,82,-0.037614432634769,0.973889388186,-0.032716296613805054,0.625174899202
0.185185185185,54,0.002825036367672648,-0.194379143275,1.39216192513,0.0,0.18109207923166257,0.610830463054,4.02353924751,3.0,83,-0.015875874053242832,0.97357870685,-0.014952767651999524,0.127231315859
0.407407407407,54,0.010460116030195836,0.0120708056492,1.3917719487,0.0,0.16977376573950773,1.26956566674,4.02197046796,7.0,84,-0.004365598719927955,0.973199108127,-0.009686012323486662,0.29422750241
0.314814814815,54,0.032164369397062145,0.0454443143387,1.3913905125,0.0,0.37263694236059886,0.812496702536,4.02043663538,4.0,85,-0.00864868962055374,0.972827965546,-0.015801055779919755,0.267631568808
1.16666666667,54,0.06767452100259745,0.0397858545161,1.39098916835,0.0,0.530564583170499,1.43694635071,4.01882338041,5.0,86,-0.012173134411774892,0.972437605073,-0.013119753584263736,0.791593333589
2.37037037037,54,0.06051254683378683,0.0699613539156,1.39054729304,0.0,0.4776074767015806,2.42132727832,4.01704795388,12.0,87,-0.0199947122143508,0.972008003828,-0.019906052940850603,1.35562504694
-132.7,60,0.004316460806421115,-0.000756596069274,1.39002065993,-1000.0,0.14590776809541198,340.038787003,4.01493300036,8.0,88,0.017105894794486338,0.971496246992,0.019701910210218332,-105.126430983
-163.327868852,61,0.04231591100736359,0.0987421521101,1.38965898639,-1000.0,0.1260040280764125,370.486729981,4.01348116791,5.0,89,0.017079688864999113,0.971144946043,0.002997976554777417,-129.312603813
-35.2545454545,55,0.019994581326296765,-0.284498899167,1.38944521247,-1000.0,0.16368192123421577,187.415844696,4.012623282,7.0,90,0.009881496457789352,0.970937362769,0.0049698709470584355,-27.5828519804
-34.3636363636,55,0.020420859108314992,0.0241916117442,1.3893167626,-1000.0,0.27905699411675955,187.11166949,4.01210789416,10.0,91,0.013544024575233394,0.970812653999,0.010808403736207742,-27.3352087919
1.90740740741,54,0.02184912869242387,-142.089251433,1.38928966111,0.0,0.2680440578157599,1.80809413183,4.01199916154,7.0,92,-0.0011090053746873878,0.970786343889,-0.00839740232177263,1.08175273944
1.64814814815,54,0.00995393419411818,0.0165574325504,1.38925783223,0.0,0.16694645059472105,2.14439327003,4.01187146613,7.0,93,-0.022175169750160997,0.970755445338,-0.020974179904642124,0.958242010647
1.85185185185,54,0.002051815620429518,0.0892644958883,1.38908432125,0.0,0.09745012473022804,1.82986952993,4.01117542276,8.0,94,-0.01891132794844571,0.970587023218,-0.02037529158775403,1.31119110655
1.46296296296,54,0.006820319115533595,0.0481820549727,1.3888052821,0.0,0.09022576480577335,1.94091390237,4.01005630394,8.0,95,-0.01483285765060987,0.970316229228,-0.019416218603082305,1.00973073716
1.61111111111,54,0.008070799907981778,0.0920307646876,1.38845729156,0.0,0.0808397084995741,1.56839935705,4.00866108505,7.0,96,-0.017493991968025813,0.969978627102,-0.019268021489633712,0.965771596908
-16.6666666667,54,0.0012492823296031074,-0.000592477469409,1.38803066759,-1000.0,0.03413441374945763,135.086940455,4.0069512589,9.0,97,0.0012654733299668223,0.969564899228,0.0024751022060199006,-13.4698539789
-17.5,54,0.00020052187532791914,0.0139501949569,1.38765293433,-1000.0,0.015725770037797935,134.965118951,4.00543798596,7.0,98,0.010641742266355989,0.969198731479,0.01083863787048062,-14.1135383912
-17.3703703704,54,0.0015324228882684274,0.0118711304235,1.38738191946,-1000.0,0.009510125718637984,134.984264693,4.00435259979,9.0,99,0.008970339964611895,0.968936099801,0.007043692821462865,-13.9868589525
1.46296296296,54,0.0015677237283565728,-40.8940602109,1.38719626962,0.0,0.009658055357573494,1.7502694286,4.00360926136,9.0,100,0.00045451700701300914,0.968756233664,2.5287418567614505e-05,0.905194609834
1.44444444444,54,0.0012076199248833668,0.0709323140686,1.38703132122,0.0,0.11343315166646928,1.62920869985,4.00294892687,6.0,101,-0.009221629361318682,0.968596452048,-0.009859856582715118,0.916731345145
1.44444444444,54,0.0006993655595333847,0.0807888723553,1.38682111053,0.0,0.07179558138721202,1.8625616238,4.00210755269,7.0,102,-0.0016751911549696703,0.968392864127,-0.001426844084063046,0.935474776386
1.72222222222,54,0.0007296911762214316,0.06556490189,1.3866197735,0.0,0.04307135904803695,1.79934830452,4.00130186131,6.0,103,-0.005177742876553131,0.968197910401,-0.005416493833735656,0.990639711877
1.57407407407,54,0.0007269598070536749,0.0540105291165,1.3864030212,0.0,0.03557447596372751,2.06022159768,4.00043466395,9.0,104,-0.0043321667280946646,0.967988074028,-0.004636164611964217,0.970045569925
2.77777777778,54,0.001541284285457249,0.108810780622,1.38617784603,0.0,0.07881965275388131,2.12277479717,3.9995339668,7.0,105,-0.024973076035905765,0.967770131686,-0.026146482948790916,1.86225053472
2.7037037037,54,0.005870771920515141,0.124446008045,1.38581021948,0.0,0.22316309304233664,2.7054788693,3.99806390217,11.0,106,-0.02921073463986045,0.967414419082,-0.03189187651465235,1.86792694134
1.61111111111,54,0.005013174083241646,0.0177097058033,1.3852913834,0.0,0.15165143295532105,2.12059274267,3.99599010039,8.0,107,-0.025447652732150244,0.966912619763,-0.026035687594646004,0.964944909364
2.07407407407,54,0.001295620248376687,0.0679430450789,1.38466230853,0.0,0.08145331688363457,2.09807541308,3.99347711394,11.0,108,-0.014950724134200092,0.966304550611,-0.014438052096585555,1.26537866096
1.96226415094,53,0.0012858334734736209,0.0857755678715,1.38399835004,0.0,0.05977512728853705,2.04627839039,3.99082649096,9.0,109,-0.0005305830509458829,0.965663177447,-0.0012445591468725858,1.16731039844
-50.9821428571,56,0.005398583974922488,-0.000670676803601,1.38339442088,-1000.0,0.03587918867189168,225.801468668,3.9884170421,10.0,110,0.013830046964174503,0.965080161362,0.00835204156049522,-40.3410656079
2.33333333333,54,0.0014595008295184573,-188.282718935,1.38294128402,0.0,0.09228446123549,2.42670329643,3.98661015274,8.0,111,0.014833888320594745,0.964642947033,0.015341567325721402,1.43095220053
2.25925925926,54,0.006884936241226497,0.126362967608,1.38263083695,0.0,0.2435826102242142,1.91664430118,3.9853727134,10.0,112,0.00013996991693905787,0.964343522939,-0.0027713998308579887,1.35247072555
-16.5925925926,54,0.0072071535115543995,-0.00102313239439,1.3823510453,-1000.0,0.2276010343878333,135.104009113,3.98425779536,9.0,113,0.004382491271578776,0.964073745413,0.0038145402017384085,-13.6089994029
1.7962962963,54,0.0024104939204104094,-34.1072000684,1.38212721123,0.0,0.0160534799179115,1.73610493826,3.98336608253,7.0,114,0.01799838386121558,0.963857977014,0.015973374394070095,1.04439753937
2.40740740741,54,0.0070826340510310405,0.0722168565334,1.38204525112,0.0,0.07232371307460114,2.22376489663,3.98303961878,9.0,115,-0.014541703425613917,0.963778982344,-0.016456736660435883,1.42384224391
2.16666666667,54,0.00409332055667917,0.0532738829609,1.38187520279,0.0,0.19019081149851666,2.42479476031,3.98236236714,12.0,116,0.000750418630701299,0.963615107275,-0.0014558628393783418,1.32667995005
2.18518518519,54,0.005087916092287751,0.065872310433,1.38172645568,0.0,0.10873310856321734,2.7959896815,3.98177004628,13.0,117,-0.010492017414827706,0.963471782966,-0.013984645250396863,1.28132559235
2.90740740741,54,0.0010335481436417441,0.070749460661,1.3815223433,0.0,0.04099750538136752,3.47620758937,3.98095740065,17.0,118,-0.015960532504328745,0.963275146516,-0.015453297030063148,1.85690876298
2.40740740741,54,0.001478760679924019,0.0467727741439,1.38123243748,0.0,0.04180369532845078,2.70471822671,3.97980346522,9.0,119,-0.0043259057218313045,0.962995927923,-0.006956935745956603,1.52607292512
1.55555555556,54,0.0058239751152399195,0.053455853405,1.38094152583,0.0,0.019425012705177564,1.78124661576,3.97864586244,9.0,120,-0.020364384276438326,0.962715821939,-0.023912696822570894,0.960557182497
1.66666666667,54,0.005573336607163475,0.0905011661463,1.38054498731,0.0,0.011164929515226355,1.91485421551,3.97706848884,8.0,121,0.00047728905921595353,0.962334143706,-0.00025453171722085964,1.12368153862
2.59259259259,54,0.0019546832666390303,0.0651409668094,1.38018973618,0.0,0.006764636493568066,2.61419570889,3.97565588168,10.0,122,-0.025522116506807625,0.961992334129,-0.024962565473701417,1.55632972746
2.25925925926,54,0.01871099064007303,0.0895663474473,1.37970321699,0.0,0.3933125446068499,2.11857031794,3.97372211925,7.0,123,-0.0016150385230395239,0.961524420234,-0.007789138343809319,1.37258383754
2.72222222222,54,0.013692683538914282,0.0725228059423,1.37925271763,0.0,0.3808938103951494,2.8830068323,3.97193236317,18.0,124,0.0035394814186184547,0.961091351658,0.0036049899152511213,1.68944006904
2.51851851852,54,0.003545342297715014,0.101459219565,1.3788693182,0.0,0.1994200997431261,2.24219420262,3.97040981847,8.0,125,-0.009831031338380921,0.960722940413,-0.00893847901224311,1.59987649917
2.2962962963,54,0.0011728576291953428,0.0830820227414,1.37845747619,0.0,0.03193221135606857,2.19957596612,3.96877497355,9.0,126,-0.011756354482192798,0.960327355803,-0.011937372140886306,1.4036018739
-16.0740740741,54,0.0022874999536445875,-0.000923784305016,1.37800723015,-1000.0,0.046743010339827105,135.179010513,3.96698845057,13.0,127,-0.0073679266243453535,0.959895069543,-0.009729642697151287,-12.8497203506
1.81481481481,54,0.0009621026122853822,-20.3113068873,1.37755106463,0.0,0.02769051490381578,3.19765002876,3.96517925988,21.0,128,-0.011974266082798486,0.959457298362,-0.011850259534406996,1.1510531012
2.11111111111,54,0.0004239119012636362,0.0761305102604,1.37705909162,0.0,0.003328659712592691,2.37008100086,3.96322897848,11.0,129,0.006707226421298371,0.958985387358,0.006505268837537122,1.33684779202
1.51851851852,54,0.00284933120088564,0.049514079518,1.37666029184,0.0,0.07831972162116375,1.76111013748,3.96164875876,7.0,130,0.0015090937152242888,0.958603020448,-0.0010970161878041775,0.969342186726
2.62962962963,54,0.004538236253053907,0.0563324776646,1.37631017788,0.0,0.12396624996299496,3.19314251515,3.96026197302,12.0,131,-0.026309389813299472,0.958267458896,-0.02706977958420762,1.67627203436
3.07407407407,54,0.010493459224980099,0.0946001822602,1.3758205071,0.0,0.25406676707100406,2.82089985546,3.95832322315,10.0,132,-0.024163584804100916,0.957798338186,-0.025788719678096764,1.90396021769
2.92592592593,54,0.012169691723875605,0.0965548128959,1.37522089182,0.0,0.4247963954309973,2.72064706255,3.95595046352,10.0,133,-0.0160212635382653,0.957224199819,-0.01596541179871673,1.85843585332
2.90740740741,54,0.00767989349572781,0.0893956667612,1.37457434906,0.0,0.36227616918168687,2.77066991845,3.95339359905,13.0,134,-0.005009043969749516,0.956605513471,-0.006854164914293243,1.75026135964
2.46296296296,54,0.005955799431462267,0.0246813731264,1.37395676299,0.0,0.1806526077427668,2.74005246613,3.95095279199,11.0,135,-0.002594808483740309,0.956014909618,-0.004746095668148423,1.41656104592
2.83333333333,54,0.008457887382870108,0.0778729093853,1.37338131367,0.0,0.24911229317237954,2.71995370331,3.94867987294,12.0,136,0.010149493700084802,0.955464929749,0.0075952391156701785,1.66766060689
